time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
10-6-2021 18:43:55,1623365035.6544561,1000.0,76.1,5592.93,2591.23,7052.74,23.6,130322465,142956420,0.00147440210420583,0.0004953788085137816,70.601,0,0,437.41,240.95,0.02,0.06,6.2920118965239205,94739,386,0,405504,47009622,582512
10-6-2021 18:44:0,1623365040.6552277,1000.0,98.2,5605.36,2596.33,7054.94,23.6,131065405,143561257,0.0014856507573961766,0.0012094873706507002,70.601,0,0,443.16,244.6,0.02,0.06,6.41459018434713,95775,388,0,405504,47088572,584718
10-6-2021 18:44:5,1623365045.6586864,1000.0,77.9,5617.78,2601.08,7057.6,23.6,131722598,143745574,0.0013134774050714791,0.00036837917456601004,69.14,0,0,448.81,247.7,0.02,0.06,6.300483168704875,96813,391,0,405504,47168606,588025
10-6-2021 18:44:10,1623365050.6622815,1000.0,56.3,5628.5,2605.74,7062.0,23.5,132381310,143914930,0.0013164774227820335,0.0003384686333521692,69.627,0,0,453.26,251.02,0.02,0.06,6.2992584064618455,97849,393,0,405504,47247546,590231
10-6-2021 18:44:15,1623365055.66544,1000.0,76.5,5639.47,2610.89,7065.51,23.6,133040412,144085824,0.0013173717979669825,0.00034157222408939667,69.627,0,0,458.58,255.19,0.02,0.06,6.408364309611731,98885,395,0,405504,47326462,592437
10-6-2021 18:44:20,1623365060.6686013,1000.0,85.3,5650.67,2616.17,7068.74,23.5,133718254,144259297,0.001354827426092026,0.00034672678601571167,69.627,0,0,463.34,259.07,0.02,0.06,6.404383832321884,99921,397,0,405504,47405414,594643
10-6-2021 18:44:25,1623365065.6719809,1000.0,74.8,5661.59,2621.82,7071.84,23.6,134401848,144924024,0.0013662645190335608,0.0013285560068456155,69.627,0,0,467.88,262.18,0.02,0.06,6.41418193026612,100959,400,0,405504,47485430,597952
10-6-2021 18:44:30,1623365070.6751637,1000.0,82.1,5673.02,2626.23,7075.68,23.6,135047865,146009273,0.00129121204332836,0.0021691171885725286,68.653,0,0,473.02,264.96,0.02,0.06,6.456334164130388,101995,402,0,405504,47564363,600158
10-6-2021 18:44:35,1623365075.677978,1000.0,63.4,5683.45,2630.99,7080.19,23.4,135393237,146175291,0.0006903554275233038,0.0003318492158210968,70.114,0,0,477.9,268.35,0.02,0.06,6.300483168704875,103025,404,0,405504,47642936,602364
10-6-2021 18:44:40,1623365080.685925,1000.0,93.5,5695.07,2636.64,7082.78,23.6,135929414,146355833,0.0010706523120505682,0.0003605110061084934,69.627,0,0,483.15,272.46,0.02,0.06,6.415202565468644,104057,407,0,405504,47722621,605673
10-6-2021 18:44:45,1623365085.7040672,1000.0,95.0,5705.62,2641.8,7086.86,23.6,136465603,146520826,0.0010685010032282043,0.00032879299281714306,70.601,0,0,487.93,276.27,0.02,0.06,6.4176520899547045,105085,408,0,405504,47800100,606774
10-6-2021 18:44:50,1623365090.706002,1000.0,96.0,5717.03,2646.49,7090.56,23.5,137009883,146687949,0.0010881389409872955,0.0003341167124175421,70.114,0,0,492.89,279.49,0.02,0.06,6.41459018434713,106115,410,0,405504,47878665,608980
10-6-2021 18:44:55,1623365095.7135155,1000.0,80.5,5728.67,2651.32,7094.0,23.5,137664634,146869363,0.0013075371578715723,0.0003622835947682606,70.114,0,0,498.53,282.69,0.02,0.06,6.329265081416071,107147,413,0,405504,47958332,612289
10-6-2021 18:45:0,1623365100.7152662,1000.0,98.5,5740.06,2656.6,7096.98,23.6,138292039,147548120,0.0012543707926973926,0.001357038844349191,69.14,0,0,503.93,286.68,0.02,0.06,6.407343674409205,108177,415,0,405504,48036906,614493
10-6-2021 18:45:5,1623365105.7253785,1000.0,85.0,5751.54,2661.82,7100.03,23.7,138977981,147727079,0.0013691150235686474,0.00035719558724035203,70.114,0,0,509.16,289.8,0.02,0.06,6.4192851062787435,109209,418,0,405504,48116614,617800
10-6-2021 18:45:10,1623365110.7306347,1000.0,87.7,5763.1,2666.82,7103.13,23.7,139639439,147894093,0.0013215267645487194,0.0003336772267541398,70.114,0,0,514.66,293.53,0.02,0.06,6.406833356807944,110237,419,0,405504,48194117,618903
10-6-2021 18:45:15,1623365115.7343543,1000.0,97.8,5774.21,2671.09,7107.51,23.9,140316747,148161105,0.0013536090317638136,0.0005336270275699082,70.114,0,0,519.69,296.63,0.02,0.06,6.403057006558602,111267,421,0,405504,48272678,621109
10-6-2021 18:45:20,1623365120.7351718,1000.0,92.8,5785.47,2676.01,7110.97,23.7,140937870,148334358,0.0012420429167155544,0.0003464493529457449,70.601,0,0,524.36,299.55,0.02,0.06,6.414488120826878,112299,424,0,405504,48352387,624418
10-6-2021 18:45:25,1623365125.740716,1000.0,78.7,5797.31,2681.22,7113.81,23.6,141684200,148805326,0.0014910067163952324,0.0009408927032374818,70.114,0,0,529.84,303.09,0.02,0.06,6.323957778362941,113328,426,0,405504,48430941,626624
10-6-2021 18:45:30,1623365130.7443368,1000.0,96.0,5808.5,2686.58,7117.04,23.7,142358078,149195622,0.0013467806983306148,0.0007800271257343994,69.627,0,0,535.29,307.23,0.02,0.06,6.412140659861071,114357,428,0,405504,48509507,628830
10-6-2021 18:45:35,1623365135.7451687,1000.0,90.5,5819.95,2691.13,7120.76,23.7,142961285,150278478,0.0012062133241172864,0.0021653517537103322,70.114,0,0,539.97,310.31,0.02,0.06,6.4132633585838486,115392,430,0,405504,48588422,631036
10-6-2021 18:45:40,1623365140.7485783,1000.0,79.6,5831.62,2696.52,7123.52,23.7,143711033,150463869,0.0014984741532828283,0.00037052932685549924,69.14,0,0,545.38,313.46,0.02,0.06,6.2947676115707365,116429,433,0,405504,48668428,634345
10-6-2021 18:45:45,1623365145.75211,1000.0,46.8,5842.37,2701.56,7127.48,23.7,144343224,150630656,0.0012634895482045386,0.0003333385500211018,69.14,0,0,550.04,316.72,0.02,0.06,6.461335276622759,117464,435,0,405504,48747315,636547
