time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 14:18:55,1622139535.6574244,1000.0,69.0,1023.56,562.32,5058.31,19.2,20253727,29342239,0.00026303631896307884,0.00032759212597222444,0,0,6.467254960797401,561.94,454.29,0.02,0.06,123951,526,174247936,602112,51636692,795019
27-5-2021 14:19:0,1622139540.6617522,1000.0,46.5,1031.7,566.95,5065.27,19.2,20392196,29513521,0.0002766985022805502,0.00034226774850412147,0,0,6.457150672292408,567.04,458.65,0.02,0.06,124955,529,174247936,602112,51712739,798326
27-5-2021 14:19:5,1622139545.665658,1000.0,58.5,1039.59,571.83,5072.27,19.1,20523988,29675132,0.00026337826085141814,0.00032296971071429627,0,0,6.455007338367107,572.04,463.18,0.02,0.06,125957,531,174247936,602112,51787691,800532
27-5-2021 14:19:10,1622139550.6674144,1000.0,77.7,1047.48,576.89,5079.17,19.2,20655205,29835207,0.0002623418430005367,0.0003200375753013017,0,0,6.453272258522815,577.11,467.86,0.02,0.06,126957,532,174247936,602112,51861562,801633
27-5-2021 14:19:15,1622139555.6712778,1000.0,48.6,1054.73,581.72,5086.89,19.2,20792734,30004183,0.0002748456358659948,0.00033769107727164697,0,0,6.461029086062002,581.6,472.39,0.02,0.06,127949,535,174247936,602112,51936933,804942
27-5-2021 14:19:20,1622139560.6751597,1000.0,75.6,1062.26,586.51,5094.46,19.1,20921998,30160082,0.000258327438126203,0.0003115561121150276,0,0,6.450720670516502,586.09,476.86,0.02,0.06,128937,536,174247936,602112,52010090,806043
27-5-2021 14:19:25,1622139565.6774507,1000.0,85.7,1069.88,591.64,5101.6,19.2,21055595,30322693,0.0002670716296954277,0.0003250730538590178,0,0,6.459498133258215,590.97,481.73,0.02,0.06,129927,538,174247936,602112,52084344,808249
27-5-2021 14:19:30,1622139570.6853929,1000.0,61.5,1077.11,594.89,5110.93,19.1,21187441,30478137,0.0002632738053720211,0.0003103949562538753,0,0,6.410915897618041,595.41,484.85,0.02,0.06,130917,540,174247936,602112,52158594,810455
27-5-2021 14:19:35,1622139575.687621,1000.0,39.1,1084.38,599.33,5119.1,18.9,21319656,30637146,0.00026431220873342405,0.00031787633777175835,0,0,6.345391117615959,599.65,489.02,0.02,0.06,131907,542,174247936,602112,52232870,812661
27-5-2021 14:19:40,1622139580.6918051,1000.0,60.9,1091.71,604.35,5126.56,19.0,21453789,30805241,0.00026804170229370345,0.00033590891090976927,0,0,6.461641467183517,604.44,493.63,0.02,0.06,132897,544,174247936,602112,52307164,814867
27-5-2021 14:19:45,1622139585.6956277,1000.0,72.3,1099.66,608.73,5134.07,19.1,21587381,30970363,0.00026697989039884735,0.0003299917170372363,0,0,6.4588857521367,609.49,497.93,0.02,0.06,133887,546,174247936,602112,52381426,817073
27-5-2021 14:19:50,1622139590.6975186,1000.0,60.0,1106.4,612.99,5142.74,19.2,21715304,31121441,0.00025574928085201086,0.0003020417739777843,0,0,6.453782576124077,613.17,501.4,0.02,0.06,134889,548,174247936,602112,52456314,819279
27-5-2021 14:19:55,1622139595.701364,1000.0,58.9,1114.54,617.89,5149.58,19.2,21851820,31289105,0.00027282217501541024,0.00033507030056391737,0,0,6.464499245750585,618.47,505.98,0.02,0.06,135891,550,174247936,602112,52531218,821483
27-5-2021 14:20:0,1622139600.706149,1000.0,67.2,1122.25,622.53,5157.02,19.2,21980483,31446267,0.00025707997133709264,0.0003140234757100344,0,0,6.449700035313978,623.45,510.43,0.02,0.06,136891,551,174247936,602112,52605029,822586
27-5-2021 14:20:5,1622139605.7075574,1000.0,75.8,1129.82,626.71,5165.05,19.3,22220408,31711654,0.0004797148798086629,0.0005306245402012363,0,0,6.4513330516380165,627.99,514.6,0.02,0.06,137893,553,174247936,602112,52679973,824790
27-5-2021 14:20:10,1622139610.7082775,1000.0,80.3,1137.69,631.7,5172.04,19.2,22350644,31877342,0.00026043449617679337,0.0003313282871290622,0,0,6.454394957245592,632.93,518.86,0.02,0.06,138895,555,174247936,602112,52754871,826996
27-5-2021 14:20:15,1622139615.711162,1000.0,88.4,1145.1,635.89,5180.31,19.0,22482625,32041195,0.0002638098014570318,0.00032751704713662597,0,0,6.461437340143012,637.53,522.81,0.02,0.06,139892,557,174247936,602112,52829459,829202
27-5-2021 14:20:20,1622139620.717445,1000.0,71.6,1153.08,640.72,5187.4,19.1,22611734,32205240,0.00025789394046025235,0.00032767825219622254,0,0,6.459396069737962,642.65,527.16,0.02,0.06,140891,560,174247936,602112,52905196,832511
27-5-2021 14:20:25,1622139625.7215402,1000.0,54.2,1160.68,645.85,5194.57,19.2,22742298,32366750,0.0002609142947063365,0.00032275564273475386,0,0,6.462355911825283,647.48,532.03,0.02,0.06,141888,562,174247936,602112,52979806,834717
27-5-2021 14:20:30,1622139630.7254088,1000.0,69.5,1169.06,649.97,5201.94,19.4,22871729,32523086,0.000258661869180235,0.0003124302677114541,0,0,6.45725273581266,652.6,536.02,0.02,0.06,142883,563,174247936,602112,53053333,835820
27-5-2021 14:20:35,1622139635.7274566,1000.0,68.1,1176.37,654.23,5210.31,19.1,23002654,32683262,0.0002617428018128981,0.00032022085180968314,0,0,6.439595746808983,657.23,539.9,0.02,0.06,143874,565,174247936,602112,53127597,838026
27-5-2021 14:20:40,1622139640.7312315,1000.0,76.5,1183.86,659.15,5217.81,19.1,23132864,32844064,0.0002602235374036926,0.00032136137978333904,0,0,6.463172419987304,661.93,544.32,0.02,0.06,144865,567,174247936,602112,53201895,840232
27-5-2021 14:20:45,1622139645.735031,1000.0,87.9,1191.93,664.24,5224.46,19.0,23261352,33006110,0.0002567808753724129,0.00032384591347517296,0,0,6.458681625096195,667.28,549.22,0.02,0.06,145856,569,174247936,602112,53276205,842438
27-5-2021 14:20:50,1622139650.7445958,1000.0,27.1,1198.5,667.92,5233.89,19.1,23390862,33161271,0.0002585254472021648,0.00030972949512265535,0,0,6.455619719488621,670.77,552.49,0.02,0.06,146847,571,174247936,602112,53350457,844644
27-5-2021 14:20:55,1622139655.748155,800.0,20.9,1206.1,672.6,5241.39,19.2,23520598,33322853,0.00025928742101343584,0.0003229341128306175,0,0,6.455619719488621,675.47,556.98,0.02,0.06,147838,573,174247936,602112,53424742,846850
27-5-2021 14:21:0,1622139660.7520666,1000.0,46.7,1213.53,677.39,5249.05,19.0,23652119,33486725,0.00026283638334916943,0.0003274878066027105,0,0,6.344982863534949,680.36,561.74,0.02,0.06,148829,575,174247936,602112,53498986,849056
27-5-2021 14:21:5,1622139665.7579165,1000.0,52.5,1221.7,682.71,5255.43,18.9,23781824,33648043,0.0002591068533633174,0.0003222589674327407,0,0,6.338961115840054,685.38,566.57,0.02,0.06,149820,577,174247936,602112,53573202,851262
27-5-2021 14:21:10,1622139670.761794,1000.0,35.9,1229.11,687.03,5263.5,19.0,23910542,33808175,0.00025723650589886,0.00032001581878677616,0,0,6.351821119391865,690.05,570.9,0.02,0.06,150811,579,174247936,602112,53647436,853468
27-5-2021 14:21:15,1622139675.767333,1000.0,48.6,1236.73,691.67,5270.9,19.0,24039495,33972060,0.00025762061095649044,0.0003274073020914941,0,0,6.382133984906847,694.85,575.25,0.02,0.06,151802,581,174247936,602112,53721708,855674
27-5-2021 14:21:20,1622139680.7711694,1000.0,67.2,1244.49,696.99,5277.73,19.0,24170365,34137732,0.0002615393264531156,0.0003310899617340916,0,0,6.447658764908929,700.1,580.3,0.02,0.06,152793,583,174247936,602112,53795968,857880
27-5-2021 14:21:25,1622139685.7749686,1000.0,84.8,1252.69,702.36,5283.94,19.1,24300265,34303580,0.00025960274344840765,0.0003314441554690647,0,0,6.4657240079936145,705.35,585.44,0.02,0.06,153784,585,174247936,602112,53870246,860086
27-5-2021 14:21:30,1622139690.777515,1000.0,55.5,1259.62,705.57,5293.64,19.0,24427698,34453730,0.0002547362724747643,0.0003001471464384097,0,0,6.353352072195652,709.12,588.31,0.02,0.06,154775,587,174247936,602112,53944480,862292
27-5-2021 14:21:35,1622139695.7814054,1000.0,51.1,1266.37,709.95,5302.33,19.1,24556975,34613295,0.00025835297480760047,0.00031888187709472505,0,0,6.453680512603824,713.26,592.38,0.02,0.06,155766,589,174247936,602112,54018726,864498
27-5-2021 14:21:40,1622139700.7855172,1000.0,44.2,1274.3,714.72,5309.5,19.0,24691715,34780750,0.00026925857430589297,0.0003346348119370143,0,0,6.35039223010833,718.58,597.04,0.02,0.06,156757,591,174247936,602112,54092986,866704
27-5-2021 14:21:45,1622139705.7874272,1000.0,92.2,1282.95,720.09,5315.33,19.0,24822551,34953208,0.00026157208096977956,0.00034478429438293925,0,0,6.4619476577442745,724.36,602.32,0.02,0.06,157748,593,174247936,602112,54167276,868908
27-5-2021 14:21:50,1622139710.791214,1000.0,55.6,1290.36,723.62,5324.15,19.0,24951065,35104549,0.0002568334844744726,0.000302452934107188,0,0,6.383562874190381,728.5,605.47,0.02,0.06,158739,595,174247936,602112,54241550,871112
27-5-2021 14:21:55,1622139715.8023546,1000.0,74.7,1298.84,729.69,5329.55,19.1,25083880,35278947,0.00026503946107398965,0.000348020569456625,0,0,6.458579561575943,734.15,611.04,0.02,0.06,159730,597,174247936,602112,54315798,873318
27-5-2021 14:22:0,1622139720.806221,1000.0,64.4,1307.04,734.16,5336.8,19.0,25219556,35451057,0.0002711423292106243,0.0003439540248860561,0,0,6.349779848986816,739.63,615.56,0.02,0.06,160717,600,174247936,602112,54390811,876627
27-5-2021 14:22:5,1622139725.8099911,1000.0,73.2,1315.76,739.49,5342.46,19.3,25471943,35750526,0.0005043936757700466,0.0005984867274827154,0,0,6.449087654192463,745.2,620.27,0.02,0.06,161704,603,174247936,602112,54465860,879936
27-5-2021 14:22:10,1622139730.8138738,1000.0,85.0,1324.92,744.81,5347.94,19.2,25605743,35927486,0.00026739236199307167,0.00035364538399322847,0,0,6.463682737588565,751.58,625.43,0.02,0.06,162700,605,174247936,602112,54540458,882142
27-5-2021 14:22:15,1622139735.8179798,1000.0,81.5,1333.7,750.42,5353.4,19.1,25741578,36108433,0.0002714470852231163,0.00036159705326217263,0,0,6.442147334815296,757.62,631.06,0.02,0.06,163703,608,174247936,602112,54616495,885451
27-5-2021 14:22:20,1622139740.8217137,1000.0,86.4,1342.19,756.47,5358.75,19.2,25875683,36291675,0.0002680098570265344,0.00036621052325607714,0,0,6.448169082510191,763.43,636.69,0.02,0.06,164699,611,174247936,602112,54692161,888760
27-5-2021 14:22:25,1622139745.8254988,1000.0,78.9,1350.81,762.08,5364.4,19.0,26014221,36475178,0.0002768664047469252,0.0003667283768372217,0,0,6.463784801108819,769.06,642.09,0.02,0.06,165696,614,174247936,602112,54767812,892069
27-5-2021 14:22:30,1622139750.8273978,1000.0,71.6,1358.08,767.07,5372.03,19.1,26145047,36638908,0.000261552662090609,0.0003273356776489032,0,0,6.458171307494933,773.44,646.41,0.02,0.06,166691,616,174247936,602112,54842374,894275
27-5-2021 14:22:35,1622139755.835151,1000.0,59.7,1366.17,772.2,5378.65,19.0,26280360,36815412,0.0002702070097813092,0.0003524614638241721,0,0,6.353352072195652,778.7,651.15,0.02,0.06,167689,619,174247936,602112,54918079,897584
27-5-2021 14:22:40,1622139760.837432,1000.0,69.1,1374.44,777.66,5384.91,19.2,26414157,36992810,0.00026747198192734247,0.0003546342193767177,0,0,6.453374322043066,783.89,656.23,0.02,0.06,168685,621,174247936,602112,54992667,899790
27-5-2021 14:22:45,1622139765.841308,1000.0,62.0,1381.8,782.25,5392.79,19.1,26545912,37158269,0.0002633058742664421,0.0003306616572445163,0,0,6.460722895501244,788.48,660.54,0.02,0.06,169683,624,174247936,602112,55068382,903097
27-5-2021 14:22:50,1622139770.845141,1000.0,35.3,1388.08,785.22,5403.38,19.2,26670564,37300212,0.0002491130390579274,0.00028366855006738264,0,0,6.341920957927376,792.25,663.44,0.02,0.06,170677,625,174247936,602112,55141877,904198
27-5-2021 14:22:55,1622139775.8501241,1000.0,56.8,1395.88,790.15,5410.54,19.0,26796416,37453903,0.00025145339215900824,0.00030707595663406333,0,0,6.4514351151582705,796.68,667.96,0.02,0.06,171676,626,174247936,602112,55215658,905301
27-5-2021 14:23:0,1622139780.8539836,1000.0,53.8,1401.5,793.02,5421.92,19.1,26919662,37591391,0.00024630187859674813,0.00027476390864214424,0,0,6.460722895501244,799.67,670.5,0.02,0.06,172675,627,174247936,602112,55289457,906404
27-5-2021 14:23:5,1622139785.8574018,1000.0,55.5,1409.0,797.34,5429.84,19.3,27055639,37763063,0.0002717682079926495,0.00034310943617313317,0,0,6.469296231202451,804.38,674.51,0.02,0.06,173678,630,174247936,602112,55365482,909713
27-5-2021 14:23:10,1622139790.8612752,1000.0,62.7,1417.69,802.34,5436.08,19.0,27185680,37930975,0.0002598806783266023,0.00033556404871676196,0,0,6.456538291170894,810.5,679.73,0.02,0.06,174679,632,174247936,602112,55440364,911919
27-5-2021 14:23:15,1622139795.8649166,1000.0,58.4,1425.33,808.07,5442.7,19.1,27322441,38109583,0.0002733229461709562,0.0003569560384152071,0,0,6.467459087837907,815.0,684.72,0.02,0.06,175682,635,174247936,602112,55516343,915228
27-5-2021 14:23:20,1622139800.8686824,1000.0,54.7,1433.68,813.42,5448.88,19.0,27452741,38276054,0.00026040387310144247,0.0003326914286958575,0,0,6.456232100610136,820.95,690.08,0.02,0.06,176683,637,174247936,602112,55591231,917434
27-5-2021 14:23:25,1622139805.8724186,1000.0,67.0,1442.1,818.74,5455.04,19.0,27588902,38455441,0.0002721186589210533,0.00035850610577089614,0,0,6.4558238465291256,826.14,694.7,0.02,0.06,177686,640,174247936,602112,55667210,920743
27-5-2021 14:23:30,1622139810.8774757,1000.0,60.7,1449.47,823.07,5463.35,19.1,27715216,38604643,0.0002523727453355164,0.00029810249338592485,0,0,6.443678287619083,830.83,698.64,0.02,0.06,178685,641,174247936,602112,55741017,921846
27-5-2021 14:23:35,1622139815.8796113,1000.0,54.7,1456.64,826.85,5472.33,19.0,27848363,38767136,0.00026618031357818987,0.0003248472567482617,0,0,6.408874627212992,835.33,702.38,0.02,0.06,179686,643,174247936,602112,55815915,924052
27-5-2021 14:23:40,1622139820.8836734,1000.0,90.2,1464.89,832.81,5477.9,19.1,27978759,38936746,0.0002605802954085745,0.00033894462946906594,0,0,6.45929400621771,840.59,707.93,0.02,0.06,180687,645,174247936,602112,55890813,926258
27-5-2021 14:23:45,1622139825.8874085,1000.0,50.0,1472.31,836.87,5486.18,19.1,28113663,39108066,0.00026960660033984547,0.0003423842344943243,0,0,6.456946545251903,845.33,711.69,0.02,0.06,181696,648,174247936,602112,55967156,929567
27-5-2021 14:23:50,1622139830.8913007,1000.0,70.9,1479.4,840.82,5495.06,19.2,28240474,39257268,0.0002534247249033905,0.0002981718920680041,0,0,6.45102686107726,849.78,715.66,0.02,0.06,182701,649,174247936,602112,56041345,930668
27-5-2021 14:23:55,1622139835.897673,1000.0,64.1,1487.64,846.12,5501.4,19.0,28375997,39433214,0.00027070100708502,0.0003514441046359727,0,0,6.462151784784778,854.91,720.33,0.02,0.06,183710,652,174247936,602112,56117754,933977
27-5-2021 14:24:0,1622139840.9015656,900.0,20.9,1494.74,850.24,5509.97,19.1,28507881,39596914,0.00026356280791259816,0.0003271453069007031,0,0,6.453170195002563,859.22,724.28,0.02,0.06,184717,654,174247936,602112,56193047,936183
27-5-2021 14:24:5,1622139845.9054155,1000.0,82.8,1503.92,855.6,5515.32,19.3,28766320,39892947,0.0005164803118936321,0.0005916104619303107,0,0,6.449087654192463,865.28,729.26,0.02,0.06,185724,656,174247936,602112,56268309,938389
27-5-2021 14:24:10,1622139850.9092863,1000.0,81.6,1511.68,860.62,5522.26,19.1,28898668,40063704,0.0002644912453914199,0.0003412498231125721,0,0,6.461539403663263,870.3,734.06,0.02,0.06,186731,658,174247936,602112,56343563,940595
27-5-2021 14:24:15,1622139855.9131463,1000.0,50.5,1519.67,865.53,5529.1,19.1,29034543,40235858,0.000271540371007604,0.00034404239948808137,0,0,6.363150170139888,875.86,738.95,0.02,0.06,187740,661,174247936,602112,56419910,943904
27-5-2021 14:24:20,1622139860.91695,1000.0,67.8,1528.65,871.16,5534.34,19.2,29169821,40418097,0.0002703503320656883,0.00036420093559425015,0,0,6.463682737588565,881.66,743.88,0.02,0.06,188749,664,174247936,602112,56496287,947211
27-5-2021 14:24:25,1622139865.9174554,1000.0,21.4,1536.09,875.52,5542.38,19.2,29300119,40579958,0.00026056965914929406,0.00032368927841995956,0,0,6.468173532479674,886.6,748.02,0.02,0.06,189756,666,174247936,602112,56571583,949417
27-5-2021 14:24:30,1622139870.921288,1000.0,65.7,1544.34,880.55,5548.97,19.2,29425788,40734647,0.00025114549302862003,0.00030914103853061774,0,0,6.466642579675887,891.8,752.73,0.02,0.06,190761,667,174247936,602112,56645752,950520
27-5-2021 14:24:35,1622139875.925169,1000.0,76.8,1551.67,884.83,5557.16,19.0,29556831,40898344,0.00026188272779831403,0.00032714007533710777,0,0,6.457558926373418,896.27,756.74,0.02,0.06,191775,670,174247936,602112,56722421,953829
27-5-2021 14:24:40,1622139880.9274507,1000.0,65.1,1560.13,889.67,5563.8,19.1,29691873,41072634,0.00026996080793133243,0.0003484210039421212,0,0,6.462662102386041,902.17,761.7,0.02,0.06,192787,672,174247936,602112,56797967,956035
27-5-2021 14:24:45,1622139885.9341955,1000.0,80.1,1568.76,895.06,5569.73,19.2,29822517,41243606,0.00026093600455242216,0.00034148334841505707,0,0,6.464397182230333,907.57,766.31,0.02,0.06,193799,674,174247936,602112,56873519,958239
27-5-2021 14:24:50,1622139890.937418,1000.0,76.3,1576.45,899.56,5577.4,19.1,29950373,41401082,0.0002555473015266688,0.00031474914634599627,0,0,6.461131149582254,912.47,770.63,0.02,0.06,194805,676,174247936,602112,56948727,960445
27-5-2021 14:24:55,1622139895.9417362,1000.0,21.1,1583.73,903.91,5585.62,19.3,30085608,41573207,0.0002702366108371981,0.0003439529459115815,0,0,6.47052099344548,916.66,774.54,0.02,0.06,195807,679,174247936,602112,57024732,963754
27-5-2021 14:25:0,1622139900.948266,1000.0,83.6,1592.49,909.45,5591.28,19.2,30219162,41746337,0.0002667596221746388,0.0003458083875218654,0,0,6.458375434535438,923.16,780.14,0.02,0.06,196807,681,174247936,602112,57099620,965960
27-5-2021 14:25:5,1622139905.956874,1000.0,92.3,1600.52,914.3,5598.39,19.2,30350280,41912308,0.0002617853174980664,0.0003313715197796762,0,0,6.462764165906293,927.88,784.47,0.02,0.06,197807,683,174247936,602112,57174504,968166
27-5-2021 14:25:10,1622139910.957453,1000.0,59.6,1608.9,919.22,5604.9,19.0,30486950,42088472,0.00027330834440381254,0.0003522871967772974,0,0,6.452047496279785,933.94,789.33,0.02,0.06,198809,686,174247936,602112,57250495,971475
27-5-2021 14:25:15,1622139915.9611921,1000.0,92.0,1617.04,924.88,5610.96,19.2,30615828,42257092,0.00025756338799029103,0.0003369879923875516,0,0,6.46011051437973,939.09,794.38,0.02,0.06,199809,688,174247936,602112,57325387,973679
27-5-2021 14:25:20,1622139920.965056,1000.0,69.7,1624.82,928.82,5619.09,19.1,30750101,42427726,0.00026833863801728686,0.0003410044845906603,0,0,6.4657240079936145,943.95,798.06,0.02,0.06,200811,691,174247936,602112,57401398,976988
27-5-2021 14:25:25,1622139925.9689517,1000.0,53.8,1632.68,933.66,5626.23,19.0,30880526,42593448,0.00026064691645551284,0.0003311859558277976,0,0,6.4580692439746805,949.32,802.98,0.02,0.06,201811,693,174247936,602112,57476286,979190
27-5-2021 14:25:30,1622139930.9727893,1000.0,57.8,1640.13,938.61,5633.72,19.0,31010604,42753773,0.00025995647895978274,0.0003204040843895753,0,0,6.343656037771668,953.82,807.31,0.02,0.06,202811,695,174247936,602112,57551176,981396
27-5-2021 14:25:35,1622139935.9766836,1000.0,94.0,1648.4,944.29,5639.68,19.1,31144877,42928611,0.0002683370014828577,0.00034940386127709866,0,0,6.470929247526492,959.48,812.87,0.02,0.06,203811,697,174247936,602112,57626066,983602
27-5-2021 14:25:40,1622139940.97752,1000.0,44.0,1656.32,949.09,5646.91,19.2,31281992,43103350,0.0002741841359925717,0.00034941955102801294,0,0,6.373866839766397,964.68,817.18,0.02,0.06,204813,700,174247936,602112,57702071,986911
27-5-2021 14:25:45,1622139945.979635,1000.0,23.9,1662.37,952.16,5657.64,19.1,31402857,43240271,0.00024162779090246698,0.0002737262131978379,0,0,6.375703983130941,967.64,819.73,0.02,0.06,205811,701,174247936,602112,57775856,988014
27-5-2021 14:25:50,1622139950.9844398,1000.0,74.3,1667.17,954.39,5670.49,19.1,31521789,43373211,0.00023763563929754433,0.0002656247426110344,0,0,6.469908612323966,969.69,821.64,0.02,0.06,206815,702,174247936,602112,57850006,989117
27-5-2021 14:25:55,1622139955.9874177,1000.0,27.5,1675.21,958.94,5677.83,19.3,31677991,43552350,0.0003122180524161016,0.0003580647475177528,0,0,6.419897487400259,975.04,825.77,0.02,0.06,207821,704,174247936,602112,57925251,991323
27-5-2021 14:26:0,1622139960.9911764,1000.0,58.2,1682.48,962.89,5686.47,19.3,31802060,43702187,0.0002479516064016856,0.0002994488941509109,0,0,6.479298456187192,978.91,829.83,0.02,0.06,208825,705,174247936,602112,57999403,992426
27-5-2021 14:26:5,1622139965.9949353,1000.0,72.7,1690.09,967.29,5694.22,19.4,32068230,43995371,0.0005319400972950958,0.0005859275105585353,0,0,6.467357024317655,983.3,833.49,0.02,0.06,209831,707,174247936,602112,58074650,994632
27-5-2021 14:26:10,1622139970.9974384,1000.0,62.7,1698.16,972.53,5700.76,19.3,32202633,44171805,0.00026867149463166533,0.0003526914316186636,0,0,6.483891314598554,988.56,838.5,0.02,0.06,210839,710,174247936,602112,58150971,997941
27-5-2021 14:26:16,1622139976.001327,1000.0,65.9,1706.02,977.61,5707.58,19.1,32338571,44344792,0.00027166472053185106,0.0003457051377145708,0,0,6.484605759240321,993.78,843.77,0.02,0.06,211845,712,174247936,602112,58226180,1000147
27-5-2021 14:26:21,1622139981.0050824,1000.0,83.6,1713.8,983.55,5713.69,19.2,32469406,44516437,0.0002614736160027666,0.00034303235998620307,0,0,6.473174644972045,998.43,849.19,0.02,0.06,212853,715,174247936,602112,58302503,1003454
27-5-2021 14:26:26,1622139986.007507,1000.0,62.2,1722.56,988.76,5719.65,19.1,32608848,44694305,0.0002787488226010393,0.00035556357179617083,0,0,6.402750815997845,1004.56,854.32,0.02,0.06,213861,718,174247936,602112,58378828,1006763
27-5-2021 14:26:31,1622139991.010719,1000.0,40.7,1730.39,993.23,5727.16,19.1,32734410,44847461,0.0002509627827582684,0.00030611535302181673,0,0,6.3866247797979545,1009.34,858.46,0.02,0.06,214865,719,174247936,602112,58452923,1007866
27-5-2021 14:26:36,1622139996.0145924,1000.0,81.8,1738.73,998.52,5733.45,19.2,32864102,45016485,0.00025918321862746136,0.0003377863271850849,0,0,6.505528780892075,1015.01,863.6,0.02,0.06,215871,721,174247936,602112,58528177,1010072
27-5-2021 14:26:41,1622140001.0174577,1000.0,84.1,1746.6,1003.6,5740.23,19.2,32995442,45181669,0.0002625295540532774,0.00033017878678800495,0,0,6.506549416094601,1020.3,868.3,0.02,0.06,216877,723,174247936,602112,58603396,1012278
27-5-2021 14:26:46,1622140006.0212007,1000.0,46.9,1755.4,1008.38,5746.47,19.1,33129566,45354207,0.0002680473433359608,0.00034481787394127826,0,0,6.401219863194058,1025.98,872.63,0.02,0.06,217885,726,174247936,602112,58679694,1015587
27-5-2021 14:26:51,1622140011.0249383,1000.0,77.9,1762.95,1012.71,5754.51,19.2,33252757,45503490,0.0002461979577663468,0.0002983429774028423,0,0,6.50491639977056,1030.56,876.88,0.02,0.06,218889,727,174247936,602112,58753806,1016690
27-5-2021 14:26:56,1622140016.0274317,1000.0,79.1,1770.52,1017.09,5762.47,19.2,33386486,45672205,0.00026732469151192513,0.0003372618155256859,0,0,6.4873614742871375,1035.21,880.68,0.02,0.06,219897,730,174247936,602112,58830130,1019999
27-5-2021 14:27:1,1622140021.032469,1000.0,55.8,1778.49,1021.99,5769.47,19.1,33523059,45843868,0.00027287109286641686,0.00034298046037450826,0,0,6.394993988458657,1040.38,885.55,0.02,0.06,220903,732,174247936,602112,58905345,1022205
27-5-2021 14:27:6,1622140026.0363102,1000.0,55.9,1786.77,1026.98,5776.04,19.2,33654537,46008066,0.0002627541437678221,0.0003281439092349203,0,0,6.395810496620677,1046.0,890.2,0.02,0.06,221909,734,174247936,602112,58980548,1024409
27-5-2021 14:27:11,1622140031.0400987,1000.0,80.2,1794.37,1032.33,5782.9,19.2,33787225,46178811,0.00026517507836936523,0.0003412314508936548,0,0,6.470316866404975,1051.01,895.4,0.02,0.06,222915,736,174247936,602112,59055781,1026615
27-5-2021 14:27:16,1622140036.043896,1000.0,61.1,1802.34,1036.94,5790.1,19.1,33920948,46351812,0.0002672430399905239,0.00034573942524024,0,0,6.47378702609356,1055.92,899.54,0.02,0.06,223912,739,174247936,602112,59131439,1029924
27-5-2021 14:27:21,1622140041.0474162,1000.0,47.7,1810.52,1041.66,5797.03,19.1,34053800,46517355,0.0002655170626949934,0.0003308530628798761,0,0,6.390707320608054,1061.58,904.28,0.02,0.06,224913,741,174247936,602112,59206360,1032130
27-5-2021 14:27:26,1622140046.0511665,1000.0,82.1,1818.98,1047.26,5802.85,19.2,34186528,46689533,0.0002652570400181062,0.0003440979042571085,0,0,6.485830521483351,1067.33,909.63,0.02,0.06,225914,743,174247936,602112,59281261,1034336
27-5-2021 14:27:31,1622140051.0550025,1000.0,55.0,1826.13,1051.26,5811.59,19.0,34315604,46842983,0.00025795410191985186,0.0003066647319377829,0,0,6.392442400452346,1071.32,913.07,0.02,0.06,226915,745,174247936,602112,59356172,1036542
27-5-2021 14:27:36,1622140056.057591,1000.0,72.5,1834.11,1056.29,5818.4,19.1,34450338,47014925,0.00026932856803402205,0.0003437060626486694,0,0,6.460927022541749,1076.83,918.03,0.02,0.06,227916,747,174247936,602112,59431069,1038748
27-5-2021 14:27:41,1622140061.0616329,1000.0,75.6,1841.93,1061.21,5825.46,19.2,34581317,47186746,0.00026174640890549777,0.0003433644303632761,0,0,6.480217027869465,1081.81,922.41,0.02,0.06,228919,750,174247936,602112,59507065,1042055
27-5-2021 14:27:46,1622140066.0654953,1000.0,88.4,1850.71,1066.98,5830.71,19.2,34718435,47366103,0.00027402432273348413,0.0003584371158601315,0,0,6.48042115490997,1087.91,928.23,0.02,0.06,229920,752,174247936,602112,59581972,1044261
27-5-2021 14:27:51,1622140071.0674696,800.0,28.2,1857.33,1070.45,5840.54,19.3,34848606,47518813,0.00026023923963053796,0.00030529944675833674,0,0,6.39427954381689,1091.98,931.13,0.02,0.06,230921,754,174247936,602112,59656900,1046467
27-5-2021 14:27:56,1622140076.0712652,1000.0,77.1,1865.87,1075.66,5846.63,19.2,34976596,47683258,0.00025578582664679444,0.00032864052084484815,0,0,6.482054171234008,1097.57,936.12,0.02,0.06,231917,756,174247936,602112,59731492,1048673
27-5-2021 14:28:1,1622140081.0749972,1000.0,84.9,1874.19,1081.03,5852.8,19.1,35110725,47856828,0.00026805792338777595,0.00034688109031168706,0,0,6.483278933477039,1102.86,940.88,0.02,0.06,232915,759,174247936,602112,59807221,1051982
