time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
27-5-2021 12:39:24,1622133564.0641246,1000.0,79.7,851.32,337.3,9160.74,21.8,25198110,40139616,0.00028593670923544406,0.00039931809912595903,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:29,1622133569.070877,1000.0,75.9,859.53,342.14,9167.68,21.8,25342062,40337744,0.00028751571055058415,0.0003957215787204494,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:34,1622133574.0748386,1000.0,86.9,868.86,347.94,9172.56,21.9,25489827,40549589,0.00029529603322562805,0.0004233545708299203,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:39,1622133579.0766864,1000.0,70.5,879.57,353.25,9176.4,21.9,25647229,40786981,0.0003146877075360582,0.000474608608959225,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:44,1622133584.0803876,1000.0,56.6,890.96,359.35,9178.87,21.9,25805124,41032163,0.0003155564118891636,0.000490001280469989,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:49,1622133589.0967662,1000.0,94.4,902.26,365.73,9181.1,21.9,25962715,41278345,0.0003141529204114197,0.0004907564153582637,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:54,1622133594.1162412,1000.0,73.0,913.79,371.62,9183.71,21.8,26120954,41515887,0.00031525010191132903,0.00047324072894937985,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:59,1622133599.1167607,1000.0,98.5,924.91,377.57,9186.6,21.8,26273901,41749687,0.00030586222005379214,0.0004675514200904666,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:40:4,1622133604.1261647,1000.0,79.8,934.44,383.04,9191.55,21.9,26424329,41963375,0.0003002912156439474,0.00042657370495202907,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:40:9,1622133609.13776,1000.0,92.2,945.87,387.9,9195.15,21.9,26582525,42201814,0.0003156599688013703,0.0004757746548650405,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:40:14,1622133614.1429286,1000.0,96.0,957.66,393.03,9198.15,21.7,26739718,42438224,0.0003140613437104083,0.0004723317340249097,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:40:19,1622133619.1466584,1000.0,76.2,968.32,398.84,9201.57,21.8,26891101,42655477,0.00030254031580064845,0.0004341821157503701,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:40:24,1622133624.1504655,1000.0,84.6,977.82,404.17,9206.5,21.9,27134998,42953330,0.0004874228696106938,0.0005952527664635234,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:40:29,1622133629.156229,1000.0,78.1,987.66,410.15,9210.72,21.7,27284079,43166277,0.00029781870255110403,0.0004254036346157455,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:40:34,1622133634.1571937,1000.0,96.0,997.11,415.22,9216.0,21.7,27433127,43381056,0.0002980384999346382,0.00042947514208484293,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:40:39,1622133639.1767197,1000.0,59.2,1007.04,420.7,9220.59,21.6,27587203,43610503,0.0003069532857344114,0.00045710889789391917,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:40:44,1622133644.181302,1000.0,88.9,1018.37,427.75,9222.05,21.7,27747110,43861030,0.0003195211649174827,0.0005005952139886446,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:40:49,1622133649.1852336,1000.0,74.5,1027.84,432.45,9227.72,21.8,27895639,44073171,0.00029682460548475056,0.00042394864728194815,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:40:54,1622133654.1868367,1000.0,76.7,1038.71,438.63,9230.6,21.7,28052149,44310645,0.0003129196700352994,0.00047479576846184073,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:40:59,1622133659.1905792,1000.0,88.2,1049.87,444.14,9233.87,21.8,28210450,44550865,0.00031636520340167065,0.00048008066380597294,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:4,1622133664.194287,1000.0,85.9,1061.08,450.06,9236.65,21.8,28367640,44787650,0.000314147035737048,0.00047321907155033346,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:9,1622133669.1966963,1000.0,96.5,1071.73,455.07,9240.87,21.7,28517936,45004280,0.0003004472313197858,0.0004330513368340155,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:14,1622133674.200362,1000.0,89.5,1082.39,461.1,9244.06,21.9,28674343,45238601,0.00031258483245282355,0.00046829867285465526,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:19,1622133679.2045393,1000.0,96.3,1093.64,468.24,9245.67,21.8,28839450,45497500,0.00032993834760149354,0.0005173657583002482,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:24,1622133684.2071586,1000.0,69.6,1102.66,474.01,9250.79,21.7,28990111,45698709,0.00030116423412151057,0.0004022073023765607,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:29,1622133689.2108214,1000.0,78.5,1112.05,479.86,9255.51,21.7,29143007,45924945,0.00030556815148967094,0.00045214077752470436,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:34,1622133694.2147102,1000.0,91.4,1121.23,485.77,9260.3,21.8,29292126,46138873,0.00029800621997385057,0.00042752348544830576,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:39,1622133699.2267148,1000.0,93.7,1132.0,491.59,9263.72,21.8,29449536,46376237,0.00031406595190313936,0.0004735909447146736,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:44,1622133704.2304797,1000.0,76.8,1142.21,497.16,9267.8,21.8,29605337,46610761,0.0003113675484696443,0.0004686950849949286,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:49,1622133709.2342825,1000.0,79.8,1153.09,502.79,9271.22,21.8,29760432,46845784,0.00030995426265290673,0.00046968877572761274,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:54,1622133714.2383919,1000.0,98.3,1163.34,508.07,9275.57,21.7,29913317,47070988,0.0003055189011869022,0.00045003812422994484,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.31,0.0,0.0
27-5-2021 12:41:59,1622133719.242103,1000.0,63.0,1172.36,513.29,9281.24,21.8,30064339,47288357,0.0003018199757164954,0.00043441555734607463,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.71,0.31,0.0,0.0
