time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
23-6-2021 0:19:26,1624421966.6154864,1000.0,73.6,16552.86,6484.23,8455.45,21.0,2552714748,360956137,0.0002806562380671002,0.00036541281139664195,64.757,0,0,121500,532,0,471040,51661563,762872,6.515531005876818,632.19,495.32,0.02,0.07
23-6-2021 0:19:31,1624421971.6184368,1000.0,72.4,16562.28,6489.86,8460.23,21.2,2552971117,361258337,0.0005124356189239414,0.0006040435623605627,64.757,0,0,122517,535,0,471040,51740013,766179,6.515939259957827,638.23,500.48,0.02,0.07
23-6-2021 0:19:36,1624421976.6221845,1000.0,62.5,16571.48,6495.24,8465.45,21.1,2553104178,361429909,0.0002659226802267797,0.0003428869923709355,64.27,0,0,123532,537,0,471040,51817356,768385,6.5122649732287385,644.08,505.26,0.02,0.07
23-6-2021 0:19:41,1624421981.626021,1000.0,64.7,16579.53,6500.13,8472.43,21.0,2553242379,361600552,0.00027619008523838183,0.0003410243392980745,64.757,0,0,124555,540,0,471040,51896167,771694,6.429083204222981,649.31,509.94,0.02,0.07
23-6-2021 0:19:46,1624421986.6299033,1000.0,65.2,16588.95,6505.97,8477.11,21.2,2553380784,361784696,0.00027659522888626175,0.0003680022530113203,63.783,0,0,125578,543,0,471040,51974953,775003,6.514102116593283,655.33,515.23,0.02,0.07
23-6-2021 0:19:51,1624421991.6337354,1000.0,86.1,16598.04,6511.64,8482.18,21.1,2553516986,361964663,0.0002721953839146776,0.0003596583505159453,64.27,0,0,126601,546,0,471040,52053721,778312,6.524614659179287,661.63,520.55,0.02,0.07
23-6-2021 0:19:56,1624421996.6375556,1000.0,62.2,16605.87,6516.19,8489.69,21.0,2553654951,362136091,0.0002757193404487605,0.00034259424560178386,64.27,0,0,127627,548,0,471040,52131698,780518,6.406935420328195,666.81,524.92,0.02,0.07
23-6-2021 0:20:1,1624422001.6412678,1000.0,72.8,16614.74,6521.63,8495.24,21.0,2553790222,362308272,0.0002703412890419777,0.0003441065231168304,64.757,0,0,128653,550,0,471040,52209685,782722,6.514000053073031,672.33,530.11,0.02,0.07
23-6-2021 0:20:6,1624422006.6450994,1000.0,66.7,16622.3,6526.7,8502.43,21.0,2553928450,362485015,0.00027624430708221825,0.00035321532226924,65.244,0,0,129675,553,0,471040,52288435,786031,6.404077641761126,677.12,534.96,0.02,0.07
23-6-2021 0:20:11,1624422011.647176,1000.0,71.4,16631.13,6532.57,8507.61,21.1,2554068712,362670591,0.00028040753969236755,0.00037099791522971864,64.27,0,0,130697,556,0,471040,52367197,789340,6.514204180113535,682.74,540.04,0.02,0.07
23-6-2021 0:20:16,1624422016.651018,1000.0,62.1,16639.97,6537.96,8513.2,21.1,2554211446,362859220,0.00028524882182336516,0.0003769683467969758,63.783,0,0,131719,559,0,471040,52445921,792649,6.508080368898388,688.68,545.12,0.02,0.07
23-6-2021 0:20:21,1624422021.6548717,1000.0,88.3,16648.83,6543.94,8518.16,21.1,2554347334,363039751,0.0002715666873734139,0.0003607839223346416,65.244,0,0,132741,562,0,471040,52524653,795958,6.518184657403382,694.83,550.77,0.02,0.07
23-6-2021 0:20:26,1624422026.6572444,1000.0,90.3,16657.97,6549.43,8523.36,20.9,2554486859,363222043,0.0002789176400969389,0.0003644110693320278,65.244,0,0,133761,564,0,471040,52602286,798164,6.514204180113535,701.04,556.14,0.02,0.07
23-6-2021 0:20:31,1624422031.6610332,1000.0,91.8,16666.93,6555.33,8528.4,21.0,2554627339,363409310,0.000280747266025333,0.0003742504147691204,65.731,0,0,134783,567,0,471040,52681042,801473,6.512162909708487,706.87,561.62,0.02,0.07
23-6-2021 0:20:36,1624422036.665025,1000.0,58.1,16675.36,6560.32,8534.84,21.0,2554764305,363584030,0.0002737134757954958,0.00034916124068008867,64.27,0,0,135805,570,0,471040,52759770,804782,6.425613044534397,712.34,566.27,0.02,0.07
23-6-2021 0:20:41,1624422041.6672502,1000.0,76.3,16683.49,6565.51,8541.35,20.9,2554898976,363752962,0.00026922218747922215,0.0003377137065533036,65.731,0,0,136825,572,0,471040,52837417,806988,6.511754655627476,717.71,571.3,0.02,0.07
23-6-2021 0:20:46,1624422046.6719065,1000.0,92.7,16692.87,6571.36,8545.99,21.3,2555049749,363946372,0.00030126544264912904,0.0003864601040157591,65.244,0,0,137847,575,0,471040,52916159,810297,6.51644957755909,723.77,576.51,0.02,0.07
23-6-2021 0:20:51,1624422051.675357,1000.0,71.9,16704.27,6576.45,8549.45,21.4,2555274377,364121733,0.00044894617038707677,0.00035048012440678887,65.244,0,0,138869,578,0,471040,52994901,813606,6.421938757805308,729.97,580.12,0.02,0.07
23-6-2021 0:20:56,1624422056.6772552,1000.0,95.5,16715.44,6582.21,8552.46,21.1,2555404971,364293094,0.00026108888803111954,0.000342591948649254,65.731,0,0,139889,580,0,471040,53072522,815812,6.515735132917322,735.88,585.09,0.02,0.07
23-6-2021 0:21:1,1624422061.6809347,1000.0,76.0,16726.37,6586.95,8556.59,21.3,2555531721,364451258,0.00025331358582639414,0.00031609538452580515,64.757,0,0,140909,582,0,471040,53150149,818016,6.5138979895527775,742.25,589.05,0.02,0.07
23-6-2021 0:21:6,1624422066.6847327,1000.0,69.6,16736.41,6591.32,8562.11,21.2,2555667486,364624930,0.0002713239019318688,0.0003470803572077599,64.757,0,0,141937,585,0,471040,53229181,821325,6.511040210985709,747.3,592.23,0.02,0.07
23-6-2021 0:21:11,1624422071.687722,1000.0,78.3,16746.85,6596.37,8566.4,21.1,2555795947,364787552,0.00025676848879468403,0.0003250496663171632,65.244,0,0,142958,587,0,471040,53306840,823531,6.445107176902617,753.35,596.62,0.02,0.07
23-6-2021 0:21:16,1624422076.691472,1000.0,66.8,16757.67,6601.67,8570.12,21.2,2555930079,364967540,0.0002680629481872541,0.00035970621416461015,64.27,0,0,143981,590,0,471040,53385606,826840,6.551865619086694,759.91,600.85,0.02,0.07
23-6-2021 0:21:21,1624422081.697229,1000.0,97.2,16769.39,6607.3,8572.72,21.3,2556060542,365139438,0.0002606259228699866,0.0003434006184857389,65.731,0,0,145002,592,0,471040,53463227,829046,6.520327991328684,766.9,605.92,0.02,0.07
23-6-2021 0:21:26,1624422086.7009053,1000.0,83.7,16780.53,6612.46,8576.4,21.2,2556193840,365310464,0.0002664001205473499,0.0003418006798056315,64.757,0,0,146025,595,0,471040,53541985,832355,6.494301793664305,773.22,610.11,0.02,0.07
23-6-2021 0:21:31,1624422091.704668,1000.0,75.7,16792.4,6617.6,8579.27,21.3,2556459818,365605980,0.0005315559805219365,0.0005905875566397244,65.244,0,0,147046,597,0,471040,53619604,834561,6.512877354350254,780.41,614.52,0.02,0.07
23-6-2021 0:21:36,1624422096.7071893,1000.0,93.7,16802.83,6623.58,8582.62,21.2,2556589778,365774593,0.0002597890000212086,0.00033705603770834135,65.244,0,0,148067,599,0,471040,53697225,836767,6.5200218007679265,786.2,619.24,0.02,0.07
23-6-2021 0:21:41,1624422101.7112584,1000.0,83.0,16811.96,6628.22,8588.49,21.2,2556719139,365940069,0.00025851161859728815,0.00033068288432375176,65.731,0,0,149095,602,0,471040,53776265,840074,6.5132856084312625,790.99,623.03,0.02,0.07
23-6-2021 0:21:46,1624422106.7150166,1000.0,93.2,16822.83,6634.1,8591.6,21.2,2556855898,366119820,0.00027331256777544764,0.0003592319874392507,65.731,0,0,150121,604,0,471040,53854218,842280,6.510427829864194,797.35,628.2,0.02,0.07
23-6-2021 0:21:51,1624422111.7181733,1000.0,94.0,16834.02,6639.01,8595.37,21.2,2556991001,366297911,0.0002700355178291293,0.0003559572726416695,65.244,0,0,151149,607,0,471040,53933257,845587,6.515939259957827,804.42,632.9,0.02,0.07
23-6-2021 0:21:56,1624422116.737338,1000.0,73.8,16844.91,6644.25,8599.19,21.2,2557123645,366472776,0.00026427504429219536,0.000348394617322719,65.731,0,0,152177,610,0,471040,54012342,848896,6.398668275187745,810.45,636.95,0.02,0.07
23-6-2021 0:22:1,1624422121.743362,1000.0,74.6,16855.55,6649.66,8603.16,21.2,2557253687,366639201,0.00025977103389442557,0.0003324494726002351,65.731,0,0,153203,612,0,471040,54090280,851102,6.514612434194546,816.07,641.55,0.02,0.07
23-6-2021 0:22:6,1624422126.747149,1000.0,88.3,16866.3,6654.48,8607.43,21.2,2557386485,366813247,0.00026539498767546476,0.00034782855182279807,65.731,0,0,154231,615,0,471040,54169348,854411,6.514102116593283,821.93,645.16,0.02,0.07
23-6-2021 0:22:11,1624422131.752555,1000.0,83.8,16876.69,6660.04,8611.33,21.2,2557518375,366984643,0.000263495114201574,0.000342421780223618,65.731,0,0,155257,617,0,471040,54247290,856617,6.518286720923634,828.01,650.23,0.02,0.07
23-6-2021 0:22:16,1624422136.7615066,1000.0,63.8,16887.43,6665.16,8615.22,21.2,2557654096,367162092,0.0002709568969815222,0.0003542637499905993,65.731,0,0,156285,620,0,471040,54326347,859926,6.442249398335548,834.09,654.57,0.02,0.07
23-6-2021 0:22:21,1624422141.7654676,1000.0,74.6,16898.04,6670.7,8619.01,21.2,2557790247,367346220,0.0002720864484208077,0.0003679644921802005,66.218,0,0,157313,623,0,471040,54405381,863235,6.419795423880006,840.1,659.31,0.02,0.07
23-6-2021 0:22:26,1624422146.7710164,1000.0,95.9,16908.14,6676.55,8622.74,21.2,2557920270,367519292,0.00025975773564045144,0.0003457602948921668,66.705,0,0,158341,626,0,471040,54484427,866542,6.517061958680605,845.46,664.06,0.02,0.07
23-6-2021 0:22:31,1624422151.7747736,1000.0,94.0,16919.36,6681.78,8626.13,21.2,2558057551,367700728,0.0002743558359442403,0.00036259952542871325,65.731,0,0,159367,628,0,471040,54562385,868748,6.514510370674293,852.37,668.97,0.02,0.07
23-6-2021 0:22:36,1624422156.777274,1000.0,88.2,16930.56,6687.13,8629.53,21.2,2558186082,367863972,0.00025693351804905986,0.00032632481829598096,65.244,0,0,160393,630,0,471040,54640360,870954,6.51563306939707,858.4,672.78,0.02,0.07
23-6-2021 0:22:41,1624422161.7844567,1000.0,86.6,16940.15,6691.81,8635.19,21.2,2558317983,368031624,0.0002634235743053866,0.00033482300421866913,66.218,0,0,161421,633,0,471040,54719409,874261,6.514204180113535,863.24,676.76,0.02,0.07
23-6-2021 0:22:46,1624422166.7872372,1000.0,95.5,16951.34,6697.26,8638.42,21.2,2558451998,368205536,0.00026788103470674755,0.00034763068692250773,66.705,0,0,162447,635,0,471040,54797337,876467,6.51563306939707,870.35,681.87,0.02,0.07
23-6-2021 0:22:51,1624422171.7908502,1000.0,67.2,16962.14,6702.36,8642.41,21.2,2558586419,368379937,0.0002686478753060156,0.00034855013800852864,65.731,0,0,163475,638,0,471040,54876374,879776,6.517061958680605,876.15,685.52,0.02,0.07
23-6-2021 0:22:56,1624422176.7947032,1000.0,66.3,16973.47,6707.5,8645.89,21.3,2558713506,368542532,0.00025397828013871564,0.0003249395961754898,66.218,0,0,164501,640,0,471040,54954316,881982,6.511040210985709,883.29,690.32,0.02,0.07
23-6-2021 0:23:1,1624422181.8028543,1000.0,86.1,16983.76,6713.15,8649.86,21.2,2558843981,368710860,0.000260525288840538,0.0003361080729637868,66.218,0,0,165527,642,0,471040,55032235,884188,6.517980530362877,888.56,694.62,0.02,0.07
23-6-2021 0:23:6,1624422186.807926,1000.0,73.9,16993.86,6717.32,8655.34,21.2,2558977765,368882870,0.00026729687329632,0.00034367140447063926,66.218,0,0,166555,645,0,471040,55111261,887497,6.413671612664857,894.68,697.82,0.02,0.07
23-6-2021 0:23:11,1624422191.811549,1000.0,95.2,17004.78,6722.98,8658.58,21.2,2559108890,369057148,0.0002620601107862707,0.000348303618589969,66.218,0,0,167583,648,0,471040,55190285,890806,6.510019575783184,900.51,702.44,0.02,0.07
23-6-2021 0:23:16,1624422196.815294,1000.0,88.4,17015.75,6728.03,8662.48,21.2,2559244643,369236275,0.0002713027899215656,0.00035798586292958744,66.705,0,0,168609,650,0,471040,55268223,893012,6.5237981510172665,907.2,707.11,0.02,0.07
23-6-2021 0:23:21,1624422201.817308,1000.0,75.4,17026.68,6733.05,8666.34,21.1,2559377143,369410059,0.0002648933051229299,0.0003474280614149679,67.192,0,0,169637,653,0,471040,55347273,896321,6.512979417870506,913.79,711.44,0.02,0.07
23-6-2021 0:23:26,1624422206.8366473,1000.0,87.1,17037.43,6738.76,8669.91,21.2,2559509087,369587537,0.00026287124959702195,0.0003535883680650902,65.244,0,0,170665,656,0,471040,55426311,899626,6.51185671914773,919.44,715.66,0.02,0.07
23-6-2021 0:23:31,1624422211.8404615,1000.0,95.6,17048.79,6744.43,8672.81,21.3,2559786351,369903651,0.0005541053040459572,0.0006317460762420787,66.705,0,0,171691,658,0,471040,55504261,901832,6.518286720923634,926.17,720.6,0.02,0.07
23-6-2021 0:23:36,1624422216.8441024,1000.0,56.2,17058.52,6749.67,8677.48,21.2,2559917153,370072846,0.00026141364432894957,0.000338143771136807,65.731,0,0,172719,661,0,471040,55583320,905141,6.50981544874268,930.99,724.61,0.02,0.07
23-6-2021 0:23:41,1624422221.847281,1000.0,69.5,17068.11,6754.95,8682.42,21.1,2560048642,370237223,0.0002628109260222564,0.0003285451375153849,65.731,0,0,173745,663,0,471040,55661278,907347,6.401423990234563,936.4,729.3,0.02,0.07
23-6-2021 0:23:46,1624422226.8509774,1000.0,86.5,17078.9,6760.97,8685.44,21.2,2560176290,370409872,0.0002551074020747296,0.00034504291380045115,64.757,0,0,174773,666,0,471040,55740303,910656,6.520327991328684,942.64,734.31,0.02,0.07
23-6-2021 0:23:51,1624422231.85135,1000.0,86.3,17089.96,6766.46,8688.74,21.1,2560310528,370584165,0.000268455992069454,0.0003485600219443179,66.705,0,0,175799,668,0,471040,55818228,912860,6.509305131141417,949.6,739.47,0.02,0.07
23-6-2021 0:23:56,1624422236.8548481,1000.0,82.7,17100.22,6771.52,8693.18,21.2,2560442679,370757796,0.00026411721950509175,0.0003470192199823579,65.244,0,0,176827,671,0,471040,55897262,916169,6.520430054848935,954.89,743.17,0.02,0.07
23-6-2021 0:24:1,1624422241.8586762,1000.0,34.8,17109.75,6776.22,8698.53,21.3,2560573243,370919436,0.00026092823080473893,0.00032303268303114185,65.731,0,0,177853,673,0,471040,55975212,918375,6.554111016532249,959.95,747.1,0.02,0.07
23-6-2021 0:24:6,1624422246.862522,1000.0,97.5,17120.9,6781.37,8702.09,21.1,2560702783,371087553,0.00025888088478700567,0.0003359755882950211,65.731,0,0,178879,675,0,471040,56053145,920581,6.517368149241362,966.85,751.81,0.02,0.07
23-6-2021 0:24:11,1624422251.8658674,1000.0,70.4,17131.47,6786.58,8706.24,21.1,2560837990,371265139,0.0002702331875416001,0.000354934514061865,67.192,0,0,179907,678,0,471040,56132231,923890,6.417958280515462,972.71,756.13,0.02,0.07
23-6-2021 0:24:16,1624422256.8687158,1000.0,95.2,17143.29,6792.11,8708.68,21.2,2560967773,371437889,0.00025941821531780235,0.00034530328853663695,67.192,0,0,180933,680,0,471040,56210209,926094,6.516755768119848,979.53,760.52,0.02,0.07
23-6-2021 0:24:21,1624422261.8748028,1000.0,90.7,17153.88,6797.75,8712.1,21.2,2561100810,371615226,0.0002657504719343683,0.000354242740301007,66.705,0,0,181961,683,0,471040,56289289,929403,6.506039098493338,985.63,765.74,0.02,0.07
23-6-2021 0:24:26,1624422266.8774838,1000.0,76.9,17165.02,6802.67,8715.83,21.3,2561240588,371791553,0.0002794061814598791,0.0003524650070703265,66.705,0,0,182996,686,0,471040,56392816,932712,6.491546078617488,992.2,769.65,0.02,0.07
23-6-2021 0:24:31,1624422271.881187,1000.0,87.5,17176.06,6808.58,8718.76,21.1,2561376521,371969343,0.0002716647986730104,0.0003553168440045796,66.218,0,0,184024,689,0,471040,56471889,936019,6.509407194661669,998.15,774.83,0.02,0.07
23-6-2021 0:24:36,1624422276.8849938,1000.0,62.7,17186.1,6813.32,8723.76,21.0,2561509953,372136943,0.00026666097343050173,0.00033494498431374845,67.192,0,0,185050,691,0,471040,56549859,938225,6.409078754253497,1003.64,778.82,0.02,0.07
23-6-2021 0:24:41,1624422281.8974166,1000.0,64.1,17195.94,6817.89,8729.1,21.0,2561638890,372297816,0.0002572348844920893,0.00032094858398206777,66.218,0,0,186070,693,0,471040,56627526,940431,6.471133374566995,1009.27,782.8,0.02,0.07
23-6-2021 0:24:46,1624422286.9011197,1000.0,68.4,17206.44,6823.61,8732.72,21.2,2561775635,372480252,0.00027328759679063074,0.0003646019672243629,64.757,0,0,187092,696,0,471040,56706267,943740,6.553396571890483,1015.11,787.48,0.02,0.07
23-6-2021 0:24:51,1624422291.9057186,1000.0,98.0,17218.22,6828.94,8735.48,21.1,2561903698,372648348,0.0002558906391611681,0.0003358830644326286,66.705,0,0,188112,698,0,471040,56783944,945946,6.519001165565401,1022.47,792.44,0.02,0.07
23-6-2021 0:24:56,1624422296.9172409,1000.0,74.7,17229.03,6834.25,8739.24,21.1,2562035590,372821163,0.0002631775182998469,0.00034483534122606405,66.705,0,0,189129,701,0,471040,56862394,949255,6.406323039206681,1029.06,796.98,0.02,0.07
23-6-2021 0:25:1,1624422301.9208515,1000.0,41.7,17238.97,6839.32,8743.97,21.1,2562162286,372978682,0.00025320915205198885,0.0003148106682300722,65.731,0,0,190144,703,0,471040,56939777,951461,6.397341449424464,1034.57,800.98,0.02,0.07
23-6-2021 0:25:6,1624422306.9246066,1000.0,87.2,17250.22,6844.63,8747.5,21.1,2562294975,373148524,0.0002651788457746053,0.000339429082471422,66.705,0,0,191159,705,0,471040,57017126,953665,6.521144499490703,1040.91,805.47,0.02,0.07
23-6-2021 0:25:11,1624422311.9272318,1000.0,71.4,17260.47,6850.15,8751.53,21.2,2562427847,373323906,0.0002656045455564917,0.0003505799296224083,66.705,0,0,192176,708,0,471040,57095566,956974,6.404996213443398,1046.87,809.97,0.02,0.07
23-6-2021 0:25:16,1624422316.947317,1000.0,91.0,17271.76,6856.16,8754.13,21.2,2562559798,373498896,0.0002628461419821262,0.00034857974843276873,65.731,0,0,193191,710,0,471040,57172901,959180,6.519511483166664,1053.29,814.94,0.02,0.07
23-6-2021 0:25:21,1624422321.9516675,1000.0,96.0,17283.1,6861.12,8757.57,21.1,2562694174,373674767,0.0002685183534682232,0.0003514362039561371,65.731,0,0,194208,713,0,471040,57251332,962489,6.510836083945204,1060.41,819.6,0.02,0.07
23-6-2021 0:25:26,1624422326.9552383,1000.0,95.8,17294.08,6866.67,8760.93,21.1,2562822406,373842662,0.00025628097463240295,0.0003355503636838487,66.218,0,0,195225,716,0,471040,57329728,965796,6.512469100269244,1066.46,823.71,0.02,0.07
23-6-2021 0:25:31,1624422331.9572365,1000.0,78.6,17305.51,6871.31,8764.77,21.2,2563106239,374160104,0.0005674392301622395,0.0006346303780785239,66.705,0,0,196240,718,0,471040,57407065,968002,6.520123864288179,1073.12,827.76,0.02,0.07
23-6-2021 0:25:36,1624422336.9608097,1000.0,87.9,17316.04,6876.9,8768.5,21.1,2563236262,374328284,0.00025986029451780613,0.00033611979674368867,65.731,0,0,197255,720,0,471040,57484408,970206,6.519307356126158,1078.81,832.54,0.02,0.07
23-6-2021 0:25:41,1624422341.9644535,1000.0,96.5,17325.53,6881.69,8774.01,21.1,2563365415,374492855,0.00025811789652382977,0.00032890231236458456,66.218,0,0,198277,723,0,471040,57563138,973515,6.512162909708487,1083.59,836.15,0.02,0.07
23-6-2021 0:25:46,1624422346.9677868,1000.0,80.4,17336.1,6886.5,8778.35,21.1,2563500774,374668234,0.00027053764174417375,0.00035052431734462763,66.218,0,0,199297,725,0,471040,57640779,975721,6.517674339802119,1089.78,840.37,0.02,0.07
23-6-2021 0:25:51,1624422351.9714692,1000.0,73.4,17346.96,6891.91,8781.95,21.1,2563633628,374845415,0.00026551245671587104,0.0003541012133121678,67.192,0,0,200319,728,0,471040,57719537,979030,6.425613044534397,1096.01,844.99,0.02,0.07
23-6-2021 0:25:56,1624422356.9750822,1000.0,88.7,17357.99,6897.37,8785.26,21.1,2563763152,375020986,0.0002588609473306728,0.0003508884483477468,65.244,0,0,201341,731,0,471040,57798276,982339,6.514102116593283,1101.94,849.28,0.02,0.07
23-6-2021 0:26:1,1624422361.9774342,1000.0,33.0,17367.07,6902.23,8791.11,21.2,2563896618,375186950,0.0002668064942633673,0.0003317719345295842,65.731,0,0,202361,733,0,471040,57875923,984545,6.504304018649046,1107.05,853.53,0.02,0.07
23-6-2021 0:26:6,1624422366.9811568,1000.0,88.7,17377.94,6907.99,8794.31,21.3,2564026819,375356889,0.00026020826621872236,0.00033962513769436077,66.218,0,0,203381,735,0,471040,57953540,986751,6.521552753571713,1113.25,858.72,0.02,0.07
23-6-2021 0:26:11,1624422371.9846535,1000.0,75.1,17388.29,6913.51,8798.19,21.1,2564158887,375529343,0.00026395141102437573,0.00034466696426687537,65.731,0,0,204397,738,0,471040,58031996,990060,6.471847819208763,1119.3,863.51,0.02,0.07
23-6-2021 0:26:16,1624422376.9875436,1000.0,78.8,17398.6,6919.61,8801.57,21.2,2564290303,375707606,0.0002626801650847837,0.0003563200391771838,66.218,0,0,205413,741,0,471040,58110397,993369,6.5255332308615595,1124.55,868.19,0.02,0.07
23-6-2021 0:26:21,1624422381.9911754,1000.0,96.5,17409.84,6924.99,8804.73,21.1,2564424019,375882647,0.00026723788747311223,0.00034982789689476975,66.218,0,0,206427,743,0,471040,58187722,995575,6.512673227309748,1131.59,873.13,0.02,0.07
23-6-2021 0:26:26,1624422386.9948497,1000.0,73.6,17420.17,6930.58,8808.66,21.1,2564556184,376054620,0.000264135898745748,0.00034369343559189285,65.731,0,0,207443,746,0,471040,58266171,998884,6.525329103821054,1137.34,877.8,0.02,0.07
23-6-2021 0:26:31,1624422391.9975414,1000.0,62.4,17430.72,6936.13,8812.37,21.2,2564692110,376237955,0.0002717057274521382,0.00036647270972762943,67.192,0,0,208459,749,0,471040,58344592,1002191,6.493587349022538,1143.52,882.2,0.02,0.07
23-6-2021 0:26:37,1624422397.001284,1000.0,77.9,17441.5,6940.94,8816.62,21.1,2564821516,376401680,0.00025861842636115115,0.00032720508984111616,65.244,0,0,209473,751,0,471040,58421880,1004397,6.443270033538074,1149.51,886.45,0.02,0.07
23-6-2021 0:26:42,1624422402.0025382,1000.0,71.4,17452.23,6945.44,8821.2,21.0,2564949759,376558675,0.00025642167302599957,0.0003139112509588578,65.731,0,0,210487,753,0,471040,58499166,1006603,6.477053058741639,1156.01,890.42,0.02,0.07
23-6-2021 0:26:47,1624422407.0049148,1000.0,73.5,17462.44,6951.34,8824.87,21.1,2565083883,376739282,0.0002681205592739657,0.00036104239247855064,65.731,0,0,211498,756,0,471040,58577243,1009908,6.525635294381811,1161.41,894.86,0.02,0.07
23-6-2021 0:26:52,1624422412.0085196,1000.0,97.7,17474.18,6956.67,8827.74,21.2,2565215877,376913773,0.0002637978076414328,0.00034873057300454003,66.705,0,0,212507,758,0,471040,58654305,1012112,6.5232878334160045,1168.64,899.67,0.02,0.07
23-6-2021 0:26:57,1624422417.0134516,1000.0,69.8,17485.3,6961.61,8831.55,21.2,2565349745,377084633,0.0002674721693718135,0.00034138326455066225,65.731,0,0,213518,761,0,471040,58732409,1015421,6.433165745033079,1175.53,903.58,0.02,0.07
23-6-2021 0:27:2,1624422422.0160582,1000.0,49.9,17495.37,6966.61,8836.3,21.2,2565479004,377246531,0.00025838329805194846,0.0003236272846611404,66.705,0,0,214527,763,0,471040,58809421,1017627,6.412446850421828,1180.7,907.91,0.02,0.07
23-6-2021 0:27:7,1624422427.0198586,1000.0,97.7,17506.63,6971.33,8840.28,21.1,2565609864,377416922,0.00026152122335909155,0.00034052317567919127,65.731,0,0,215542,765,0,471040,58886755,1019833,6.519817673727421,1187.17,911.96,0.02,0.07
23-6-2021 0:27:12,1624422432.0234787,1000.0,69.5,17516.76,6976.32,8844.79,21.1,2565744250,377591419,0.0002685775419255925,0.0003487415008512056,66.218,0,0,216559,768,0,471040,58965208,1023142,6.409691135375012,1192.94,916.11,0.02,0.07
23-6-2021 0:27:17,1624422437.0271554,1000.0,88.7,17527.21,6982.3,8848.25,21.2,2565874975,377766557,0.00026125788908445497,0.0003500186206041176,65.731,0,0,217581,771,0,471040,59044019,1026451,6.522675452294489,1198.72,920.84,0.02,0.07
23-6-2021 0:27:22,1624422442.0273001,1000.0,93.0,17537.99,6987.74,8851.82,21.2,2566010233,377945377,0.0002705081704073221,0.00035762964876190193,67.192,0,0,218601,773,0,471040,59121695,1028657,6.534004503042514,1204.84,925.91,0.02,0.07
23-6-2021 0:27:27,1624422447.036671,1000.0,75.2,17549.16,6992.66,8855.67,21.1,2566144664,378119217,0.0002683590519933916,0.0003470296107187419,65.731,0,0,219623,776,0,471040,59200478,1031966,6.410303516496526,1211.38,929.76,0.02,0.07
23-6-2021 0:27:32,1624422452.0377386,1000.0,76.8,17560.34,6998.27,8858.75,21.3,2566442393,378458921,0.0005953308803786117,0.0006792629585567275,66.218,0,0,220645,779,0,471040,59279271,1035273,6.524002278057772,1217.49,934.13,0.02,0.07
23-6-2021 0:27:37,1624422457.0472379,1000.0,76.1,17570.6,7003.61,8863.1,21.1,2566573274,378623830,0.00026126563127960807,0.00032919257943237666,66.705,0,0,221665,781,0,471040,59356919,1037479,6.425102726933134,1223.13,938.57,0.02,0.07
23-6-2021 0:27:42,1624422462.0530548,1000.0,74.6,17581.42,7007.9,8867.82,21.1,2566701521,378782479,0.0002561959448917642,0.00031692928849122004,66.705,0,0,222685,783,0,471040,59434616,1039685,6.425204790453387,1229.26,942.54,0.02,0.07
23-6-2021 0:27:47,1624422467.056695,1000.0,70.7,17592.04,7013.45,8871.46,21.3,2566839465,378967386,0.0002756872900112204,0.00036954495834617474,65.731,0,0,223707,786,0,471040,59513404,1042990,6.562888479273961,1235.16,946.99,0.02,0.07
23-6-2021 0:27:52,1624422472.0604446,1000.0,84.3,17603.65,7018.72,8874.5,21.1,2566970125,379135123,0.00026112417728728306,0.0003352226092578984,66.218,0,0,224727,788,0,471040,59591098,1045196,6.5230837063755,1242.74,951.85,0.02,0.07
23-6-2021 0:27:57,1624422477.0658226,1000.0,87.7,17613.9,7024.03,8878.6,21.2,2567099073,379306335,0.00025761890469964456,0.00034205608393643596,65.731,0,0,225749,791,0,471040,59669875,1048505,6.514714497714798,1248.07,955.95,0.02,0.07
23-6-2021 0:28:2,1624422482.068587,1000.0,73.5,17625.11,7028.87,8882.24,21.2,2567225783,379460995,0.0002532799633610167,0.000309149073738575,64.757,0,0,226767,792,0,471040,59746464,1049606,6.524104341578024,1254.22,959.8,0.02,0.07
23-6-2021 0:28:7,1624422487.078751,1000.0,73.9,17635.55,7033.44,8886.93,21.1,2567359794,379635014,0.0002674782689740832,0.000347331942068942,65.731,0,0,227789,795,0,471040,59825263,1052915,6.513081481390759,1260.67,964.15,0.02,0.07
23-6-2021 0:28:12,1624422492.0822496,1000.0,97.7,17646.36,7038.72,8890.66,21.3,2567489523,379800527,0.00025927658136391953,0.00033079453947295066,65.731,0,0,228809,797,0,471040,59902914,1055121,6.533902439522262,1266.92,968.51,0.02,0.07
23-6-2021 0:28:17,1624422497.0858402,1000.0,79.1,17657.29,7043.83,8894.47,21.1,2567623787,379977599,0.0002683353039208866,0.0003538898657561165,67.679,0,0,229836,800,0,471040,59981986,1058430,6.529921962232415,1273.35,972.59,0.02,0.07
