time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
11-6-2021 17:25:28,1623446728.9825726,1000.0,88.5,1255.06,468.61,692.49,20.5,58567333,20327344,0.001494425701161563,0.0003672567670015628,71.575,0,0,472.4,194.9,0.01,0.08,6.365395567585443,90514,417,174112768,442368,46524619,629383
11-6-2021 17:25:33,1623446733.9950001,1000.0,92.3,1269.32,473.81,693.1,20.4,59439643,20502030,0.0017402944742645721,0.0003485057841035653,71.088,0,0,478.25,197.76,0.01,0.08,6.378867952258768,91534,419,174112768,442368,46599606,631589
11-6-2021 17:25:38,1623446738.9979296,1000.0,98.8,1282.63,479.68,693.76,20.5,59827313,20671566,0.0007748860021825401,0.0003388734574922463,72.062,0,0,483.85,200.8,0.01,0.08,6.383256683629623,92556,422,174112768,442368,46675697,634898
11-6-2021 17:25:44,1623446744.0451128,1000.0,96.3,1296.49,485.12,694.38,20.3,60485192,20854683,0.001303457719139319,0.0003628102844985699,72.549,0,0,489.79,203.72,0.01,0.08,6.397545576464969,93576,424,174112768,442368,46750705,637104
11-6-2021 17:25:49,1623446749.0522091,1000.0,99.3,1309.66,490.94,695.21,20.5,61156155,21027490,0.0013400241598332749,0.0003451241797063456,71.088,0,0,495.63,206.33,0.01,0.08,6.349269531385553,94598,427,174112768,442368,46826810,640409
11-6-2021 17:25:54,1623446754.0682125,1000.0,96.0,1323.39,496.36,695.97,20.4,61933325,21209855,0.001549380936631702,0.00036356634263911414,72.062,0,0,501.01,209.45,0.01,0.08,6.397953830545979,95618,429,174112768,442368,46901819,642615
11-6-2021 17:25:59,1623446759.0687895,1000.0,99.5,1337.06,501.67,696.81,20.4,62798405,21389275,0.001729960371928212,0.0003587985965822349,73.523,0,0,506.7,211.73,0.01,0.08,6.381725730825837,96632,431,174112768,442368,46976516,644821
11-6-2021 17:26:4,1623446764.0705383,1000.0,95.5,1350.13,506.82,698.38,20.4,63122005,21543966,0.0006469737144377041,0.0003092738283686121,71.088,0,0,511.78,214.17,0.01,0.08,6.383460810670129,97646,433,174112768,442368,47051211,647027
11-6-2021 17:26:9,1623446769.0735118,1000.0,98.3,1363.93,512.36,699.0,20.5,63796832,21712849,0.001348851822574084,0.0003375652461323851,72.549,0,0,517.28,216.78,0.01,0.08,6.3888701772435095,98654,435,174112768,442368,47125596,649231
11-6-2021 17:26:14,1623446774.0779777,1000.0,98.7,1377.44,518.27,699.6,20.5,64525530,21895052,0.001456095468411502,0.0003640808162379764,72.062,0,0,523.2,219.51,0.01,0.08,6.381419540265079,99666,439,174112768,442368,47202185,653643
11-6-2021 17:26:19,1623446779.092754,1000.0,95.1,1391.0,524.0,700.35,20.5,65088828,22068526,0.001123276441820228,0.0003459257044554077,72.062,0,0,529.09,222.44,0.01,0.08,6.371417315280338,100674,441,174112768,442368,47276577,655849
11-6-2021 17:26:24,1623446784.0955715,1000.0,99.0,1403.59,530.63,701.0,20.4,65994444,22246993,0.0018102118982518416,0.0003567329716406417,73.036,0,0,534.32,225.47,0.01,0.08,6.388257796121994,101684,444,174112768,442368,47352082,659158
11-6-2021 17:26:29,1623446789.098498,1000.0,93.4,1417.31,536.06,701.77,20.5,67136066,22443310,0.002281908358849293,0.0003924043188412773,72.549,0,0,540.44,227.9,0.01,0.08,6.286806656991045,102692,446,174112768,442368,47426466,661364
11-6-2021 17:26:34,1623446794.1017766,1000.0,65.7,1429.1,540.76,705.0,20.4,67381735,22578060,0.0004910160413825487,0.00026932340497294507,71.088,0,0,543.46,229.5,0.01,0.08,6.283030306741703,103698,447,174112768,442368,47499764,662467
