time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
29-5-2021 17:58:15,1622325495.0267901,1000.0,99.5,2933.5,1203.37,1001.09,20.2,72622503,45301375,0.0006300439558610534,0.00035379630937130833,0,0,218536,852,4239360,602112,58876733,1154510,6.52971783519191,1362.61,627.25,0.02,0.11
29-5-2021 17:58:20,1622325500.029391,1000.0,89.3,2946.29,1209.15,1002.52,20.2,73017534,45487521,0.0007896512379114925,0.0003720984412166961,0,0,219537,854,4239360,602112,58951888,1156714,6.4684797230404305,1369.29,630.23,0.02,0.11
29-5-2021 17:58:25,1622325505.0305266,1000.0,98.8,2959.35,1215.32,1003.29,20.3,73313465,45671037,0.0005917276082821728,0.0003669486595237107,0,0,220540,857,4239360,602112,59028151,1160023,6.560745145348659,1375.37,633.13,0.02,0.11
29-5-2021 17:58:30,1622325510.037179,1000.0,99.5,2972.39,1221.33,1004.32,20.2,73648591,45857093,0.0006693614339975643,0.00037161757358083477,0,0,221543,860,4239360,602112,59104389,1163332,6.569522608090371,1381.98,636.38,0.02,0.11
29-5-2021 17:58:35,1622325515.0411222,1000.0,99.5,2985.55,1227.49,1005.01,20.2,74013809,46041278,0.0007298604021801159,0.00036807971725255775,0,0,222546,863,4239360,602112,59180628,1166641,6.521246563010956,1388.53,639.91,0.02,0.11
29-5-2021 17:58:40,1622325520.0518699,1000.0,87.3,2998.16,1233.73,1006.2,20.2,74410901,46228998,0.0007924805359649295,0.00037463470986908966,0,0,223547,865,4239360,602112,59255763,1168845,6.514918624755303,1394.9,643.66,0.02,0.11
29-5-2021 17:58:45,1622325525.0649638,1000.0,89.2,3010.64,1239.99,1007.54,20.2,74783326,46419780,0.0007429044893952566,0.0003805673740909065,0,0,224550,868,4239360,602112,59332012,1172154,6.418876852197735,1400.59,646.07,0.02,0.11
29-5-2021 17:58:50,1622325530.0684278,1000.0,98.8,3023.28,1246.58,1008.43,20.2,75172744,46600024,0.000778296798540783,0.00036023842800328925,0,0,225553,871,4239360,602112,59408313,1175463,6.525431167341307,1406.44,649.38,0.02,0.11
29-5-2021 17:58:55,1622325535.0696638,1000.0,85.4,3035.74,1251.71,1011.07,20.3,75445687,46772444,0.0005457510944865314,0.00034475477924463254,0,0,226554,873,4239360,602112,59483438,1177669,6.570543243292895,1412.37,651.6,0.02,0.11
29-5-2021 17:59:0,1622325540.0746348,1000.0,98.8,3048.6,1258.04,1011.93,20.2,75791290,46955457,0.0006905194817507504,0.0003656624563839147,0,0,227551,876,4239360,602112,59559330,1180978,6.506243225533844,1419.24,655.16,0.02,0.11
29-5-2021 17:59:5,1622325545.079831,1000.0,98.7,3062.0,1263.53,1013.09,20.1,76123660,47139607,0.0006640499067846077,0.00036791765302038543,0,0,228546,878,4239360,602112,59634138,1183184,6.525737357902065,1426.31,657.84,0.02,0.11
29-5-2021 17:59:10,1622325550.081676,1000.0,95.6,3075.2,1269.45,1014.03,20.1,76467866,47324312,0.0006881580529722236,0.00036927372902922836,0,0,229543,881,4239360,602112,59710083,1186493,6.432145109830555,1432.91,660.89,0.02,0.11
29-5-2021 17:59:15,1622325555.085116,1000.0,99.3,3087.83,1275.69,1015.48,20.2,76862754,47512443,0.0007892330229504047,0.00037600331699287544,0,0,230540,884,4239360,602112,59786001,1189802,6.527778628307113,1438.72,663.67,0.02,0.11
29-5-2021 17:59:20,1622325560.0874386,1000.0,94.4,3100.49,1281.72,1016.68,20.1,77284981,47700937,0.0008440619039064475,0.00037681295728350374,0,0,231537,887,4239360,602112,59861925,1193111,6.5132856084312625,1445.65,666.71,0.02,0.11
29-5-2021 17:59:25,1622325565.0881672,1000.0,98.5,3113.97,1287.13,1017.62,20.2,77739301,47900946,0.0009085076109667247,0.00039995971729583473,0,0,232534,890,4239360,602112,59937796,1196420,6.5237981510172665,1451.88,669.5,0.02,0.11
29-5-2021 17:59:30,1622325570.1088214,1000.0,94.3,3127.56,1292.56,1018.59,20.2,78212090,48086687,0.0009416880371048738,0.00036995378001581335,0,0,233529,892,4239360,602112,60012580,1198626,6.421122249643288,1458.65,672.28,0.02,0.11
29-5-2021 17:59:35,1622325575.122519,1000.0,88.6,3140.54,1298.2,1019.66,20.3,78615245,48276001,0.0008041071285462742,0.0003775935730267747,0,0,234531,895,4239360,602112,60088763,1201933,6.4939956031035475,1464.98,675.6,0.02,0.11
29-5-2021 17:59:40,1622325580.125862,1000.0,96.2,3153.86,1303.84,1020.56,20.2,78864611,48470529,0.0004983987838407406,0.00038879606130335167,0,0,235534,898,4239360,602112,60165038,1205242,6.566868956563806,1471.29,678.48,0.02,0.11
29-5-2021 17:59:45,1622325585.1274943,1000.0,93.7,3167.46,1309.26,1021.29,20.0,79206418,48646036,0.0006833908794368981,0.00035089943470242467,0,0,236535,900,4239360,602112,60240185,1207446,6.522981642855247,1477.77,681.81,0.02,0.11
29-5-2021 17:59:50,1622325590.1275938,1000.0,86.6,3179.77,1315.36,1022.66,20.2,79541604,48828667,0.0006703586705147931,0.0003652547372348105,0,0,237538,903,4239360,602112,60316454,1210755,6.5232878334160045,1483.37,684.78,0.02,0.11
29-5-2021 17:59:55,1622325595.1375456,1000.0,96.0,3193.18,1320.52,1023.91,20.2,79876626,48998827,0.0006687130163604782,0.0003396439841679024,0,0,238539,905,4239360,602112,60391588,1212961,6.514306243633788,1490.37,687.73,0.02,0.11
29-5-2021 18:0:0,1622325600.140803,1000.0,94.5,3205.13,1326.31,1025.88,20.1,80168466,49168827,0.0005832999785420028,0.00033977863333381464,0,0,239540,907,4239360,602112,60466741,1215167,6.530942597434939,1495.77,691.38,0.02,0.11
29-5-2021 18:0:5,1622325605.1431732,1000.0,88.3,3218.08,1332.05,1027.01,20.3,80773319,49532402,0.0012091328422324833,0.0007268054768921954,0,0,240543,910,4239360,602112,60543027,1218476,6.5227775158147425,1501.58,694.63,0.02,0.11
29-5-2021 18:0:10,1622325610.1463296,1000.0,99.3,3231.43,1338.13,1027.55,20.2,81009784,49711841,0.0004726316348736719,0.0003586515887344715,0,0,241546,913,4239360,602112,60619289,1221785,6.542067521142458,1508.05,697.45,0.02,0.11
29-5-2021 18:0:15,1622325615.1483195,1000.0,98.0,3244.37,1343.94,1028.53,20.2,81352086,49908750,0.0006843316576988623,0.00039366133527068286,0,0,242554,916,4239360,602112,60695842,1225094,6.5680937188068365,1514.79,700.6,0.02,0.11
29-5-2021 18:0:20,1622325620.154632,1000.0,99.0,3257.83,1349.46,1029.3,20.1,81693855,50099629,0.0006826761065714983,0.0003812766299642771,0,0,243562,919,4239360,602112,60772391,1228403,6.493893539583295,1521.92,703.59,0.02,0.11
29-5-2021 18:0:25,1622325625.1579323,1000.0,89.3,3271.0,1354.82,1030.48,20.2,82045867,50291446,0.0007035596239168998,0.00038338095400403387,0,0,244570,922,4239360,602112,60848946,1231712,6.39142176524982,1528.77,706.47,0.02,0.11
29-5-2021 18:0:30,1622325630.1612384,1000.0,96.0,3284.83,1360.31,1031.16,20.1,82427713,50465629,0.0007631873575569514,0.0003481358021331701,0,0,245576,924,4239360,602112,60924447,1233918,6.525635294381811,1535.6,709.93,0.02,0.11
29-5-2021 18:0:35,1622325635.1672788,1000.0,94.5,3297.54,1366.15,1032.29,20.2,82829129,50656878,0.0008018632954621062,0.00038203647436532755,0,0,246584,927,4239360,602112,61001004,1237225,6.409691135375012,1542.11,712.95,0.02,0.11
29-5-2021 18:0:40,1622325640.167573,1000.0,99.5,3311.11,1371.53,1033.07,20.2,83160964,50843246,0.000663630950823149,0.00037271406886859015,0,0,247592,930,4239360,602112,61077528,1240534,6.535025138245038,1548.66,715.87,0.02,0.11
29-5-2021 18:0:45,1622325645.1683707,1000.0,99.0,3324.38,1377.46,1033.82,20.3,83437221,51024907,0.000552425860612411,0.0003632640413264142,0,0,248600,933,4239360,602112,61154065,1243841,6.559724510146135,1555.43,719.43,0.02,0.11
29-5-2021 18:0:50,1622325650.1714163,1000.0,88.7,3337.57,1382.59,1035.3,20.2,83784462,51207220,0.000694059240336606,0.00036440403720611235,0,0,249606,935,4239360,602112,61229544,1246047,6.550538793323413,1561.63,722.31,0.02,0.11
29-5-2021 18:0:55,1622325655.1914785,1000.0,99.3,3350.34,1387.94,1036.99,20.1,84094755,51382326,0.000618105886207262,0.00034881241056101427,0,0,250612,937,4239360,602112,61305019,1248253,6.564623559118253,1567.65,725.08,0.02,0.11
29-5-2021 18:1:0,1622325660.2075157,1000.0,98.5,3362.82,1393.7,1038.53,20.2,84371554,51550733,0.0005518280418265599,0.0003357371415355022,0,0,251620,940,4239360,602112,61381565,1251562,6.539515933136146,1573.57,728.29,0.02,0.11
29-5-2021 18:1:5,1622325665.249334,1000.0,93.2,3376.21,1399.08,1039.73,20.2,84729808,51737372,0.0007105650639774049,0.000370181918347538,0,0,252621,942,4239360,602112,61456766,1253768,6.526962120145094,1580.45,731.36,0.02,0.11
29-5-2021 18:1:10,1622325670.252459,1000.0,95.0,3389.49,1404.72,1040.5,20.3,85078745,51928889,0.000697438107833892,0.00038279475692753556,0,0,253624,945,4239360,602112,61533043,1257077,6.475522105937852,1586.9,733.94,0.02,0.11
29-5-2021 18:1:15,1622325675.2556396,1000.0,98.7,3402.7,1410.4,1041.42,20.2,85440290,52111964,0.0007226303342886252,0.00036591723976238106,0,0,254621,948,4239360,602112,61609002,1260386,6.532983867839989,1592.71,737.27,0.02,0.11
29-5-2021 18:1:20,1622325680.2582338,1000.0,95.2,3414.53,1415.6,1043.99,20.2,85827147,52296654,0.0007733127693670519,0.0003691884478616151,0,0,255622,950,4239360,602112,61684180,1262592,6.434798761357118,1598.05,739.6,0.02,0.11
29-5-2021 18:1:25,1622325685.2615948,1000.0,99.0,3428.07,1421.02,1044.89,20.3,86228628,52480008,0.0008024226136520075,0.0003664616654425743,0,0,256625,953,4239360,602112,61760441,1265901,6.5266559295843365,1604.8,742.55,0.02,0.11
29-5-2021 18:1:30,1622325690.2647433,1000.0,92.5,3441.86,1426.24,1045.69,20.2,86611285,52663597,0.000764832376523763,0.0003669469294266697,0,0,257624,954,4239360,602112,61834510,1267004,6.5232878334160045,1612.14,745.76,0.02,0.11
29-5-2021 18:1:35,1622325695.271422,1000.0,99.0,3454.57,1432.44,1046.58,20.2,86878864,52842335,0.0005344441342864212,0.00035699915043440017,0,0,258627,957,4239360,602112,61910741,1270313,6.520123864288179,1617.76,748.67,0.02,0.11
29-5-2021 18:1:40,1622325700.274778,1000.0,93.3,3467.89,1437.81,1047.77,20.2,87229590,53030956,0.0007009815040297163,0.00037698896651970236,0,0,259628,959,4239360,602112,61985916,1272517,6.547783078276597,1624.62,751.51,0.02,0.11
29-5-2021 18:1:45,1622325705.2777295,1000.0,89.6,3481.13,1443.62,1048.62,20.1,87621244,53224343,0.0007828458669818289,0.00038654581257440226,0,0,260631,962,4239360,602112,62062164,1275826,6.509713385222426,1631.14,755.14,0.02,0.11
29-5-2021 18:1:50,1622325710.2786899,1000.0,79.7,3493.44,1449.5,1050.14,20.3,87987674,53412038,0.0007327192666050966,0.00037531791268576156,0,0,261634,965,4239360,602112,62138412,1279135,6.497363699271879,1636.71,758.1,0.02,0.11
29-5-2021 18:1:55,1622325715.2824075,1000.0,97.5,3506.37,1454.65,1051.88,20.3,88291519,53589435,0.0006072384986348528,0.0003545303952420707,0,0,262635,967,4239360,602112,62213557,1281339,6.544006728027255,1643.16,761.35,0.02,0.11
29-5-2021 18:2:0,1622325720.2829387,1000.0,99.0,3518.42,1459.63,1054.45,20.3,88564964,53770876,0.0005468319049508939,0.0003628434517588368,0,0,263640,971,4239360,602112,62290922,1285751,6.579116578994102,1648.97,763.7,0.02,0.11
29-5-2021 18:2:5,1622325725.2861965,1000.0,97.0,3532.26,1464.78,1055.25,20.3,89090218,54130250,0.0010498239868737868,0.0007182800044526653,0,0,264641,973,4239360,602112,62366075,1287957,6.521348626531208,1655.9,767.14,0.02,0.11
29-5-2021 18:2:10,1622325730.311056,1000.0,95.7,3545.34,1470.5,1056.32,20.3,89478089,54319807,0.00077190418065697,0.0003772384137323833,0,0,265644,976,4239360,602112,62442374,1291266,6.4231635200483375,1661.78,769.65,0.02,0.11
29-5-2021 18:2:15,1622325735.314159,1000.0,99.0,3558.55,1476.3,1057.17,20.2,89862150,54502958,0.0007676455964089745,0.0003660748126675192,0,0,266647,979,4239360,602112,62518661,1294575,6.512673227309748,1668.13,773.05,0.02,0.11
29-5-2021 18:2:20,1622325740.3147342,1000.0,89.5,3571.4,1481.8,1058.51,20.2,90263133,54687610,0.000801873735761433,0.0003692615124726488,0,0,267648,981,4239360,602112,62593820,1296781,6.550640856843665,1674.28,776.21,0.02,0.11
29-5-2021 18:2:25,1622325745.3189032,1000.0,90.2,3584.78,1487.27,1059.5,20.2,90681030,54888844,0.0008350976976651491,0.0004021327027759199,0,0,268656,984,4239360,602112,62670410,1300090,6.545843871391799,1680.79,779.42,0.02,0.11
29-5-2021 18:2:30,1622325750.3217552,1000.0,97.2,3597.71,1492.99,1060.53,20.3,91100638,55073533,0.0008387375902779148,0.0003691674296267893,0,0,269664,987,4239360,602112,62747010,1303399,6.567379274165069,1686.08,781.81,0.02,0.11
29-5-2021 18:2:35,1622325755.337047,1000.0,96.5,3611.48,1498.22,1061.45,20.1,91321341,55250956,0.0004400601263369025,0.0003537640530263397,0,0,270670,989,4239360,602112,62822521,1305605,6.51849084796414,1693.04,784.91,0.02,0.11
29-5-2021 18:2:40,1622325760.341371,1000.0,88.3,3624.32,1503.77,1062.87,20.2,91616180,55433529,0.0005891684918780946,0.00036483049755174646,0,0,271678,992,4239360,602112,62899125,1308914,6.478890202106183,1699.83,787.96,0.02,0.11
29-5-2021 18:2:45,1622325765.344211,1000.0,98.0,3637.93,1509.28,1063.6,20.2,91961207,55620008,0.0006896622660239755,0.0003727462769750916,0,0,272686,995,4239360,602112,62975712,1312223,6.566358638962545,1706.13,790.68,0.02,0.11
29-5-2021 18:2:50,1622325770.3552074,1000.0,88.7,3651.48,1514.39,1064.9,20.2,92314776,55791650,0.0007055862265500574,0.0003425306831127869,0,0,273692,997,4239360,602112,63051192,1314429,6.514918624755303,1712.34,793.92,0.02,0.11
29-5-2021 18:2:55,1622325775.357452,1000.0,99.2,3663.3,1520.66,1066.53,20.2,92587548,55964026,0.0005452992181797055,0.00034459731216160346,0,0,274700,1000,4239360,602112,63127813,1317738,6.504099891608542,1717.45,797.21,0.02,0.11
29-5-2021 18:3:0,1622325780.3675356,1000.0,95.8,3676.09,1525.52,1068.62,20.3,92856694,56137146,0.000537208592587714,0.0003455431310470341,0,0,275706,1002,4239360,602112,63203315,1319944,6.485218140361836,1723.76,800.19,0.02,0.11
29-5-2021 18:3:5,1622325785.3681197,1000.0,98.5,3689.42,1531.14,1069.58,20.4,93210008,56328901,0.0007065454577535869,0.00038346520163803037,0,0,276714,1005,4239360,602112,63279930,1323253,6.5707473703334,1730.31,802.83,0.02,0.11
29-5-2021 18:3:10,1622325790.3712509,1000.0,98.0,3702.86,1536.59,1070.47,20.3,93535596,56503544,0.0006507684691054934,0.00034906740343621596,0,0,277715,1007,4239360,602112,63355102,1325459,6.540536568338672,1737.5,806.37,0.02,0.11
29-5-2021 18:3:15,1622325795.3805752,1000.0,98.7,3715.57,1542.93,1071.35,20.3,93856951,56684765,0.000641513665259617,0.00036176735364943144,0,0,278718,1010,4239360,602112,63431374,1328768,6.527574501266608,1743.55,809.31,0.02,0.11
29-5-2021 18:3:20,1622325800.387634,1000.0,94.8,3728.81,1548.6,1072.32,20.3,94211363,56880434,0.0007078247130489711,0.0003907862989333858,0,0,279721,1013,4239360,602112,63507663,1332077,6.496036873508597,1750.42,812.8,0.02,0.11
29-5-2021 18:3:25,1622325805.3884933,1000.0,98.0,3742.06,1554.18,1073.3,20.3,94511295,57062686,0.0005997609298176259,0.0003644413699809355,0,0,280724,1016,4239360,602112,63583939,1335386,6.462253848305031,1756.78,816.1,0.02,0.11
29-5-2021 18:3:30,1622325810.3908603,1000.0,89.0,3755.19,1559.35,1074.52,20.3,94854527,57265577,0.0006861391790156713,0.0004055899921035002,0,0,281729,1020,4239360,602112,63661335,1339798,6.443372097058325,1762.79,818.94,0.02,0.11
29-5-2021 18:3:35,1622325815.4058213,1000.0,93.0,3768.41,1565.23,1075.3,20.2,95162154,57453877,0.0006134185285565638,0.0003754764989002947,0,0,282730,1022,4239360,602112,63736485,1342004,6.5188991020451486,1769.3,822.66,0.02,0.11
29-5-2021 18:3:40,1622325820.4104617,1000.0,96.7,3781.36,1570.98,1076.43,20.4,95483673,57634916,0.0006424417702477297,0.0003617422785088245,0,0,283733,1025,4239360,602112,63812740,1345313,6.533494185441251,1775.27,825.31,0.02,0.11
29-5-2021 18:3:45,1622325825.4115784,1000.0,98.0,3794.53,1576.51,1077.6,20.2,95789885,57816259,0.0006122872453223662,0.000362605011980242,0,0,284734,1027,4239360,602112,63887926,1347519,6.561255462949922,1782.19,828.95,0.02,0.11
29-5-2021 18:3:50,1622325830.411997,1000.0,90.2,3806.37,1581.43,1080.36,20.2,96092349,57977488,0.0006048773520436197,0.00032243100201227503,0,0,285735,1029,4239360,602112,63963145,1349725,6.538699424974127,1787.34,831.34,0.02,0.11
29-5-2021 18:3:55,1622325835.4151835,1000.0,99.3,3819.17,1586.78,1082.11,20.3,96412540,58158138,0.0006399741490429897,0.0003610698927346993,0,0,286738,1032,4239360,602112,64039446,1353034,6.543496410425993,1792.89,833.93,0.02,0.11
29-5-2021 18:4:0,1622325840.4183593,1000.0,90.2,3831.49,1592.17,1084.02,20.2,96674618,58331780,0.0005238232951559316,0.000347063563585903,0,0,287739,1034,4239360,602112,64114662,1355240,6.562071971111941,1798.31,836.61,0.02,0.11
29-5-2021 18:4:5,1622325845.4219303,1000.0,95.3,3845.39,1597.2,1084.87,20.3,97190845,58699617,0.0010317171407101843,0.0007351489516964669,0,0,288742,1037,4239360,602112,64190959,1358549,6.547170697155082,1805.84,839.53,0.02,0.11
29-5-2021 18:4:10,1622325850.4248574,1000.0,96.0,3858.43,1602.85,1085.94,20.3,97530446,58893799,0.0006788046189657667,0.00038813677969149244,0,0,289745,1040,4239360,602112,64267248,1361858,6.542475775223468,1811.71,842.7,0.02,0.11
29-5-2021 18:4:15,1622325855.429354,1000.0,91.4,3871.95,1608.19,1086.95,20.3,97923075,59088394,0.0007845524403159924,0.00038884031012301825,0,0,290746,1042,4239360,602112,64342457,1364064,6.511244338026214,1818.41,845.5,0.02,0.11
29-5-2021 18:4:20,1622325860.429755,1000.0,99.5,3884.6,1614.36,1087.97,20.2,98283467,59279810,0.0007207261948690524,0.00038280129780087944,0,0,291749,1045,4239360,602112,64418770,1367373,6.529819898712162,1824.21,848.77,0.02,0.11
29-5-2021 18:4:25,1622325865.4365144,1000.0,97.5,3897.99,1619.96,1088.85,20.3,98649184,59452192,0.0007304465232038807,0.0003442985493234697,0,0,292748,1046,4239360,602112,64492862,1368476,6.572176259616935,1831.27,852.31,0.02,0.11
29-5-2021 18:4:30,1622325870.4375246,1000.0,90.8,3910.42,1624.99,1091.17,20.3,98991891,59616616,0.0006852755497348677,0.00032878157431743703,0,0,293751,1049,4239360,602112,64569180,1371785,6.47837988450492,1836.25,854.39,0.02,0.11
29-5-2021 18:4:35,1622325875.4455378,1000.0,98.5,3924.12,1630.64,1091.91,20.3,99247815,59793953,0.0005110289995329712,0.00035410649134187693,0,0,294748,1052,4239360,602112,64645119,1375094,6.553294508370229,1843.7,857.53,0.02,0.11
29-5-2021 18:4:40,1622325880.4474745,1000.0,99.2,3937.74,1636.04,1092.63,20.2,99585399,59981772,0.0006749065851768784,0.0003754925586560267,0,0,295743,1054,4239360,602112,64719977,1377298,6.5465583160335665,1850.34,860.53,0.02,0.11
29-5-2021 18:4:45,1622325885.4508295,1000.0,99.0,3950.97,1642.05,1093.42,20.3,99938036,60171703,0.0007048010747793057,0.0003796072815215315,0,0,296742,1058,4239360,602112,64797065,1381710,6.570134989211886,1857.49,864.11,0.02,0.11
29-5-2021 18:4:50,1622325890.4645433,1000.0,67.2,3963.05,1647.57,1095.6,20.4,100328873,60349043,0.00077953591435843,0.0003537098561608138,0,0,297737,1060,4239360,602112,64871923,1383916,6.566358638962545,1862.28,866.66,0.02,0.11
29-5-2021 18:4:55,1622325895.4674516,1000.0,92.9,3975.85,1653.09,1097.0,20.2,100608455,60523021,0.000558838953577245,0.0003477537304456722,0,0,298738,1062,4239360,602112,64947107,1386122,6.567277210644818,1869.11,869.84,0.02,0.11
29-5-2021 18:5:0,1622325900.4707053,1000.0,98.8,3988.31,1658.96,1098.6,20.3,100881449,60698877,0.0005456329350040436,0.00035148327588910777,0,0,299741,1065,4239360,602112,65023367,1389431,6.565235940239768,1874.91,872.82,0.02,0.11
29-5-2021 18:5:5,1622325905.47385,1000.0,87.9,4001.39,1664.29,1099.91,20.4,101216573,60879305,0.0006698267136862983,0.0003606291829203263,0,0,300742,1067,4239360,602112,65098551,1391637,6.544312918588012,1881.6,875.86,0.02,0.11
29-5-2021 18:5:10,1622325910.4754,1000.0,99.0,4014.73,1670.25,1100.51,20.2,101555376,61055383,0.0006773960127659325,0.0003520468683447309,0,0,301745,1070,4239360,602112,65174848,1394946,6.559724510146135,1887.55,878.93,0.02,0.11
29-5-2021 18:5:15,1622325915.477957,1000.0,92.4,4028.1,1675.44,1101.71,20.2,101964971,61238288,0.0008187712739413728,0.0003656230175179062,0,0,302741,1072,4239360,602112,65249715,1397152,6.533902439522262,1894.35,881.88,0.02,0.11
29-5-2021 18:5:20,1622325920.4813132,1000.0,90.7,4040.79,1681.6,1102.7,20.3,102406159,61432058,0.0008817841080013116,0.00038728004072507445,0,0,303739,1075,4239360,602112,65325696,1400461,6.456538291170894,1901.02,885.24,0.02,0.11
29-5-2021 18:5:25,1622325925.4845378,1000.0,99.0,4053.72,1687.47,1103.76,20.3,102785168,61605544,0.0007575294523962183,0.00034674837425604756,0,0,304735,1077,4239360,602112,65400608,1402665,6.565031813199262,1907.14,888.63,0.02,0.11
29-5-2021 18:5:30,1622325930.491124,1000.0,93.6,4067.01,1693.22,1104.59,20.2,103031203,61793145,0.0004914226906772962,0.0003747084284502264,0,0,305733,1080,4239360,602112,65476613,1405974,6.568808163448605,1913.55,891.8,0.02,0.11
29-5-2021 18:5:35,1622325935.5196528,1000.0,97.5,4079.92,1699.07,1105.77,20.3,103372874,61978273,0.0006794651176133871,0.00036815538425424203,0,0,306731,1083,4239360,602112,65552566,1409283,6.611572778434387,1919.94,894.79,0.02,0.11
29-5-2021 18:5:40,1622325940.521192,1000.0,98.5,4093.53,1704.38,1106.75,20.2,103738128,62153036,0.0007302831851919365,0.00034941843290887546,0,0,307727,1085,4239360,602112,65627464,1411489,6.5493140310803835,1926.79,897.85,0.02,0.11
29-5-2021 18:5:45,1622325945.5213993,1000.0,91.3,4106.55,1710.01,1108.09,20.4,104100325,62340366,0.0007243639844216126,0.0003746444758010163,0,0,308725,1088,4239360,602112,65703430,1414798,6.470827184006238,1933.32,900.61,0.02,0.11
29-5-2021 18:5:50,1622325950.5222828,1000.0,98.8,4119.1,1716.43,1109.28,20.3,104453704,62517829,0.0007066331267257859,0.0003548632900317737,0,0,309723,1091,4239360,602112,65779376,1418105,6.5707473703334,1938.71,904.02,0.02,0.11
29-5-2021 18:5:55,1622325955.5343142,1000.0,93.0,4131.3,1722.88,1110.93,20.4,104746494,62695537,0.000584174322736347,0.00035456282846009344,0,0,310719,1093,4239360,602112,65854259,1420311,6.606877856502773,1944.49,906.97,0.02,0.11
29-5-2021 18:6:0,1622325960.5387492,1000.0,88.6,4143.34,1729.19,1112.7,20.4,105008697,62862236,0.0005239412575648679,0.00033310253389475295,0,0,311715,1095,4239360,602112,65929123,1422517,6.488790363570672,1950.76,909.92,0.02,0.11
29-5-2021 18:6:5,1622325965.5420778,1000.0,90.6,4155.15,1735.85,1114.69,20.3,105607065,63244446,0.0011959398480654315,0.0007639114547052793,0,0,312711,1097,4239360,602112,66004031,1424723,6.538699424974127,1956.36,912.51,0.02,0.11
29-5-2021 18:6:10,1622325970.5427,1000.0,94.9,4166.92,1742.75,1115.81,20.4,105991998,63429293,0.0007697701986361294,0.00036964799564415785,0,0,313714,1100,4239360,602112,66080360,1428032,6.478890202106183,1962.55,915.33,0.02,0.11
29-5-2021 18:6:15,1622325975.5468898,1000.0,99.3,4179.3,1749.59,1116.51,20.4,106420979,63619686,0.0008572436761436047,0.00038046718906433927,0,0,314717,1103,4239360,602112,66156690,1431339,6.477869566903658,1968.98,918.85,0.02,0.11
29-5-2021 18:6:20,1622325980.5502903,1000.0,90.4,4191.08,1755.61,1118.84,20.4,106773189,63802184,0.000703941240524597,0.0003647479302497315,0,0,315718,1105,4239360,602112,66231902,1433545,6.463070356467051,1974.44,921.33,0.02,0.11
29-5-2021 18:6:25,1622325985.5561347,1000.0,99.0,4203.9,1762.19,1119.49,20.3,107107590,63976149,0.0006680211694771103,0.0003475237895463395,0,0,316721,1108,4239360,602112,66308226,1436854,6.563602923915727,1980.64,924.66,0.02,0.11
29-5-2021 18:6:30,1622325990.5654824,1000.0,95.3,4216.87,1768.4,1120.42,20.4,107308491,64149718,0.0004010522186614485,0.00034649022424402545,0,0,317722,1110,4239360,602112,66383449,1439060,6.5188991020451486,1987.6,927.68,0.02,0.11
29-5-2021 18:6:35,1622325995.5979345,1000.0,97.5,4229.99,1774.74,1121.22,20.2,107437900,64326259,0.000257148994688841,0.0003508051269336961,0,0,318725,1113,4239360,602112,66459730,1442369,6.460416704940488,1994.45,931.02,0.02,0.11
29-5-2021 18:6:40,1622326000.603117,1000.0,94.6,4242.62,1781.15,1122.13,20.2,107671642,64492578,0.0004669999541128849,0.000332293577397733,0,0,319731,1115,4239360,602112,66535250,1444575,6.56574625784103,2000.63,934.39,0.02,0.11
29-5-2021 18:6:45,1622326005.6092958,1000.0,96.5,4255.43,1787.39,1123.14,20.2,107908290,64676901,0.0004727118363365889,0.000368191000173545,0,0,320739,1118,4239360,602112,66611892,1447884,6.57319689481946,2007.11,937.58,0.02,0.11
29-5-2021 18:6:50,1622326010.629476,1000.0,88.5,4267.33,1794.52,1124.16,20.3,108204979,64862076,0.0005909927267162933,0.0003688612593311165,0,0,321747,1121,4239360,602112,66688508,1451193,6.547272760675334,2012.13,940.5,0.02,0.11
29-5-2021 18:6:55,1622326015.6332097,1000.0,85.3,4279.58,1800.68,1126.03,20.3,108488649,65028313,0.0005669166680230503,0.00033222591794038073,0,0,322753,1123,4239360,602112,66764026,1453397,6.480931472511233,2018.96,943.71,0.02,0.11
29-5-2021 18:7:0,1622326020.637759,1000.0,92.9,4292.45,1806.77,1127.45,20.2,108765893,65199749,0.0005539839560458512,0.00034256032047105274,0,0,323761,1126,4239360,602112,66840640,1456706,6.548701649958868,2025.38,946.93,0.02,0.11
29-5-2021 18:7:5,1622326025.6474442,1000.0,93.7,4305.15,1813.14,1128.48,20.3,109028928,65389994,0.0005250529432623793,0.00037975439462790636,0,0,324767,1128,4239360,602112,66916162,1458912,6.57319689481946,2032.02,949.97,0.02,0.11
29-5-2021 18:7:10,1622326030.6506898,1000.0,94.3,4317.76,1819.71,1129.4,20.4,109362225,65574520,0.0006661615822439629,0.0003688125969485159,0,0,325775,1131,4239360,602112,66992804,1462219,6.527064183665346,2038.09,952.8,0.02,0.11
