time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 17:37:9,1622151429.2662313,600.0,85.2,1157.66,454.23,5716.09,37.1,56359087,647542771,0.0002446432317631144,0.00032023410936910164,0,0,363.08,145.79,0.0,0.08,13.327124709624764,58174,420,166862848,643072,46758941,699778
27-5-2021 17:37:14,1622151434.270875,600.0,89.7,1170.78,459.85,5717.28,37.3,56483166,647712421,0.0002479277406480502,0.0003389851723574635,0,0,370.63,150.19,0.0,0.08,13.15237636816441,59164,423,166862848,643072,46833873,703276
27-5-2021 17:37:19,1622151439.2744617,600.0,92.6,1184.84,464.59,5718.42,37.3,56612487,647891930,0.0002584565951739408,0.0003587606416829358,0,0,379.78,153.66,0.0,0.08,13.173722872151183,60154,426,166862848,643072,46908773,706772
27-5-2021 17:37:24,1622151444.2770271,600.0,99.7,1199.12,469.12,5719.46,37.7,56834969,648158460,0.0004447358163783917,0.0005327866395453687,0,0,387.63,157.29,0.0,0.08,13.442856245945212,61144,429,166862848,643072,46983662,710270
27-5-2021 17:37:29,1622151449.2803771,600.0,99.7,1212.89,473.78,5720.96,37.3,56964079,648326624,0.00025804710743396024,0.00033610280980965446,0,0,395.69,161.51,0.0,0.08,13.291337923529289,62132,431,166862848,643072,47057405,712602
27-5-2021 17:37:34,1622151454.2835815,600.0,99.3,1225.94,478.59,5723.04,37.4,57087663,648492006,0.00024700969910640766,0.00033055215932172374,0,0,402.96,165.03,0.0,0.08,13.301592616620974,63117,434,166862848,643072,47132005,716100
27-5-2021 17:37:39,1622151459.297252,600.0,91.2,1240.12,483.08,5724.3,37.2,57212540,648658723,0.0002490730122425098,0.00033252484750622216,0,0,411.71,168.88,0.0,0.08,13.380700249042546,64100,436,166862848,643072,47205424,718432
27-5-2021 17:37:44,1622151464.300699,600.0,99.0,1254.1,487.6,5725.71,37.4,57331847,648815580,0.00023844961017685238,0.0003134978710680055,0,0,419.65,172.19,0.0,0.08,13.371282673754264,65085,439,166862848,643072,47280026,721930
27-5-2021 17:37:49,1622151469.3054175,600.0,98.7,1267.64,492.47,5727.16,37.9,57477494,649303999,0.0002910193625772111,0.0009759170188922455,0,0,426.9,175.63,0.0,0.08,13.443902643199465,66068,441,166862848,643072,47353460,724262
27-5-2021 17:37:54,1622151474.3221855,600.0,99.3,1283.65,496.04,5727.6,38.2,57594367,649454855,0.0002329647304737939,0.000300703561817996,0,0,433.18,178.1,0.0,0.08,13.367934202540651,67051,443,166862848,643072,47426921,726594
27-5-2021 17:37:59,1622151479.3270257,600.0,93.0,1298.85,500.04,5728.43,38.2,57709939,649604821,0.00023092046273069877,0.00029964193847880087,0,0,441.45,181.05,0.0,0.08,13.157399074984827,68037,444,166862848,643072,47499501,727760
27-5-2021 17:38:4,1622151484.3307087,600.0,99.8,1312.24,505.46,5729.44,37.4,57829870,649764463,0.00023968544337800486,0.0003190489827630175,0,0,448.95,185.85,0.0,0.08,13.368771320344056,69025,446,166862848,643072,47573268,730092
27-5-2021 17:38:9,1622151489.3339396,600.0,95.1,1324.92,510.08,5731.93,37.3,57951505,649916950,0.00024311290966802065,0.00030477706463228075,0,0,455.7,189.23,0.0,0.08,13.379863131239144,70013,448,166862848,643072,47647007,732424
27-5-2021 17:38:14,1622151494.3372865,600.0,98.8,1338.49,515.32,5733.01,37.4,58075170,650080881,0.0002471645520028583,0.00032764268123058724,0,0,463.67,193.3,0.0,0.08,13.452064541782644,71003,451,166862848,643072,47721930,735920
27-5-2021 17:38:19,1622151499.3403935,600.0,84.5,1352.5,519.71,5734.36,37.2,58198682,650245897,0.00024687059111292917,0.000329827040798393,0,0,472.14,197.41,0.0,0.08,13.380909528493397,71996,453,166862848,643072,47795990,738248
27-5-2021 17:38:24,1622151504.3432615,600.0,99.5,1365.89,525.55,5735.18,37.5,58312376,650402509,0.0002272576478726263,0.0003130444416471208,0,0,479.83,201.24,0.0,0.08,13.364795010777891,72991,456,166862848,643072,47871231,741746
27-5-2021 17:38:29,1622151509.347492,600.0,79.1,1379.39,530.37,5736.72,37.6,58437234,650567447,0.00024950489394578106,0.00032959712791834914,0,0,487.7,205.74,0.0,0.08,13.382583764100204,73983,458,166862848,643072,47945254,744078
27-5-2021 17:38:34,1622151514.3507092,600.0,99.8,1392.16,535.38,5738.69,37.5,58560201,650738228,0.00024577585698441756,0.00034134236528219616,0,0,494.81,208.93,0.0,0.08,13.449971747274137,74983,461,166862848,643072,48020781,747576
27-5-2021 17:38:39,1622151519.3534026,600.0,89.1,1405.81,540.11,5740.18,37.2,58684379,650901533,0.0002482222868893152,0.00032643415549018037,0,0,502.72,212.95,0.0,0.08,13.307452441244793,75975,463,166862848,643072,48094832,749908
27-5-2021 17:38:44,1622151524.3554416,600.0,95.3,1419.1,545.51,5741.31,37.3,58815760,651088963,0.00026265489166290754,0.0003747071977255369,0,0,510.73,216.74,0.0,0.08,13.188372433710734,76975,466,166862848,643072,48170357,753406
27-5-2021 17:38:49,1622151529.3581898,600.0,99.3,1433.21,550.26,5742.36,37.2,58935753,651259165,0.00023985416411258099,0.0003402169996607261,0,0,518.52,220.54,0.0,0.08,13.333193813699431,77969,469,166862848,643072,48245536,756904
27-5-2021 17:38:54,1622151534.3620427,600.0,83.2,1446.5,555.03,5744.09,37.2,59069161,651433844,0.0002666105582093876,0.00034908900288931413,0,0,527.34,224.75,0.0,0.08,13.381118807944247,78963,472,166862848,643072,48320723,760402
27-5-2021 17:38:59,1622151539.3649826,600.0,99.3,1460.36,560.03,5745.11,37.3,59187053,651593495,0.0002356454433306832,0.00031911436461496036,0,0,534.89,228.5,0.0,0.08,13.386350794215515,79957,475,166862848,643072,48395917,763900
27-5-2021 17:39:4,1622151544.368923,600.0,99.8,1473.88,565.26,5746.23,37.1,59315912,651769553,0.00025751506042272535,0.00035183872688678464,0,0,542.53,232.72,0.0,0.08,13.33528660820794,80949,477,166862848,643072,48469960,766232
27-5-2021 17:39:9,1622151549.372606,600.0,99.5,1486.6,569.82,5748.79,37.2,59441380,651934314,0.0002507512920742053,0.0003292794468186162,0,0,548.98,235.77,0.0,0.08,13.270200698993365,81943,480,166862848,643072,48545085,769728
27-5-2021 17:39:14,1622151554.3758855,600.0,92.8,1499.79,574.86,5750.43,37.4,59567595,652099366,0.00025226454233265945,0.00032988763016353134,0,0,556.8,239.49,0.0,0.08,13.175815666659691,82940,482,166862848,643072,48619393,772060
27-5-2021 17:39:19,1622151559.3771515,600.0,99.8,1513.99,579.3,5751.71,37.3,59686869,652259299,0.00023848761480929197,0.0003197850302605303,0,0,565.23,243.39,0.0,0.08,13.381328087395097,83937,484,166862848,643072,48693693,774392
27-5-2021 17:39:24,1622151564.3827503,600.0,90.0,1527.88,584.07,5752.85,37.5,59915497,652528671,0.0004567445572224972,0.0005381414125485003,0,0,573.33,247.31,0.0,0.08,13.307452441244793,84932,485,166862848,643072,48766833,775558
27-5-2021 17:39:29,1622151569.3903942,600.0,90.8,1541.03,589.21,5754.57,37.2,60035202,652684432,0.0002390445516505019,0.00031104647600044966,0,0,580.81,251.6,0.0,0.08,13.297407027603962,85929,487,166862848,643072,48841123,777890
