time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 19:31:2,1622158262.2038734,600.0,94.7,17170.81,5741.3,11492.91,40.1,545890657,990067485,0.00025308644431733723,0.0003358616054633933,0,0,393.71,210.94,0.0,0.09,13.235669589602997,79140,419,6070272,602112,48397405,685184
27-5-2021 19:31:7,1622158267.207091,600.0,82.2,17180.52,5745.88,11498.34,40.1,546015509,990218555,0.0002495434089771483,0.0003019456860457004,0,0,399.79,215.47,0.0,0.09,13.212858129460267,80172,420,6070272,602112,48475490,686350
27-5-2021 19:31:12,1622158272.2470593,600.0,91.1,17191.12,5750.65,11503.01,39.9,546142871,990383955,0.00025270397277772497,0.00032817667041531783,0,0,405.98,219.45,0.0,0.09,13.207626143189,81208,423,6070272,602112,48555877,689848
27-5-2021 19:31:17,1622158277.2507372,600.0,70.5,17202.41,5755.49,11506.77,39.8,546273723,990549405,0.00026151164014430684,0.0003306567791235561,0,0,413.94,224.81,0.0,0.09,13.196534332293913,82242,425,6070272,602112,48635054,692180
27-5-2021 19:31:22,1622158282.2543824,600.0,94.0,17213.65,5760.51,11510.3,39.9,546403538,990717430,0.0002594408581885888,0.0003358051858193401,0,0,421.08,228.8,0.0,0.09,13.218927233534938,83276,427,6070272,602112,48714301,694512
27-5-2021 19:31:27,1622158287.2570052,600.0,85.7,17224.58,5766.15,11513.64,40.4,546624129,990976683,0.0004409506911319188,0.0005182341506590176,0,0,427.39,233.51,0.0,0.09,13.214113806165372,84312,430,6070272,602112,48794664,698010
27-5-2021 19:31:32,1622158292.260519,600.0,87.7,17233.94,5770.52,11519.58,39.9,546748543,991127705,0.0002486532557905273,0.0003018318838394153,0,0,433.76,238.09,0.0,0.09,13.223322102002804,85344,431,6070272,602112,48872701,699176
27-5-2021 19:31:37,1622158297.2638218,600.0,92.7,17244.33,5775.67,11523.85,40.0,546871947,991289029,0.0002466450755085459,0.0003224350115177843,0,0,439.42,242.2,0.0,0.09,13.221438586945148,86380,434,6070272,602112,48953064,702674
27-5-2021 19:31:42,1622158302.2670639,600.0,56.2,17255.48,5779.97,11528.29,40.0,547001120,991454739,0.00025817859618039793,0.00033120524546967047,0,0,446.96,246.23,0.0,0.09,12.982441454073623,87414,436,6070272,602112,49032294,705006
27-5-2021 19:31:47,1622158307.2706792,600.0,87.2,17267.01,5784.76,11531.77,39.7,547123276,991612288,0.00024413547153232974,0.00031487032486694896,0,0,454.54,251.46,0.0,0.09,13.216834439026432,88448,438,6070272,602112,49111509,707338
27-5-2021 19:31:52,1622158312.2786193,600.0,85.4,17277.95,5789.87,11535.51,39.9,547250979,991775253,0.0002550010555728082,0.00032541324026391465,0,0,461.51,255.57,0.0,0.09,13.19569721449051,89482,440,6070272,602112,49190722,709668
27-5-2021 19:31:57,1622158317.2831638,600.0,69.8,17288.35,5794.86,11540.0,40.0,547378095,991941193,0.000254001138541139,0.00033157862841433496,0,0,467.35,259.63,0.0,0.09,13.217043718477283,90518,443,6070272,602112,49271087,713166
27-5-2021 19:32:2,1622158322.286848,600.0,73.4,17299.16,5799.93,11544.03,40.1,547502556,992097986,0.0002487387152706586,0.00031335510226844054,0,0,474.07,264.3,0.0,0.09,13.28045539208505,91552,445,6070272,602112,49350306,715496
27-5-2021 19:32:7,1622158327.2911296,600.0,77.6,17309.3,5804.38,11549.3,40.3,547624297,992245546,0.0002432736837304863,0.0002948675037273438,0,0,480.41,268.49,0.0,0.09,13.239436619718308,92584,446,6070272,602112,49428361,716662
27-5-2021 19:32:12,1622158332.2948275,600.0,77.6,17319.31,5809.13,11554.36,40.2,547754455,992414063,0.00026012361922196707,0.0003367849224821235,0,0,486.3,272.53,0.0,0.09,13.212648850009417,93620,449,6070272,602112,49508738,720160
27-5-2021 19:32:17,1622158337.2970312,600.0,61.7,17330.08,5814.18,11558.49,40.0,547879760,992571587,0.00025049959466202443,0.0003149092067319001,0,0,494.3,277.87,0.0,0.09,13.212439570558567,94654,451,6070272,602112,49587967,722490
27-5-2021 19:32:22,1622158342.3004603,600.0,84.8,17341.38,5819.16,11561.88,39.9,548004863,992733875,0.00025003451760546115,0.0003243535470224941,0,0,500.84,282.68,0.0,0.09,13.212648850009417,95688,453,6070272,602112,49667190,724822
27-5-2021 19:32:27,1622158347.3086567,600.0,76.7,17352.25,5824.08,11565.94,40.0,548131310,992899151,0.00025248011672150363,0.0003300110225728031,0,0,507.45,286.46,0.0,0.09,13.225205617060462,96724,456,6070272,602112,49747548,728320
27-5-2021 19:32:32,1622158352.312291,600.0,81.5,17360.77,5827.81,11573.43,40.0,548255126,993046972,0.00024745214117298606,0.00029542727079159375,0,0,512.96,290.75,0.0,0.09,13.22478705815876,97751,457,6070272,602112,49825279,729486
27-5-2021 19:32:37,1622158357.3155837,600.0,92.5,17371.49,5833.32,11576.99,39.9,548382029,993210068,0.0002536389635750801,0.00032597732443867577,0,0,518.81,295.22,0.0,0.09,13.216834439026432,98780,459,6070272,602112,49904202,731818
27-5-2021 19:32:42,1622158362.3186178,600.0,57.2,17381.58,5837.52,11582.38,40.1,548510981,993375933,0.00025774759284083877,0.00033152882069720306,0,0,525.74,299.17,0.0,0.09,13.161375384550992,99811,462,6070272,602112,49984275,735316
27-5-2021 19:32:47,1622158367.32482,600.0,90.7,17392.44,5842.83,11586.02,40.1,548636510,993541941,0.00025074696238901195,0.00033160466292470346,0,0,532.63,304.39,0.0,0.09,13.220392189690894,100840,464,6070272,602112,50063188,737648
