time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
11-6-2021 18:58:51,1623452331.6096466,600.0,98.5,788.5,249.67,2255.22,36.7,17346083,30733154,0.0002637819184136094,0.0003589728715281789,61.348,0,0,306.33,116.78,0.01,0.1,53226,329,172564480,479232,43744709,549645,13.13772680660486
11-6-2021 18:58:56,1623452336.6297092,600.0,84.4,801.22,255.0,2257.05,36.7,17473821,30903257,0.0002544549899373893,0.00033884636641656936,61.348,0,0,313.7,120.96,0.01,0.1,54237,331,172564480,479232,43819220,551975,12.93221438586945
11-6-2021 18:59:1,1623452341.632916,600.0,98.2,814.74,260.15,2258.23,36.7,17600791,31068954,0.00025377724098723994,0.0003311815980141978,60.861,0,0,321.82,125.56,0.01,0.1,55248,333,172564480,479232,43893711,554305,13.142749513425278
11-6-2021 18:59:6,1623452346.6353588,600.0,99.3,827.85,265.06,2260.12,36.7,17723377,31231695,0.00024505227545860536,0.00032532305777502237,61.835,0,0,328.69,128.5,0.01,0.1,56261,336,172564480,479232,43969357,557800,13.131448423079336
11-6-2021 18:59:11,1623452351.6490662,600.0,88.9,842.03,269.29,2261.56,36.7,17853212,31427955,0.00025896006619045793,0.00039144685632178745,60.861,0,0,336.73,131.94,0.01,0.1,57270,337,172564480,479232,44042687,558965,12.96360630349706
11-6-2021 18:59:16,1623452356.650117,600.0,91.9,854.5,274.25,2264.02,36.6,17975178,31587252,0.00024388075037827888,0.0003185270640425093,62.322,0,0,343.96,136.13,0.01,0.1,58281,339,172564480,479232,44117200,561295,13.12349580394701
11-6-2021 18:59:21,1623452361.6617315,600.0,88.4,867.41,279.44,2265.92,36.8,18101825,31760037,0.00025270698386007577,0.00034476913157250623,60.861,0,0,351.28,139.47,0.01,0.1,59294,342,172564480,479232,44192857,564788,13.11742669987234
11-6-2021 18:59:26,1623452366.665226,600.0,100.0,881.59,284.33,2266.8,37.0,18223422,31922192,0.00024302415036716788,0.00032408349797106924,61.835,0,0,360.14,144.33,0.01,0.1,60301,345,172564480,479232,44268245,568279,13.150702132557605
11-6-2021 18:59:31,1623452371.699546,600.0,93.3,894.46,289.68,2268.47,36.8,18351384,32093113,0.0002541793073353,0.0003395115846036856,61.835,0,0,367.57,148.04,0.01,0.1,61312,347,172564480,479232,44342748,570607,12.92007617772011
11-6-2021 18:59:36,1623452376.702656,600.0,99.8,907.92,295.03,2269.59,36.7,18472860,32258368,0.0002428009810944845,0.00033030455506247354,61.835,0,0,375.26,152.49,0.01,0.1,62325,350,172564480,479232,44418412,574102,13.128309231316576
11-6-2021 18:59:41,1623452381.707034,600.0,95.0,921.26,300.12,2271.05,36.6,18603741,32435467,0.00026153299750360687,0.0003538881298652308,61.348,0,0,383.2,157.07,0.01,0.1,63336,352,172564480,479232,44492935,576432,13.142121675072724
11-6-2021 18:59:46,1623452386.7168148,600.0,90.2,934.83,305.46,2272.03,36.7,18728376,32606584,0.0002487833476604902,0.0003415658531040246,62.322,0,0,391.25,161.04,0.01,0.1,64355,355,172564480,479232,44568968,579927,12.988301278697445
11-6-2021 18:59:51,1623452391.7295632,600.0,98.8,948.49,311.03,2272.84,36.7,18847213,32767726,0.00023706954473749834,0.000321464363608051,61.835,0,0,399.14,165.29,0.01,0.1,65374,358,172564480,479232,44644959,583420,13.127890672414877
11-6-2021 18:59:56,1623452396.734996,600.0,84.9,961.89,315.78,2274.48,36.6,18980932,32944680,0.0002671477256077088,0.0003535238719791989,62.322,0,0,407.19,169.49,0.01,0.1,66395,362,172564480,479232,44722116,588080,13.138982483309963
11-6-2021 19:0:1,1623452401.7434685,600.0,96.4,974.49,321.54,2276.1,36.8,19104277,33110314,0.0002462726937463298,0.000330707619733103,61.348,0,0,413.98,173.76,0.01,0.1,67412,364,172564480,479232,44796947,590408,13.13186698198104
11-6-2021 19:0:6,1623452406.7473633,600.0,95.5,987.35,326.58,2278.03,36.6,19232555,33281896,0.00025635630838709777,0.00034289689662822157,62.809,0,0,421.4,177.97,0.01,0.1,68429,366,172564480,479232,44871786,592738,13.12893706966913
11-6-2021 19:0:11,1623452411.7549882,600.0,99.5,1000.1,332.16,2279.5,36.7,19349335,33440032,0.00023320436965246888,0.00031579042815004985,60.374,0,0,428.13,182.14,0.01,0.1,69446,368,172564480,479232,44946617,595068,13.144633028482932
11-6-2021 19:0:16,1623452416.7584946,600.0,98.3,1012.5,337.29,2281.93,36.8,19479462,33605459,0.0002600716158307065,0.00033062213984819664,61.835,0,0,435.14,185.9,0.01,0.1,70464,370,172593152,479232,45045586,597398,13.1354247326455
11-6-2021 19:0:21,1623452421.7595437,600.0,92.8,1026.16,341.91,2283.41,36.6,19611954,33782009,0.00026492841580631505,0.00035302593221179336,61.835,0,0,443.3,190.0,0.01,0.1,71469,372,172593152,479232,45119757,599728,13.14672582299144
11-6-2021 19:0:26,1623452426.7611086,600.0,99.3,1039.77,347.12,2284.45,37.2,19829881,34041569,0.00043571762216606624,0.0005189575684032918,62.322,0,0,450.52,193.72,0.01,0.1,72476,375,172593152,479232,45195123,603223,13.221020028043446
11-6-2021 19:0:31,1623452431.7645204,600.0,100.0,1053.45,352.07,2285.67,37.0,19952455,34204868,0.0002449808363529105,0.00032637529651960396,61.835,0,0,459.31,198.23,0.01,0.1,73483,378,172593152,479232,45270472,606718,13.154887721574617
11-6-2021 19:0:36,1623452436.7675855,600.0,89.3,1066.93,357.02,2287.06,36.8,20081526,34377882,0.0002579838502626907,0.00034581600723128484,61.835,0,0,466.83,202.19,0.01,0.1,74482,380,172593152,479232,45344352,609048,13.003160119707847
11-6-2021 19:0:41,1623452441.769512,600.0,100.0,1079.8,362.83,2288.27,36.9,20202749,34548512,0.0002423526253083948,0.00034112856847604337,61.835,0,0,474.41,206.29,0.01,0.1,75488,383,172593152,479232,45419692,612543,13.226461293765565
11-6-2021 19:0:46,1623452446.783059,600.0,91.7,1093.93,367.7,2289.31,36.6,20331397,34716260,0.00025660076876824324,0.00033458946706777616,62.809,0,0,482.91,210.8,0.01,0.1,76492,385,172593152,479232,45493855,614873,13.156771236632276
11-6-2021 19:0:51,1623452451.7870471,600.0,86.6,1106.97,372.71,2291.08,37.2,20460105,34891567,0.0002572108349548757,0.0003503345545221307,60.861,0,0,490.76,214.66,0.01,0.1,77500,389,172593152,479232,45570349,619533,12.967791892514075
11-6-2021 19:0:56,1623452456.7943292,600.0,88.6,1120.14,378.11,2292.44,36.7,20578244,35043658,0.0002359343842821536,0.0003037396324656297,62.322,0,0,498.19,219.24,0.01,0.1,78504,391,172593152,479232,45644539,621863,13.16095682564929
11-6-2021 19:1:1,1623452461.8095343,600.0,97.8,1132.41,384.57,2293.63,36.8,20696378,35204331,0.00023555168051410735,0.00032037174025465294,62.809,0,0,504.38,224.14,0.01,0.1,79506,392,172593152,479232,45717557,623028,13.143586631228679
11-6-2021 19:1:6,1623452466.8411715,600.0,85.0,1145.37,389.44,2295.81,36.8,20828561,35377822,0.0002627037581647193,0.000344800297373757,61.835,0,0,512.18,227.93,0.01,0.1,80512,395,172593152,479232,45792929,626521,13.048992319444153
11-6-2021 19:1:11,1623452471.8444645,600.0,99.8,1158.66,395.04,2296.8,37.6,20972072,35875975,0.0002868330895808558,0.0009956502572901873,63.296,0,0,518.99,231.72,0.01,0.1,81518,398,172593152,479232,45868306,630016,13.153213485967813
11-6-2021 19:1:16,1623452476.8476777,600.0,99.8,1174.27,398.12,2297.89,37.8,21088668,36014300,0.00023304223926455647,0.0002764723296362635,61.835,0,0,525.83,234.25,0.01,0.1,82520,399,172593152,479232,45941342,631181,13.1498650147542
11-6-2021 19:1:21,1623452481.8495712,600.0,96.6,1188.54,402.94,2298.76,37.6,21208179,36169449,0.00023893151566231776,0.00031018053336925416,61.835,0,0,532.57,237.67,0.01,0.1,83523,401,172593152,479232,46015550,633511,13.142958792876128
11-6-2021 19:1:26,1623452486.855106,600.0,93.0,1202.22,407.64,2300.2,37.0,21337181,36343700,0.0002577187111949734,0.000348116642722092,62.809,0,0,540.43,240.46,0.01,0.1,84534,404,172593152,479232,46091222,637006,12.93451645982881
11-6-2021 19:1:31,1623452491.8583565,600.0,99.8,1215.85,413.04,2301.06,37.1,21459088,36508151,0.00024365560628888434,0.0003286883288885242,62.809,0,0,548.13,245.14,0.01,0.1,85545,407,172593152,479232,46166898,640501,13.154050603771218
11-6-2021 19:1:36,1623452496.8855698,600.0,84.4,1228.74,417.73,2303.14,37.1,21588147,36678902,0.0002567207544197927,0.0003396533797560342,61.348,0,0,555.94,248.33,0.01,0.1,86554,409,172593152,479232,46241409,642831,12.941631961157734
11-6-2021 19:1:41,1623452501.8889663,600.0,99.8,1242.45,422.91,2304.13,37.0,21709683,36844281,0.00024290699274165164,0.00033053346788294505,62.809,0,0,564.02,253.04,0.01,0.1,87567,413,172593152,479232,46318265,647487,13.15216708871356
11-6-2021 19:1:46,1623452506.8902154,600.0,85.6,1255.65,427.94,2305.72,36.9,21839388,37020762,0.0002593452116792685,0.00035287384682447845,62.322,0,0,571.93,257.05,0.01,0.1,88576,415,172593152,479232,46392801,649817,13.151329970910156
11-6-2021 19:1:51,1623452511.8957837,600.0,93.0,1268.58,433.13,2307.46,37.1,21966506,37192851,0.0002539531842280557,0.0003437951314575581,61.835,0,0,579.23,261.02,0.01,0.1,89587,418,172593152,479232,46468480,653312,12.921331854425214
11-6-2021 19:1:56,1623452516.9001403,600.0,99.2,1282.06,438.82,2308.21,37.1,22088812,37364502,0.0002443990491111561,0.00034300313295324063,62.809,0,0,587.72,265.44,0.01,0.1,90598,421,172593152,479232,46544197,656805,13.108009124584058
11-6-2021 19:2:1,1623452521.9196393,600.0,62.6,1294.81,443.52,2310.68,37.1,22217033,37527418,0.00025544580918957855,0.0003245662524074011,63.783,0,0,594.18,269.49,0.01,0.1,91607,423,172593152,479232,46618708,659135,12.924471046187975
11-6-2021 19:2:6,1623452526.9229922,600.0,99.3,1308.15,448.63,2312.15,36.8,22341445,37690124,0.0002486572563878735,0.00032519393272228844,62.809,0,0,602.12,274.04,0.01,0.1,92616,425,172593152,479232,46693212,661465,13.1498650147542
11-6-2021 19:2:11,1623452531.9269843,600.0,87.1,1320.92,454.01,2313.86,37.1,22467772,37862549,0.00025245243789958044,0.00034457488585049246,62.809,0,0,609.08,277.45,0.01,0.1,93627,428,172593152,479232,46768881,664960,13.119938053282548
11-6-2021 19:2:16,1623452536.9395635,600.0,83.5,1333.5,459.0,2316.06,37.1,22592242,38020840,0.00024831527835838954,0.0003157875289357101,62.322,0,0,615.63,281.38,0.01,0.1,94636,430,172593152,479232,46843403,667290,13.10633488897725
11-6-2021 19:2:21,1623452541.940057,600.0,99.5,1346.99,464.48,2317.06,36.9,22711824,38194185,0.00023914039557748577,0.00034665578323977915,62.322,0,0,623.6,286.07,0.01,0.1,95645,432,172593152,479232,46917941,669620,13.149237176401648
11-6-2021 19:2:26,1623452546.9495525,600.0,92.9,1360.33,469.82,2318.23,37.2,22946008,38479146,0.000467480208639646,0.0005688417130724651,63.296,0,0,631.26,290.4,0.01,0.1,96654,434,172593152,479232,46992487,671950,13.025971579850573
11-6-2021 19:2:31,1623452551.9528916,600.0,99.8,1373.41,475.7,2319.39,37.1,23077492,38660801,0.0002627925044219766,0.0003630675397065358,63.296,0,0,638.96,294.59,0.01,0.1,97665,437,172593152,479232,47068180,675445,13.227298411568968
11-6-2021 19:2:36,1623452556.9634001,600.0,93.0,1386.76,480.7,2320.76,37.0,23206412,38848873,0.00025729923228444244,0.0003753551133586694,63.296,0,0,647.11,298.59,0.01,0.1,98676,440,172593152,479232,47143863,678940,12.956700081618985
11-6-2021 19:2:41,1623452561.966719,600.0,98.8,1399.71,486.06,2322.3,37.0,23331349,39015409,0.000249708254317279,0.0003328510676659627,62.322,0,0,654.99,303.2,0.01,0.1,99689,444,172593152,479232,47220713,683600,13.162631061256095
11-6-2021 19:2:46,1623452566.9695222,600.0,90.9,1413.51,490.82,2323.64,36.8,23458227,39190338,0.0002536138075814465,0.0003496619567333569,62.809,0,0,662.92,307.01,0.01,0.1,100698,446,172593152,479232,47295253,685930,13.14400519013038
11-6-2021 19:2:51,1623452571.972767,600.0,88.7,1426.42,496.45,2324.94,37.0,23583522,39359860,0.000250427478733751,0.00033882411149609273,61.835,0,0,670.46,311.2,0.01,0.1,101709,449,172593152,479232,47370959,689425,13.11177615469937
11-6-2021 19:2:56,1623452576.9761598,600.0,99.7,1439.9,501.77,2326.01,37.0,23708906,39534468,0.0002505979594420023,0.00034897920390360127,62.809,0,0,678.11,315.42,0.01,0.1,102720,452,172593152,479232,47446665,692920,13.156352677730574
11-6-2021 19:3:1,1623452581.9795763,600.0,75.4,1452.55,506.64,2328.39,36.9,23841906,39703789,0.0002658183642787879,0.00033841076133871156,62.809,0,0,685.32,319.55,0.01,0.1,103729,454,172593152,479232,47521224,695250,13.149237176401648
11-6-2021 19:3:6,1623452586.9837403,600.0,90.8,1465.18,511.87,2330.26,37.0,23968871,39881003,0.00025371870405357857,0.0003541330793537658,62.809,0,0,692.64,323.67,0.01,0.1,104740,457,172593152,479232,47596905,698745,12.950630977544314
11-6-2021 19:3:11,1623452591.9869654,600.0,99.8,1478.53,517.37,2331.32,37.0,24088529,40045803,0.00023916173646501722,0.0003293875392321018,62.809,0,0,700.08,327.91,0.01,0.1,105751,460,172593152,479232,47672628,702238,13.148818617499947
11-6-2021 19:3:16,1623452596.990491,600.0,99.2,1490.46,522.09,2334.39,37.0,24216692,40211502,0.00025614539211305735,0.00033116449620983814,63.296,0,0,706.25,331.36,0.01,0.1,106760,462,172593152,479232,47747207,704568,13.13165770253019
11-6-2021 19:3:22,1623452602.000322,600.0,99.7,1504.51,526.83,2335.46,37.0,24346179,40398921,0.0002584657947270598,0.0003741024255867448,62.809,0,0,714.81,335.47,0.01,0.1,107770,465,172593152,479232,47822873,708061,13.145260866835484
11-6-2021 19:3:27,1623452607.0086741,600.0,84.4,1517.32,532.15,2337.22,37.2,24472206,40567257,0.0002516336690435284,0.00033611055815112155,63.296,0,0,722.92,339.73,0.01,0.1,108778,467,172593152,479232,47897398,710391,13.035807714040558
11-6-2021 19:3:32,1623452612.0095856,600.0,98.5,1531.1,537.71,2337.84,37.0,24591515,40727945,0.00023857450909670465,0.00032131742548953786,62.322,0,0,730.81,344.03,0.01,0.1,109788,470,172593152,479232,47973068,713886,13.159073310591632
11-6-2021 19:3:37,1623452617.0142207,600.0,92.4,1544.46,543.26,2338.9,37.0,24719774,40910046,0.00025628042314784923,0.000363864690475105,62.322,0,0,738.54,348.45,0.01,0.1,110796,472,172593152,479232,48047607,716214,13.157817633886529
11-6-2021 19:3:42,1623452622.0247412,600.0,95.5,1558.04,547.95,2340.53,37.1,24844962,41083381,0.00024985029208809473,0.0003459421061051371,62.809,0,0,746.58,351.61,0.01,0.1,111806,475,172593152,479232,48123303,719709,12.974907393842999
11-6-2021 19:3:47,1623452627.0276108,600.0,100.0,1572.1,552.65,2341.51,37.1,24968934,41252892,0.00024780178130341684,0.00033882753969060345,63.296,0,0,754.39,355.57,0.01,0.1,112816,478,172593152,479232,48199017,723202,13.151329970910156
11-6-2021 19:3:52,1623452632.0302112,600.0,94.5,1585.16,558.09,2343.14,36.9,25097449,41421012,0.00025689639170911924,0.00033606521708856655,63.783,0,0,762.59,360.52,0.01,0.1,113824,480,172593152,479232,48273558,725530,13.175815666659691
11-6-2021 19:3:57,1623452637.038004,600.0,96.5,1598.28,563.36,2344.23,37.3,25219310,41591581,0.00024334274005800266,0.0003406071493665197,62.809,0,0,770.31,364.27,0.01,0.1,114834,483,172593152,479232,48349260,729025,12.962769185693656
11-6-2021 19:4:2,1623452642.0395293,600.0,98.3,1611.61,568.47,2345.72,37.1,25341530,41754170,0.00024436544888773045,0.00032507882481760107,62.809,0,0,777.84,368.71,0.01,0.1,115842,485,172593152,479232,48423785,731355,13.147772220245693
