time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
14-6-2021 20:21:43,1623716503.0585806,1500.0,90.5,9269.83,3771.66,5709.58,11.6,447668807,232906995,0.0007749543861550926,0.00041204642196383183,74.497,0,0,3.1276195767012056,227059,654,1024000,438272,57128963,914747,1208.21,456.67,0.03,0.18
14-6-2021 20:21:48,1623716508.06062,1500.0,92.5,9280.69,3777.32,5712.89,11.7,447975841,233100093,0.0006138176320712691,0.00038603854008903876,75.471,0,0,3.123353851800781,228082,657,1024000,438272,57208158,918240,1213.94,459.91,0.03,0.18
14-6-2021 20:21:53,1623716513.0643287,1500.0,89.9,9292.6,3783.85,5714.49,11.7,448257638,233284146,0.0005631762807766209,0.0003678331707072091,73.523,0,0,3.0785141388939867,229111,660,1024000,438272,57287660,921735,1220.72,463.02,0.03,0.18
14-6-2021 20:21:58,1623716518.0675905,1500.0,87.7,9304.64,3790.27,5716.02,11.7,448546380,233450989,0.0005771075176111013,0.00033346845821109836,72.062,0,0,3.1215185980645512,230142,664,1024000,438272,57368328,926395,1227.68,466.33,0.03,0.18
14-6-2021 20:22:3,1623716523.0721781,1500.0,78.8,9317.15,3796.03,5717.66,11.7,448860600,233622603,0.0006278639159836122,0.00034291336667816063,71.088,0,0,3.1271235621779003,231169,666,1024000,438272,57446671,928725,1234.05,468.74,0.03,0.18
14-6-2021 20:22:8,1623716528.0742648,1500.0,91.2,9329.7,3802.13,5719.26,11.7,449198616,233805027,0.0006757499906883953,0.0003646958022736788,71.088,0,0,3.1198321486853136,232196,668,1024000,438272,57524987,931055,1240.53,471.41,0.03,0.18
14-6-2021 20:22:13,1623716533.0771456,1500.0,94.0,9341.95,3807.91,5721.13,11.7,449539191,233976027,0.0006807577730097162,0.000341803065946301,70.114,0,0,3.129603634794427,233223,670,1024000,438272,57603340,933385,1245.92,473.68,0.03,0.18
14-6-2021 20:22:18,1623716538.0913997,1500.0,88.9,9353.67,3813.18,5723.89,11.8,450033766,234339288,0.0009863381288827237,0.0007244567053249094,72.062,0,0,3.089872871477677,234254,674,1024000,438272,57684028,938045,1251.79,476.35,0.03,0.18
14-6-2021 20:22:23,1623716543.0947177,1500.0,85.9,9366.69,3818.0,5725.81,11.7,450459567,234542967,0.0008510372395409254,0.00040708785069188693,73.523,0,0,3.1036124737732322,235283,677,1024000,438272,57763521,941540,1257.86,478.99,0.03,0.18
14-6-2021 20:22:28,1623716548.1042063,1500.0,85.5,9379.38,3823.42,5727.59,11.7,450762057,234704601,0.0006038340940630188,0.00032265569096426983,72.549,0,0,3.0842679073643278,236310,679,1024000,438272,57841857,943870,1263.03,480.91,0.03,0.18
14-6-2021 20:22:33,1623716553.14464,1500.0,92.0,9392.87,3829.02,5728.5,11.7,451158546,234909045,0.0007866168427269504,0.00040560795834050536,72.062,0,0,3.132926932100572,237339,682,1024000,438272,57921340,947365,1270.69,483.97,0.03,0.18
14-6-2021 20:22:38,1623716558.147058,1500.0,94.8,9405.88,3834.15,5730.34,11.6,451497917,235072151,0.0006784139134373626,0.00032605431744348946,74.01,0,0,3.131240482721334,238364,683,1024000,438272,57998499,948530,1276.07,486.25,0.03,0.18
14-6-2021 20:22:43,1623716563.1504252,1500.0,94.4,9418.47,3839.1,5732.63,11.7,451819215,235282457,0.0006421635432338194,0.0004203289348932506,74.984,0,0,3.1307444681980288,239400,687,1024000,438272,58079491,953190,1281.95,488.49,0.03,0.18
14-6-2021 20:22:48,1623716568.1525476,1500.0,89.8,9430.75,3844.0,5735.24,11.7,452079510,235453594,0.0005203691134906628,0.00034212877302849297,71.575,0,0,3.13372055533786,240432,689,1024000,438272,58158131,955518,1287.83,490.55,0.03,0.18
14-6-2021 20:22:53,1623716573.158055,1500.0,92.6,9443.78,3849.54,5736.63,11.6,452410067,235630867,0.0006603865882440358,0.00035415589945995686,71.088,0,0,3.073802000922587,241464,691,1024000,438272,58236787,957848,1293.85,493.01,0.03,0.18
14-6-2021 20:22:58,1623716578.1799474,1500.0,95.0,9456.77,3855.17,5738.06,11.7,452886275,235821975,0.0009482640619924387,0.00038054977732262157,73.523,0,0,3.119881750137644,242498,694,1024000,438272,58316614,961343,1299.35,495.78,0.03,0.18
14-6-2021 20:23:3,1623716583.1806543,1500.0,95.8,9470.37,3860.1,5739.44,11.7,453241498,236020221,0.0007103455697682208,0.0003964359510061868,74.497,0,0,3.1558924045296046,243534,698,1024000,438272,58397594,966003,1306.03,498.27,0.03,0.18
14-6-2021 20:23:8,1623716588.188846,1500.0,96.1,9483.16,3865.6,5740.92,11.7,453653554,236245421,0.0008227640124100496,0.00044966328750156086,75.471,0,0,3.152172295604815,244570,702,1024000,438272,58478575,970661,1312.22,501.34,0.03,0.18
14-6-2021 20:23:13,1623716593.19221,1500.0,95.5,9495.97,3870.74,5742.75,11.7,454038191,236444533,0.0007687568038337092,0.00039795626714262414,75.471,0,0,3.129454830437435,245604,705,1024000,438272,58558387,974156,1318.01,503.98,0.03,0.18
14-6-2021 20:23:18,1623716598.2030947,1500.0,92.2,9509.25,3875.84,5744.32,11.8,454427892,236615046,0.0007777089646324477,0.0003402852152967854,71.575,0,0,3.125089902632349,246634,706,1024000,438272,58635924,975321,1324.78,506.49,0.03,0.18
14-6-2021 20:23:23,1623716603.2059162,1500.0,94.3,9522.59,3881.01,5745.69,11.7,454831327,236813708,0.0008064149488399233,0.00039709992084582856,74.497,0,0,3.1290084173664607,247666,708,1024000,438272,58714575,977651,1330.72,509.17,0.03,0.18
14-6-2021 20:23:28,1623716608.210564,1500.0,89.4,9535.4,3886.64,5747.22,11.6,455160782,236986235,0.0006582980814171245,0.0003447335541808509,73.523,0,0,3.1303476565793846,248695,711,1024000,438272,58794058,981146,1336.04,511.18,0.03,0.18
14-6-2021 20:23:33,1623716613.2117422,1500.0,86.7,9547.85,3891.97,5749.28,11.7,455527080,237173158,0.0007324234022839505,0.0003737579228527671,72.062,0,0,3.0772741025857235,249724,714,1024000,438272,58873583,984641,1342.63,513.6,0.03,0.18
14-6-2021 20:23:38,1623716618.2181187,1500.0,86.9,9561.04,3897.34,5750.84,11.7,455788574,237334556,0.0005223218823917119,0.0003223848622693351,71.088,0,0,3.076034066277461,250751,716,1024000,438272,58951918,986971,1348.19,515.6,0.03,0.18
14-6-2021 20:23:43,1623716623.2219388,1500.0,90.0,9574.24,3902.48,5752.26,11.7,456214021,237532106,0.0008502443825311042,0.0003947983597698883,73.523,0,0,3.0796053708452584,251780,719,1024000,438272,59031437,990466,1354.7,518.22,0.03,0.18
14-6-2021 20:23:48,1623716628.2254152,1500.0,97.3,9586.5,3907.45,5754.88,11.7,456550597,237722500,0.0006726842985764721,0.000380523431091845,74.01,0,0,3.124891496823027,252809,722,1024000,438272,59110958,993961,1360.27,520.89,0.03,0.18
14-6-2021 20:23:53,1623716633.2285957,1500.0,95.7,9599.37,3912.53,5756.86,11.7,456938470,237910449,0.0007752528610588777,0.0003756590429938537,73.036,0,0,3.118939322543364,253841,724,1024000,438272,59189628,996291,1366.81,524.0,0.03,0.18
14-6-2021 20:23:58,1623716638.2308314,1500.0,94.5,9612.73,3917.44,5758.54,11.7,457232279,238093487,0.0005873553756714977,0.0003659123895189038,74.01,0,0,3.129802040603749,254876,727,1024000,438272,59269461,999786,1371.92,525.44,0.03,0.18
14-6-2021 20:24:3,1623716643.2345266,1500.0,93.6,9626.15,3922.47,5760.16,11.6,457691654,238290992,0.0009180714993396633,0.0003947182834875215,74.497,0,0,3.1507834549395604,255911,730,1024000,438272,59349314,1003281,1378.57,528.17,0.03,0.18
14-6-2021 20:24:8,1623716648.2375748,1500.0,95.0,9639.6,3927.16,5761.67,11.7,458085070,238473543,0.0007863526108984786,0.0003648795561749603,72.549,0,0,3.12806598977218,256944,732,1024000,438272,59428012,1005611,1385.63,530.35,0.03,0.18
14-6-2021 20:24:13,1623716653.2429767,1500.0,95.0,9652.68,3932.58,5763.03,11.8,458393195,238669583,0.0006155849405289857,0.00039165686569185353,74.01,0,0,3.105398126057131,257981,736,1024000,438272,59509040,1010269,1391.49,532.8,0.03,0.18
14-6-2021 20:24:18,1623716658.2463095,1500.0,96.6,9665.98,3937.71,5764.53,11.7,458898948,239023572,0.0010108322089038722,0.0007075063969915607,74.984,0,0,3.1286116057478166,259016,739,1024000,438272,59588902,1013764,1396.63,535.0,0.03,0.18
14-6-2021 20:24:23,1623716663.2485683,1500.0,91.7,9679.31,3942.06,5766.59,11.7,459365827,239209952,0.0009333363601438521,0.00037259167965064,74.984,0,0,3.130992475459681,260047,740,1024000,438272,59666433,1014929,1403.61,537.44,0.03,0.18
14-6-2021 20:24:28,1623716668.250974,1500.0,93.0,9692.47,3947.19,5768.04,11.7,459816533,239407005,0.0009009785133857697,0.0003939164754811475,74.497,0,0,3.121865808230865,261082,743,1024000,438272,59746313,1018422,1409.67,539.89,0.03,0.18
14-6-2021 20:24:33,1623716673.2582655,1500.0,89.2,9705.17,3952.09,5770.11,11.7,460140968,239598647,0.000647925123612621,0.00038272586662773723,75.471,0,0,3.0997931619437815,262117,746,1024000,438272,59826176,1021915,1415.67,542.11,0.03,0.18
14-6-2021 20:24:38,1623716678.2606242,1500.0,89.4,9717.73,3956.87,5772.5,11.7,460447918,239779166,0.0006136105384322781,0.0003608677660441649,75.958,0,0,3.1252387069893404,263148,747,1024000,438272,59903717,1023080,1421.52,544.81,0.03,0.18
14-6-2021 20:24:43,1623716683.2891803,1500.0,86.1,9730.13,3961.76,5775.21,11.6,460825153,239968034,0.0007501855241591874,0.00037559091700636844,75.471,0,0,3.1249410982753574,264183,750,1024000,438272,59983585,1026575,1427.26,547.34,0.03,0.18
14-6-2021 20:24:48,1623716688.2962,1500.0,96.3,9741.94,3966.35,5778.5,11.7,461135115,240147908,0.0006190548768873123,0.00035924363930168345,74.984,0,0,3.136349432311378,265218,753,1024000,438272,60063454,1030070,1433.14,549.74,0.03,0.18
14-6-2021 20:24:53,1623716693.3058534,1500.0,94.0,9754.95,3971.43,5780.16,11.7,461478865,240358015,0.0006861752248440403,0.00041940427044743795,74.984,0,0,3.119038525448025,266253,756,1024000,438272,60143311,1033563,1439.03,552.59,0.03,0.18
14-6-2021 20:24:58,1623716698.3101773,1500.0,94.6,9768.59,3976.54,5781.3,11.7,461830864,240553510,0.0007033897142935549,0.00039065216718177755,75.958,0,0,3.124345880847391,267288,759,1024000,438272,60223157,1037058,1445.38,555.34,0.03,0.18
14-6-2021 20:25:3,1623716703.3216457,1500.0,90.0,9781.69,3981.08,5783.42,11.7,462234266,240754928,0.0008049576829726054,0.0004019141367394713,74.497,0,0,3.103314865059249,268323,762,1024000,438272,60303019,1040553,1451.73,557.93,0.03,0.18
14-6-2021 20:25:8,1623716708.3229532,1500.0,90.8,9794.62,3986.28,5785.15,11.7,462634806,240949451,0.0008008705743489395,0.00038894429204094157,75.958,0,0,3.0950314225200515,269358,765,1024000,438272,60382877,1044048,1457.71,560.77,0.03,0.18
14-6-2021 20:25:13,1623716713.337748,1500.0,92.5,9807.47,3991.52,5786.94,11.7,463099484,241158049,0.0009266141807911485,0.0004159651734850197,75.471,0,0,3.1308932725550203,270397,770,1024000,438272,60465061,1049873,1463.7,563.56,0.03,0.18
14-6-2021 20:25:18,1623716718.3405793,1500.0,91.6,9820.77,3996.44,5788.53,11.7,463534196,241357857,0.0008689319723752996,0.0003993898478449269,75.958,0,0,3.133968562599513,271432,773,1024000,438272,60544922,1053366,1469.68,566.09,0.03,0.18
14-6-2021 20:25:23,1623716723.3438897,1500.0,88.5,9833.7,4001.7,5790.16,11.7,463878229,241559333,0.0006876107409087411,0.00040268538667897997,75.471,0,0,3.135456606169429,272467,776,1024000,438272,60624784,1056859,1475.57,568.64,0.03,0.18
14-6-2021 20:25:28,1623716728.3474936,1500.0,93.3,9846.8,4006.56,5791.95,11.7,464254287,241764969,0.000751574274996717,0.00041097577398493024,76.445,0,0,3.135952620692734,273499,780,1024000,438272,60705506,1061519,1481.9,571.31,0.03,0.18
14-6-2021 20:25:33,1623716733.350573,1500.0,86.3,9860.25,4011.32,5793.72,11.7,464649561,241954066,0.0007900614147056418,0.00037796122015764446,76.445,0,0,3.135456606169429,274527,782,1024000,438272,60783887,1063849,1488.3,573.65,0.03,0.18
14-6-2021 20:25:38,1623716738.3540096,1500.0,90.2,9873.33,4016.16,5795.59,11.7,465094365,242148049,0.0008889969807471996,0.0003876995290426435,76.445,0,0,3.133472548076208,275557,785,1024000,438272,60863446,1067344,1493.68,576.03,0.03,0.18
14-6-2021 20:25:43,1623716743.3571167,1500.0,88.4,9885.45,4021.4,5798.04,11.7,465472713,242339952,0.0007562260703931158,0.00038356764562426685,74.01,0,0,3.0822838492711067,276585,787,1024000,438272,60941836,1069674,1500.09,578.71,0.03,0.18
14-6-2021 20:25:48,1623716748.3658252,1500.0,85.3,9897.64,4026.56,5800.53,11.7,465779546,242529026,0.0006125990390691262,0.0003774905264849477,75.471,0,0,3.132530120481928,277613,789,1024000,438272,61020246,1072004,1504.68,581.55,0.03,0.18
14-6-2021 20:25:53,1623716753.3691795,1500.0,81.0,9910.13,4031.32,5802.96,11.7,466259980,242733480,0.0009602238221362288,0.00040863386298854894,74.984,0,0,3.082085443461785,278643,792,1024000,438272,61099823,1075499,1509.94,583.6,0.03,0.18
14-6-2021 20:25:58,1623716758.3729515,1500.0,50.6,9917.41,4033.18,5813.16,11.7,466380246,242853584,0.000240350678470417,0.00024002692271307737,73.523,0,0,3.082085443461785,279672,792,1024000,438272,61176209,1075499,1510.88,583.71,0.03,0.18
14-6-2021 20:26:3,1623716763.3798482,1500.0,96.3,9929.81,4038.03,5815.73,11.7,466730760,243048168,0.0007000623711752421,0.0003886319417562874,74.984,0,0,3.1559916074342658,280707,795,1024000,438272,61256090,1078994,1516.25,586.52,0.03,0.18
14-6-2021 20:26:8,1623716768.3814015,1500.0,97.2,9943.27,4042.98,5817.1,11.7,466984582,243231670,0.0005074863445923319,0.0003668900221627049,75.471,0,0,3.1332741422668855,281740,797,1024000,438272,61334776,1081324,1522.69,589.32,0.03,0.18
14-6-2021 20:26:13,1623716773.3838704,1500.0,91.5,9955.74,4048.3,5819.21,11.7,467370126,243428454,0.0007707074517296476,0.0003933737658507641,75.958,0,0,3.131885301601631,282777,801,1024000,438272,61415809,1085982,1528.45,592.08,0.03,0.18
14-6-2021 20:26:18,1623716778.387388,1500.0,97.0,9968.88,4053.47,5820.6,11.8,467859832,243756345,0.0009787234430580674,0.0006553209649621462,74.01,0,0,3.136994251191675,283808,802,1024000,438272,61493348,1087147,1534.47,594.55,0.03,0.18
14-6-2021 20:26:23,1623716783.3938115,1500.0,98.0,9981.77,4059.2,5821.88,11.8,468252488,243932485,0.000784304408305713,0.0003518280084322366,72.549,0,0,3.1292068231757826,284843,805,1024000,438272,61573229,1090642,1540.3,596.99,0.03,0.18
14-6-2021 20:26:28,1623716788.3964837,1500.0,96.5,9994.98,4064.9,5823.01,11.7,468520650,244092314,0.0005360375205969405,0.000319487253523946,72.549,0,0,3.133224540814555,285870,807,1024000,438272,61651607,1092972,1546.3,599.04,0.03,0.18
14-6-2021 20:26:33,1623716793.4009018,1500.0,89.4,10008.47,4070.35,5824.5,11.7,468815017,244279798,0.000588214238054019,0.0003746369606896143,73.036,0,0,3.132579721934258,286902,809,1024000,438272,61730287,1095302,1552.13,601.39,0.03,0.18
14-6-2021 20:26:38,1623716798.4018552,1500.0,41.2,10015.97,4072.97,5833.55,11.8,468960714,244404454,0.00029133844549352985,0.0002492644684615432,73.523,0,0,3.132579721934258,287930,809,1024000,438272,61806647,1095302,1553.02,601.71,0.03,0.18
14-6-2021 20:26:43,1623716803.4055314,1500.0,98.0,10027.51,4076.58,5838.11,11.7,469176517,244570777,0.0004312889012123207,0.00033240160663353525,75.471,0,0,3.1315380914353175,288968,811,1024000,438272,61885645,1097632,1558.23,603.43,0.03,0.18
14-6-2021 20:26:48,1623716808.4098594,1500.0,94.1,10040.05,4081.0,5840.93,11.7,469365809,244735582,0.00037825658016111066,0.00032932493551471716,75.471,0,0,3.1365478381206997,290002,814,1024000,438272,61965492,1101127,1563.0,605.44,0.03,0.18
14-6-2021 20:26:53,1623716813.411466,1500.0,91.0,10053.59,4085.82,5842.42,11.7,469743396,244914123,0.000754931445903659,0.0003569673089462433,75.958,0,0,3.1102094669331914,291034,816,1024000,438272,62044178,1103457,1569.19,607.79,0.03,0.18
14-6-2021 20:26:58,1623716818.4149737,1500.0,88.5,10066.57,4091.16,5844.04,11.8,470006006,245098013,0.00052485177946895,0.00036752215729235444,73.036,0,0,3.156586824862232,292068,819,1024000,438272,62124020,1106952,1575.46,610.16,0.03,0.18
14-6-2021 20:27:3,1623716823.4411685,1500.0,94.4,10079.75,4097.1,5845.2,11.7,470252944,245247644,0.0004913020869507222,0.00029770234865643814,72.549,0,0,3.1209729820889156,293098,820,1024000,438272,62201519,1108117,1581.55,612.62,0.03,0.18
14-6-2021 20:27:8,1623716828.4685967,1500.0,87.2,10092.93,4102.05,5846.96,11.7,470541952,245411819,0.0005748625169110071,0.00032655862022457717,74.01,0,0,3.146220121325152,294128,821,1024000,438272,62279008,1109282,1587.27,614.57,0.03,0.18
14-6-2021 20:27:13,1623716833.4712403,1500.0,96.6,10106.75,4106.59,5848.51,11.7,470972886,245613483,0.0008614125565020326,0.0004031148663007001,73.523,0,0,3.118096097853745,295164,825,1024000,438272,62360010,1113938,1594.6,616.77,0.03,0.18
14-6-2021 20:27:18,1623716838.495737,1500.0,92.8,10120.02,4111.98,5849.87,11.7,471355486,245789131,0.0007614692887776358,0.0003495832661662681,74.497,0,0,3.0839702986503443,296196,827,1024000,438272,62438683,1116268,1599.86,618.97,0.03,0.18
14-6-2021 20:27:23,1623716843.5037525,1500.0,96.8,10133.17,4117.11,5851.58,11.7,471770356,245986419,0.0008284119902658107,0.00039394447594562457,74.497,0,0,3.137291859905658,297230,830,1024000,438272,62518517,1119763,1605.68,621.44,0.03,0.18
14-6-2021 20:27:28,1623716848.507402,1500.0,96.8,10146.34,4122.3,5853.1,11.7,472118619,246170070,0.0006960179802082515,0.0003670341037756684,75.958,0,0,3.1318357001493005,298264,833,1024000,438272,62598361,1123256,1612.7,624.34,0.03,0.18
14-6-2021 20:27:33,1623716853.5133584,1500.0,90.0,10159.06,4127.71,5854.71,11.7,472479949,246352239,0.0007218001322982213,0.0003639044870357697,73.036,0,0,3.075686856111147,299296,835,1024000,438272,62677010,1125586,1618.72,626.78,0.03,0.18
14-6-2021 20:27:38,1623716858.5140216,1500.0,82.4,10171.66,4132.36,5857.24,11.7,472820952,246530557,0.0006819155397457327,0.0003565886963351629,74.01,0,0,3.1300996493177324,300328,837,1024000,438272,62755668,1127916,1624.05,629.25,0.03,0.18
14-6-2021 20:27:43,1623716863.5152159,1500.0,92.0,10183.92,4137.88,5859.22,11.7,473096621,246705478,0.0005512063456141862,0.00034975846098465576,73.523,0,0,3.156586824862232,301357,840,1024000,438272,62835201,1131411,1630.03,632.11,0.03,0.18
14-6-2021 20:27:48,1623716868.519947,1500.0,95.8,10196.58,4142.71,5861.59,11.7,473340289,246879320,0.00048687530122959135,0.00034735532001064817,75.471,0,0,3.1286612072001465,302384,842,1024000,438272,62913602,1133741,1635.89,634.46,0.03,0.18
14-6-2021 20:27:53,1623716873.5207114,1500.0,86.3,10209.84,4147.73,5863.19,11.6,473764749,247078529,0.0008487902420465469,0.0003983571015592766,74.984,0,0,3.1366966424776916,303413,845,1024000,438272,62993137,1137236,1642.04,637.33,0.03,0.18
14-6-2021 20:27:58,1623716878.5287828,1500.0,94.5,10222.82,4152.9,5864.63,11.7,474177659,247272833,0.0008244890401094501,0.0003879816871701499,74.984,0,0,3.1389287078325654,304442,848,1024000,438272,63072648,1140731,1648.51,640.21,0.03,0.18
14-6-2021 20:28:3,1623716883.530656,1500.0,98.0,10236.3,4158.13,5865.89,11.7,474535531,247459827,0.0007154759462533135,0.0003738479375131111,74.497,0,0,3.0809446100581823,305469,850,1024000,438272,63151027,1143061,1654.8,642.6,0.03,0.18
14-6-2021 20:28:8,1623716888.5316038,1500.0,95.0,10249.12,4163.81,5867.19,11.7,474723589,247594658,0.00037604472344133,0.00026961089720361787,72.062,0,0,3.1383830918569298,306496,852,1024000,438272,63229388,1145391,1660.18,645.04,0.03,0.18
14-6-2021 20:28:13,1623716893.5342362,1500.0,87.6,10261.92,4168.69,5869.01,11.7,475064379,247783194,0.0006812213533705443,0.0003768735851376769,73.036,0,0,3.156090810338927,307533,856,1024000,438272,63310391,1150051,1665.52,646.81,0.03,0.18
14-6-2021 20:28:18,1623716898.5350432,1500.0,92.8,10275.36,4173.9,5870.23,11.8,475661000,248146804,0.0011930494306334164,0.0007271026388152891,74.497,0,0,3.1333733451715466,308566,858,1024000,438272,63389083,1152379,1672.21,649.87,0.03,0.18
14-6-2021 20:28:23,1623716903.5393293,1500.0,96.8,10289.09,4178.78,5871.46,11.7,476082210,248338609,0.0008416984875054414,0.0003832814472495458,75.471,0,0,3.08734319740882,309601,861,1024000,438272,63468938,1155872,1678.92,652.02,0.03,0.18
14-6-2021 20:28:28,1623716908.542478,1500.0,88.0,10302.46,4184.04,5872.76,11.7,476465460,248513380,0.0007660175936527551,0.00034932201137713155,74.497,0,0,3.1410119688304476,310634,863,1024000,438272,63547601,1158202,1685.36,654.06,0.03,0.18
14-6-2021 20:28:33,1623716913.5466464,1500.0,94.0,10315.86,4189.02,5874.06,11.7,476836101,248708723,0.0007406645417431214,0.00039036057418830234,75.471,0,0,3.125040301180019,311669,866,1024000,438272,63627482,1161697,1691.36,656.44,0.03,0.18
14-6-2021 20:28:38,1623716918.5489085,1500.0,94.3,10328.5,4193.53,5876.67,11.7,477124341,248884876,0.0005762193050781926,0.00035214668070857226,75.471,0,0,3.138581497666252,312702,868,1024000,438272,63706176,1164027,1698.09,659.3,0.03,0.18
14-6-2021 20:28:43,1623716923.5506113,1500.0,94.0,10341.42,4198.69,5878.34,11.7,477511969,249089095,0.0007749920709490434,0.0004082989508940084,75.958,0,0,3.129355627532774,313739,872,1024000,438272,63787188,1168687,1703.9,661.8,0.03,0.18
14-6-2021 20:28:48,1623716928.5511158,1500.0,93.1,10353.71,4203.17,5881.18,11.7,477833133,249275002,0.0006422631964510112,0.0003717764882197822,75.471,0,0,3.1423016065910407,314772,874,1024000,438272,63865883,1171017,1709.94,664.11,0.03,0.18
14-6-2021 20:28:53,1623716933.5740263,1500.0,88.2,10366.68,4208.28,5882.95,11.7,478272298,249474438,0.0008743237445683218,0.0003970526574789153,75.958,0,0,3.154701969673672,315812,877,1024000,438272,63946033,1174512,1715.53,666.57,0.03,0.18
14-6-2021 20:28:58,1623716938.5874016,1500.0,90.5,10379.93,4213.75,5884.21,11.7,478666959,249670503,0.0007872161523481973,0.0003910838286786617,75.471,0,0,3.1224610256588314,316847,880,1024000,438272,64025871,1178007,1721.86,669.56,0.03,0.18
14-6-2021 20:29:3,1623716943.617627,1500.0,87.1,10392.75,4218.89,5885.98,11.7,478978719,249870366,0.0006197734352550022,0.00039732415348463717,75.958,0,0,3.1472121503717627,317882,883,1024000,438272,64105709,1181502,1728.16,672.61,0.03,0.18
14-6-2021 20:29:8,1623716948.620624,1500.0,91.1,10405.73,4224.17,5887.64,11.7,479358662,250061780,0.000759430772899336,0.00038259865812438577,76.445,0,0,3.1254371127986627,318917,886,1024000,438272,64185560,1184997,1733.82,674.85,0.03,0.18
14-6-2021 20:29:13,1623716953.6242905,1500.0,86.5,10419.2,4228.71,5889.21,11.8,479808797,250273525,0.0008996103335709737,0.0004231796907194193,76.445,0,0,3.124345880847391,319952,889,1024000,438272,64265399,1188492,1740.63,677.24,0.03,0.18
14-6-2021 20:29:18,1623716958.6278982,1500.0,97.3,10432.5,4233.64,5890.81,11.8,480326404,250468907,0.001034467579930329,0.00039048224753905484,75.958,0,0,3.1344645771228183,320987,892,1024000,438272,64345239,1191987,1746.55,679.95,0.03,0.18
14-6-2021 20:29:23,1623716963.6305778,1500.0,96.5,10445.57,4238.62,5892.37,11.7,480621754,250662993,0.0005903836032239611,0.0003879640833429007,75.958,0,0,3.1571324408378674,322022,895,1024000,438272,64425078,1195482,1753.24,682.38,0.03,0.18
14-6-2021 20:29:28,1623716968.6341789,1500.0,93.5,10458.62,4243.92,5893.86,11.7,481048069,250874265,0.000852016365166689,0.0004222398965588748,76.932,0,0,3.132133308863284,323057,898,1024000,438272,64504922,1198975,1759.27,685.26,0.03,0.18
14-6-2021 20:29:33,1623716973.635252,1500.0,95.3,10471.83,4248.88,5895.43,11.7,481493590,251073221,0.000890850801676829,0.0003978266166991347,76.445,0,0,3.131141279816673,324092,901,1024000,438272,64584747,1202470,1765.29,687.83,0.03,0.18
14-6-2021 20:29:38,1623716978.6381521,1500.0,91.7,10484.2,4253.7,5897.89,11.7,481772793,251252853,0.0005580822984715173,0.000359055738795914,76.445,0,0,3.141111171735109,325125,903,1024000,438272,64663407,1204798,1771.48,690.61,0.03,0.18
14-6-2021 20:29:43,1623716983.6407478,1500.0,78.6,10496.47,4258.42,5900.49,11.7,482110344,251446113,0.000674751714378622,0.0003863194489745624,75.958,0,0,3.086847182885515,326160,906,1024000,438272,64743254,1208291,1777.16,692.77,0.03,0.18
14-6-2021 20:29:48,1623716988.6557803,1500.0,91.6,10508.92,4263.82,5902.48,11.7,482381971,251610734,0.0005416255994039527,0.0003282550990861663,74.01,0,0,3.0919561324755587,327193,908,1024000,438272,64821930,1210621,1783.34,695.71,0.03,0.18
14-6-2021 20:29:53,1623716993.6606007,1500.0,90.0,10522.14,4268.68,5904.05,11.7,482830774,251810319,0.0008967414790104564,0.00039878554307413706,74.984,0,0,3.1353574032647678,328228,911,1024000,438272,64901762,1214116,1789.09,698.18,0.03,0.18
14-6-2021 20:29:58,1623716998.6639876,1500.0,90.7,10535.45,4273.21,5905.83,11.7,483149310,252010850,0.0006366407428287208,0.00040079050656813113,75.958,0,0,3.135158997455446,329263,914,1024000,438272,64981601,1217611,1795.63,700.61,0.03,0.18
14-6-2021 20:30:3,1623717003.6683364,1500.0,92.7,10549.49,4277.72,5907.08,11.7,483584346,252210977,0.0008693159116369125,0.00039990618120836066,76.445,0,0,3.1447320777552363,330300,918,1024000,438272,65062645,1222271,1802.07,702.9,0.03,0.18
14-6-2021 20:30:8,1623717008.6746368,1500.0,93.6,10562.56,4283.06,5908.37,11.7,483936151,252395407,0.00070272450396815,0.0003683957881975694,74.497,0,0,3.14319443273299,331333,920,1024000,438272,65141319,1224601,1807.45,705.04,0.03,0.18
14-6-2021 20:30:13,1623717013.6781094,1500.0,94.7,10576.32,4287.61,5909.85,11.7,484462227,252589153,0.0010514217735723456,0.00038722306842081314,75.471,0,0,3.165068673210752,332368,923,1024000,438272,65221177,1228096,1814.47,707.37,0.03,0.18
14-6-2021 20:30:18,1623717018.682377,1500.0,94.0,10590.02,4292.44,5911.2,11.7,484941401,252976211,0.0009575307106608949,0.0007734558256645491,76.445,0,0,3.1414087804490918,333401,925,1024000,438272,65299877,1230426,1820.51,709.73,0.03,0.18
14-6-2021 20:30:23,1623717023.6878786,1500.0,96.0,10603.3,4297.38,5912.78,11.7,485346723,253169803,0.0008097530273329874,0.00038675844900461285,76.932,0,0,3.1468153387531186,334434,927,1024000,438272,65378571,1232756,1827.06,712.18,0.03,0.18
