time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
26-5-2021 21:15:41,1622078141.1609669,1500.0,91.3,16794.3,7826.92,30877.23,13.8,739779519,538024705,0.0028751856689443163,0.0006753131011971833,0,0,2511.05,1876.87,0.0,0.02,3.345419553884538,567606,1808,155648,1208320,88192788,2527454
26-5-2021 21:15:46,1622078146.1675308,1500.0,70.5,16806.62,7832.03,30879.58,13.8,741276700,538387995,0.002990436214009862,0.0007256274105720301,0,0,2518.23,1880.94,0.0,0.02,3.3825214402277695,568683,1813,155648,1208320,88278396,2533279
26-5-2021 21:15:51,1622078151.1929305,1500.0,77.7,16819.1,7836.61,30882.24,13.9,742391093,539192817,0.0022175211323929617,0.0016015084380597944,0,0,2523.85,1883.59,0.0,0.02,3.3974514773792577,569756,1816,155648,1208320,88361648,2536772
26-5-2021 21:15:56,1622078156.2023773,1500.0,92.7,16831.76,7840.74,30885.17,13.8,743708172,539512072,0.0026291904814583385,0.0006373058921735006,0,0,2531.51,1886.9,0.0,0.02,3.3722539395953515,570829,1819,155648,1208320,88444904,2540267
26-5-2021 21:16:1,1622078161.2060764,1500.0,92.2,16844.6,7845.07,30887.74,13.8,745038386,540424896,0.002658461236213691,0.0018242983606288358,0,0,2539.1,1890.06,0.0,0.02,3.3773628891853953,571906,1824,155648,1208320,88530492,2546092
26-5-2021 21:16:6,1622078166.2098048,1500.0,92.1,16857.02,7849.76,30890.23,13.9,746429986,540771256,0.0027811261755402994,0.0006922038388618412,0,0,2546.77,1893.4,0.0,0.02,3.351123720902548,572981,1828,155648,1208320,88614907,2550752
26-5-2021 21:16:11,1622078171.2117257,1500.0,85.4,16869.97,7854.58,30892.24,13.8,747845064,541110844,0.002829069106451479,0.0006789151691437821,0,0,2554.8,1897.3,0.0,0.02,3.3482468366673777,574056,1832,155648,1208320,88699328,2555412
26-5-2021 21:16:16,1622078176.215417,1500.0,79.7,16880.88,7859.29,30896.31,13.9,749341549,541471154,0.0029907621019143182,0.0007200884024502404,0,0,2561.68,1900.81,0.0,0.02,3.3835630707267113,575133,1837,155648,1208320,88784922,2561237
26-5-2021 21:16:21,1622078181.2194495,1500.0,82.5,16886.95,7863.27,30905.62,13.9,749881453,542261631,0.0010789378125190283,0.001579679952781613,0,0,2565.49,1904.12,0.0,0.02,3.384902309939635,576202,1838,155648,1208320,88865846,2562402
26-5-2021 21:16:26,1622078186.2216806,1500.0,33.9,16894.67,7868.2,30912.62,13.9,750649662,542585878,0.0015357327188766838,0.0006482047553434131,0,0,2570.79,1907.93,0.0,0.02,3.37870212839832,577277,1842,155648,1208320,88950289,2567062
26-5-2021 21:16:31,1622078191.2383344,1500.0,54.5,16904.29,7874.24,30916.39,13.9,751724669,542940884,0.0021428766025407757,0.0007076549744900178,0,0,2577.43,1913.13,0.0,0.02,3.387382382556161,578354,1847,155648,1208320,89035888,2572885
26-5-2021 21:16:36,1622078196.2435353,1500.0,82.5,16914.7,7879.38,30920.61,13.9,752926147,543301401,0.002400459108263604,0.0007202847795247767,0,0,2584.3,1917.25,0.0,0.02,3.385051114296626,579431,1852,155648,1208320,89121476,2578710
26-5-2021 21:16:41,1622078201.2590353,1500.0,93.2,16924.86,7884.66,30924.74,13.9,754243186,543667999,0.0026259375575099545,0.0007309301066316445,0,0,2591.43,1921.56,0.0,0.02,3.381727816990481,580503,1857,155648,1208320,89206774,2584535
26-5-2021 21:16:46,1622078206.2624254,1500.0,68.6,16936.11,7890.08,30927.85,13.9,755540346,544595168,0.0025925622045714,0.0018530815833438126,0,0,2599.16,1926.02,0.0,0.02,3.3830174547510747,581575,1862,155648,1208320,89292052,2590360
