time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
29-5-2021 18:46:37,1622328397.20171,1500.0,90.2,1158.15,424.2,1810.85,11.5,38159872,28337878,0.0006538805613876982,0.00037028824131450346,0,0,485.84,190.86,0.02,0.07,3.095081023972382,89700,542,175116288,643072,49176005,841784
29-5-2021 18:46:42,1622328402.2114284,1500.0,93.0,1172.16,428.71,1812.25,11.5,38564382,28537151,0.0008074505715466793,0.0003977728554147522,0,0,492.56,193.42,0.02,0.07,3.0982555169215353,90721,545,175116288,643072,49253987,845279
29-5-2021 18:46:47,1622328407.2144895,1500.0,93.5,1184.92,433.96,1813.96,11.5,38974101,28729661,0.0008189366377957983,0.00038478443065141996,0,0,498.14,195.82,0.02,0.07,3.1479065707043903,91742,548,175116288,643072,49331944,848774
29-5-2021 18:46:52,1622328412.240051,1500.0,96.7,1198.22,438.91,1815.59,11.5,39405332,28927090,0.0008580752496955106,0.0003928496292523844,0,0,504.76,198.71,0.02,0.07,3.1435912443516347,92763,551,175116288,643072,49409896,852269
29-5-2021 18:46:57,1622328417.2283294,1500.0,78.1,1210.56,443.56,1818.21,11.5,39791263,29107311,0.0007736757452286923,0.0003612889777728665,0,0,510.89,201.55,0.02,0.07,3.1463193242298133,93782,553,175116288,643072,49486718,854599
29-5-2021 18:47:2,1622328422.2380724,1500.0,92.0,1222.69,448.77,1820.61,11.5,40209446,29413925,0.0008347394308794552,0.0006120353908687662,0,0,516.4,204.26,0.02,0.07,3.0819862405571237,94803,556,175116288,643072,49564687,858094
29-5-2021 18:47:7,1622328427.2417145,1500.0,87.7,1235.48,453.62,1822.61,11.5,40615283,29615198,0.0008110831936651979,0.00040225299230621004,0,0,522.82,206.69,0.02,0.07,3.0893768569543716,95824,559,175116288,643072,49642652,861589
29-5-2021 18:47:12,1622328432.2421377,1500.0,88.4,1248.11,458.81,1824.49,11.5,41049978,29814015,0.0008693164222789028,0.0003976003476649711,0,0,528.94,209.62,0.02,0.07,3.1482537808707036,96845,562,175116288,643072,49720599,865084
29-5-2021 18:47:17,1622328437.242635,1500.0,90.1,1261.77,463.47,1826.01,11.5,41559729,30017738,0.001019400602025231,0.0004074054760979109,0,0,535.5,211.99,0.02,0.07,3.138779903475574,97866,565,175116288,643072,49798574,868579
29-5-2021 18:47:22,1622328442.245837,1500.0,89.1,1275.05,468.63,1827.41,11.5,41922942,30209573,0.0007259611000988804,0.00038342445792818186,0,0,541.59,214.31,0.02,0.07,3.08922805259738,98887,568,175116288,643072,49876578,872074
29-5-2021 18:47:27,1622328447.2532675,1500.0,90.5,1288.05,473.75,1829.18,11.5,42289517,30399745,0.0007320620747270134,0.00037977960546950993,0,0,547.53,217.03,0.02,0.07,3.1411607731874387,99906,570,175116288,643072,49953384,874404
29-5-2021 18:47:32,1622328452.2645953,1500.0,95.8,1299.45,478.7,1832.44,11.5,42583838,30580567,0.0005873114173783075,0.00036082652992202495,0,0,553.36,220.51,0.02,0.07,3.138035881690616,100923,572,175116288,643072,50030028,876734
29-5-2021 18:47:37,1622328457.2678041,1500.0,93.5,1312.67,484.4,1833.41,11.5,43026114,30769949,0.0008839846806155965,0.0003785210745876848,0,0,559.79,223.39,0.02,0.07,3.119187329805017,101944,575,175116288,643072,50108019,880229
29-5-2021 18:47:42,1622328462.2889879,1500.0,86.5,1326.11,489.21,1835.14,11.4,43497729,30973541,0.0009392506337898796,0.0004054661430076422,0,0,566.12,226.0,0.02,0.07,3.1401191426884982,102965,578,175116288,643072,50185989,883724
29-5-2021 18:47:47,1622328467.29599,1500.0,93.3,1339.27,494.03,1836.86,11.5,43811590,31148375,0.0006268441529994278,0.0003491790016775004,0,0,571.55,227.85,0.02,0.07,3.1438392516132874,103988,582,175116288,643072,50265109,888384
29-5-2021 18:47:52,1622328472.298796,1500.0,78.8,1352.57,498.11,1839.24,11.4,43971254,31321538,0.0003191488969417521,0.0003461317544413557,0,0,577.25,229.83,0.02,0.07,3.10906863352959,105007,584,175116288,643072,50341921,890714
29-5-2021 18:47:57,1622328477.318902,1500.0,66.2,1361.59,502.06,1845.74,11.5,44240331,31470312,0.0005359986340176895,0.0002963562875212215,0,0,580.73,232.27,0.02,0.07,3.1467161358484574,106024,585,175116288,643072,50417584,891877
29-5-2021 18:48:2,1622328482.3291614,1500.0,95.6,1373.21,506.61,1849.29,11.5,44575842,31659140,0.0006696479640911671,0.0003768826827239849,0,0,585.71,234.56,0.02,0.07,3.161745375904607,107045,588,175116288,643072,50495547,895372
29-5-2021 18:48:7,1622328487.3334627,1500.0,92.0,1386.52,511.42,1850.86,11.6,45008409,31851487,0.0008643903978592024,0.0003843633468503701,0,0,592.37,237.07,0.02,0.07,3.1631342165698615,108066,591,175116288,643072,50573504,898867
29-5-2021 18:48:12,1622328492.3370614,1500.0,94.1,1399.96,516.07,1852.53,11.5,45498827,32052880,0.0009801305627825433,0.00040249630810954066,0,0,598.69,239.39,0.02,0.07,3.159364506192741,109082,594,175116288,643072,50651151,902362
29-5-2021 18:48:17,1622328497.357042,1500.0,93.8,1413.04,521.23,1854.0,11.5,45874172,32254814,0.0007477020824328287,0.0004022605131651969,0,0,605.17,242.73,0.02,0.07,3.1449304835645586,110098,597,175116288,643072,50728849,905855
29-5-2021 18:48:22,1622328502.358848,1500.0,89.4,1426.2,526.34,1855.54,11.5,46266114,32446114,0.0007836009600833591,0.000382461853192428,0,0,611.15,245.01,0.02,0.07,3.0892776540497104,111114,600,175116288,643072,50806513,909350
29-5-2021 18:48:27,1622328507.4215276,1500.0,79.6,1438.51,531.24,1858.17,11.4,46687145,32647660,0.0008316366808770874,0.00039810143786099707,0,0,616.68,247.86,0.02,0.07,3.1431448312806602,112128,602,175116288,643072,50883037,911680
29-5-2021 18:48:32,1622328512.4322186,1500.0,70.2,1450.32,536.32,1860.97,11.5,47045077,32840517,0.0007143366158051815,0.00038489103157677966,0,0,621.85,250.32,0.02,0.07,3.1002395750147564,113144,605,175116288,643072,50960732,915173
29-5-2021 18:48:37,1622328517.4381235,1500.0,91.2,1462.75,541.15,1863.41,11.4,47377763,33036013,0.0006645871341651978,0.0003905307899363349,0,0,628.21,253.42,0.02,0.07,3.141607186258414,114160,608,175116288,643072,51038387,918668
29-5-2021 18:48:42,1622328522.43883,1500.0,85.6,1475.35,546.14,1865.58,11.5,47725528,33232204,0.0006954317446394269,0.00039232656941484565,0,0,633.76,255.62,0.02,0.07,3.0941881978304324,115176,611,175116288,643072,51116049,922163
29-5-2021 18:48:47,1622328527.4391956,1500.0,86.9,1488.44,550.98,1867.33,11.5,48080164,33431020,0.0007092201228032885,0.000397602916611,0,0,639.87,258.29,0.02,0.07,3.1005371837287394,116188,615,175116288,643072,51194567,926823
29-5-2021 18:48:52,1622328532.4461696,1500.0,91.3,1501.58,556.3,1868.72,11.5,48477612,33625844,0.0007937888262254752,0.000389105277371007,0,0,646.32,261.48,0.02,0.07,3.1369446497393443,117198,618,175116288,643072,51271901,930318
29-5-2021 18:48:57,1622328537.4487836,1500.0,71.2,1514.04,561.06,1871.24,11.5,48833558,33822456,0.0007115200143052653,0.0003930185282390779,0,0,652.02,264.16,0.02,0.07,3.1272723665348923,118208,621,175116288,643072,51349269,933813
