time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
8-6-2021 19:39:8,1623195548.8652217,1500.0,61.6,1263.41,511.81,2056.19,10.7,28194304,32909145,0.00032351943746052937,0.00048549899272477386,71.575,0,0,3.079158957774284,108245,603,174010368,237568,47983723,799482,714.51,378.48,0.01,0.07
8-6-2021 19:39:13,1623195553.8680596,1500.0,94.2,1276.07,516.8,2058.41,10.6,28355857,33161229,0.0003229227157609128,0.000503882007018588,72.549,0,0,3.085210334958608,109270,608,174010368,237568,48062317,805303,723.59,383.02,0.01,0.07
8-6-2021 19:39:18,1623195558.87084,1500.0,56.9,1285.21,521.43,2064.52,10.7,28506701,33368030,0.0003015203283162678,0.00041337212892877733,70.601,0,0,3.0879384148367865,110288,612,174010368,237568,48139416,809963,729.18,386.74,0.01,0.07
8-6-2021 19:39:23,1623195563.8725429,1500.0,89.0,1296.14,526.57,2068.28,10.7,28664565,33608072,0.0003156205131938348,0.0004799205596467496,72.062,0,0,3.0888808424310663,111303,617,174010368,237568,48217374,815788,736.21,391.2,0.01,0.07
8-6-2021 19:39:28,1623195568.8785899,1500.0,57.9,1305.25,530.84,2074.74,10.6,28820555,33834532,0.0003116031465051265,0.00045237289927271585,71.575,0,0,3.090616893262635,112316,621,174010368,237568,48294191,820448,742.39,394.94,0.01,0.07
8-6-2021 19:39:33,1623195573.882317,1500.0,62.1,1316.05,536.32,2078.27,10.7,29175300,34280596,0.0007089615120640709,0.0008914634678920004,71.088,0,0,3.084664718982972,113333,627,174010368,237568,48373342,827438,749.36,399.67,0.01,0.07
8-6-2021 19:39:38,1623195578.88615,1500.0,75.9,1326.3,541.52,2082.61,10.6,29330504,34500750,0.000310170234845382,0.0004399707345310058,72.549,0,0,3.0391305857435507,114346,631,174010368,237568,48450189,832098,756.3,404.31,0.01,0.07
8-6-2021 19:39:43,1623195583.88821,1500.0,95.8,1336.17,547.05,2087.06,10.6,29480623,34720726,0.0003001143423904135,0.0004397707990439158,71.575,0,0,3.0879384148367865,115361,636,174010368,237568,48528193,837923,762.95,409.16,0.01,0.07
8-6-2021 19:39:48,1623195588.8940554,1500.0,57.8,1346.29,551.78,2091.97,10.7,29638075,34955279,0.00031453628768514743,0.0004685582265415135,71.088,0,0,3.0989995387064933,116374,640,174010368,237568,48605006,842583,769.32,412.87,0.01,0.07
8-6-2021 19:39:53,1623195593.89764,1500.0,67.8,1356.93,556.37,2096.49,10.6,29798340,35201152,0.00032030036876466863,0.000491393707729544,72.062,0,0,3.0849127262446245,117389,645,174010368,237568,48683005,848406,776.62,416.83,0.01,0.07
