time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
12-6-2021 14:23:48,1623522228.5961182,1500.0,80.8,499.65,187.3,1704.84,10.5,11770870,14104356,0.00030902169395277294,0.0004667461043450741,72.549,0,0,267.15,120.56,0.02,0.07,45743,405,175931392,466944,45834196,630464,3.1268259534639173
12-6-2021 14:23:53,1623522233.599979,1500.0,79.3,512.24,191.21,1707.93,10.5,12036884,14456380,0.0005316175155701815,0.0007035047941126315,74.01,0,0,275.76,123.91,0.02,0.07,46783,410,175931392,466944,45913382,636284,3.1304468594840458
12-6-2021 14:23:58,1623522238.6022635,1500.0,76.1,521.24,195.24,1714.62,10.5,12187273,14677588,0.00030064063568062345,0.0004422139500737378,72.062,0,0,281.67,127.38,0.02,0.07,47821,414,175931392,466944,45991346,640940,3.0817878347478014
12-6-2021 14:24:3,1623522243.6057062,1500.0,76.4,532.86,199.52,1718.49,10.4,12344431,14918618,0.00031409972573663537,0.0004817283045998372,74.01,0,0,289.6,130.99,0.02,0.07,48861,419,175931392,466944,46070493,646760,3.1232546488961197
12-6-2021 14:24:8,1623522248.6123786,1500.0,71.4,543.82,204.86,1721.98,10.5,12496749,15154145,0.0003042300122069538,0.00047042622726839385,73.523,0,0,296.7,135.42,0.02,0.07,49901,424,175931392,466944,46149663,652580,3.1281651926768412
12-6-2021 14:24:13,1623522253.6162212,1500.0,73.0,556.15,209.77,1724.6,10.4,12651490,15400501,0.00030924434001979354,0.0004923336325208979,74.497,0,0,305.34,139.57,0.02,0.07,50941,429,175931392,466944,46228833,658400,3.133968562599513
12-6-2021 14:24:18,1623522258.6210084,1500.0,93.6,567.13,213.76,1729.4,10.4,12807086,15641806,0.0003108943369125906,0.00048214837122222083,74.497,0,0,312.79,143.01,0.02,0.07,51981,434,175931392,466944,46307986,664223,3.1524699043187985
12-6-2021 14:24:23,1623522263.6222804,1500.0,69.8,580.3,218.4,1731.58,10.5,12966797,15898744,0.00031934076206561947,0.0005137453069833395,74.01,0,0,322.15,147.24,0.02,0.07,53012,440,175931392,466944,46387728,671211,3.1573804480995205
12-6-2021 14:24:28,1623522268.6274483,1500.0,92.8,592.24,223.76,1734.07,10.4,13128541,16169242,0.0003231539905481757,0.0005404374080973664,74.984,0,0,330.23,151.88,0.02,0.07,54043,446,175931392,466944,46467444,678201,3.122808235825145
12-6-2021 14:24:33,1623522273.6317148,1500.0,90.8,602.28,229.43,1738.3,10.4,13270888,16367626,0.0002844512776978301,0.00039642972647689325,74.497,0,0,336.92,156.88,0.02,0.07,55051,449,175931392,466944,46542734,681694,3.105695734771114
12-6-2021 14:24:38,1623522278.6330159,1500.0,91.0,614.3,234.76,1740.74,10.4,13432769,16631184,0.00032367777579390966,0.0005269788748073662,74.984,0,0,345.74,161.37,0.02,0.07,56058,455,175931392,466944,46621188,688684,3.1524699043187985
12-6-2021 14:24:43,1623522283.648423,1500.0,95.0,626.03,239.19,1744.48,10.4,13583518,16865133,0.00030057181288089803,0.00046646064021435107,74.01,0,0,353.48,165.48,0.02,0.07,57061,459,175931392,466944,46697345,693342,3.130198852222393
12-6-2021 14:24:48,1623522288.6522608,1500.0,59.4,635.86,243.75,1749.94,10.5,13736884,17094953,0.0003064967438961746,0.0004592874671193018,74.01,0,0,359.76,169.19,0.02,0.07,58066,464,175931392,466944,46774648,699167,3.1311908812690032
12-6-2021 14:24:53,1623522293.6522663,1500.0,54.5,645.12,247.51,1756.7,10.4,13887314,17312333,0.00030085967003953883,0.0004347595231881603,74.497,0,0,365.82,172.28,0.02,0.07,59069,468,175931392,466944,46850763,703827,3.084317508816658
12-6-2021 14:24:58,1623522298.6560447,1500.0,53.2,654.95,251.27,1762.87,10.4,14037657,17536632,0.00030045894572011125,0.00044825925427905013,73.036,0,0,371.85,175.41,0.02,0.07,60072,472,175931392,466944,46926891,708485,3.087045588694837
12-6-2021 14:25:3,1623522303.6622603,1500.0,91.1,665.87,256.53,1766.51,10.5,14181985,17745216,0.00028829761306511844,0.00041665005628550703,74.984,0,0,379.07,180.08,0.02,0.07,61081,476,175931392,466944,47003338,713145,3.1254371127986627
12-6-2021 14:25:8,1623522308.6660607,1500.0,91.5,678.65,261.19,1768.89,10.4,14342402,17996491,0.0003205903262081262,0.0005021683126972011,75.958,0,0,388.01,183.94,0.02,0.07,62090,480,175931392,466944,47079772,717805,3.128313997033833
12-6-2021 14:25:13,1623522313.6676378,1500.0,61.8,689.56,265.51,1773.39,10.5,14494009,18235645,0.00030311838803973756,0.0004781571759434287,74.01,0,0,395.83,187.77,0.02,0.07,63095,485,175931392,466944,47157057,723628,3.127024359273239
12-6-2021 14:25:18,1623522318.6720903,1500.0,73.8,701.76,270.08,1776.51,10.5,14652743,18478552,0.0003171855483648437,0.00048538177074010033,74.01,0,0,403.9,191.66,0.02,0.07,64106,490,175931392,466944,47234658,729451,3.1383830918569298
12-6-2021 14:25:23,1623522323.675623,1500.0,58.5,712.24,274.01,1781.9,10.4,14805206,18702891,0.00030471071285665524,0.0004483612195191567,74.497,0,0,411.0,195.09,0.02,0.07,65115,494,175931392,466944,47311132,734109,3.1324805190295972
12-6-2021 14:25:28,1623522328.6806626,1500.0,57.5,721.51,278.07,1788.36,10.4,14956073,18936074,0.0003014301769542475,0.0004658964051298316,74.01,0,0,417.0,198.86,0.02,0.07,66126,499,175931392,466944,47388747,739934,3.1351093960031147
12-6-2021 14:25:33,1623522333.6822894,1500.0,72.7,731.22,283.71,1792.81,10.5,15106512,19158444,0.00030078014238588813,0.0004445953526834793,74.984,0,0,422.82,203.56,0.02,0.07,67135,503,175931392,466944,47465201,744592,3.120625771922602
