time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
29-5-2021 19:24:14,1622330654.6739533,1500.0,93.0,554.19,237.59,904.25,10.4,11385576,15497666,0.00030343334084135333,0.00044490253263338147,0,0,299.48,164.86,0.02,0.06,53411,485,175796224,602112,46413168,761864,3.1424504109480327
29-5-2021 19:24:19,1622330659.6777453,1500.0,57.5,564.61,242.2,908.95,10.4,11535922,15714211,0.00030046412515303807,0.0004327617893476689,0,0,306.36,168.78,0.02,0.06,54418,489,175796224,602112,46489545,766524,3.1067373652700554
29-5-2021 19:24:24,1622330664.6815565,1500.0,75.3,575.2,247.54,912.88,10.5,11686917,15945211,0.0003017599912328788,0.0004616481206317759,0,0,313.11,173.36,0.02,0.06,55427,494,175796224,602112,46567091,772347,3.140069541236167
29-5-2021 19:24:29,1622330669.684506,1500.0,81.9,586.05,252.67,916.73,10.5,11843107,16185018,0.0003121958371590855,0.00047933124477629054,0,0,320.37,177.82,0.02,0.06,56436,499,175796224,602112,46644648,778170,3.136101425049725
29-5-2021 19:24:34,1622330674.702749,1500.0,90.9,597.03,257.6,920.66,10.5,11999180,16423806,0.0003110112397616937,0.0004758398436642809,0,0,327.86,181.95,0.02,0.06,57445,504,175796224,602112,46722190,783995,3.1392759179988787
29-5-2021 19:24:39,1622330679.7040162,1500.0,72.1,606.67,262.22,926.23,10.5,12147154,16638838,0.0002958730142540569,0.0004299550326481569,0,0,333.85,185.89,0.02,0.06,58452,508,175796224,602112,46798576,788655,3.142847222566677
29-5-2021 19:24:44,1622330684.7050018,1500.0,93.7,617.89,267.48,929.67,10.5,12303099,16878901,0.00031182853096261025,0.0004800313740644273,0,0,341.4,190.47,0.02,0.06,59461,513,175796224,602112,46876111,794480,3.142698418209685
29-5-2021 19:24:49,1622330689.7088594,1500.0,94.0,628.59,272.43,933.72,10.5,12451640,17102064,0.00029685297124696844,0.0004459819149082558,0,0,348.75,194.76,0.02,0.06,60468,517,175796224,602112,46952489,799138,3.1418551935200663
29-5-2021 19:24:54,1622330694.7126894,1500.0,36.0,638.91,276.15,939.55,10.6,12706302,17404834,0.0005089341609058004,0.0006050765167062584,0,0,354.89,197.52,0.02,0.06,61479,520,175796224,602112,47028024,802633,3.1437400487086267
29-5-2021 19:24:59,1622330699.7139487,1500.0,87.2,644.93,278.41,951.1,10.5,12833852,17556194,0.0002550357653182787,0.00030264377450862147,0,0,357.44,199.18,0.02,0.06,62486,521,175796224,602112,47101217,803798,3.143343237089982
29-5-2021 19:25:4,1622330704.7142048,1500.0,89.9,654.01,282.74,957.57,10.5,12983282,17772536,0.0002988446954725772,0.00043266184238726024,0,0,363.08,202.59,0.02,0.06,63499,525,175796224,602112,47177911,808458,3.138631099118582
29-5-2021 19:25:9,1622330709.7181232,1500.0,58.0,663.5,286.95,963.73,10.5,13130022,17982483,0.00029325018514667105,0.00041956519436410077,0,0,369.26,206.3,0.02,0.06,64512,529,175796224,602112,47254650,813116,3.142797621114346
29-5-2021 19:25:14,1622330714.7339585,1500.0,94.0,675.55,291.63,966.9,10.5,13283264,18217188,0.0003055164120970411,0.0004679280451915012,0,0,377.81,210.68,0.02,0.06,65527,534,175796224,602112,47332542,818941,3.135307801812437
29-5-2021 19:25:19,1622330719.7377098,1500.0,89.8,685.6,296.82,971.33,10.5,13431754,18433734,0.000296757356136253,0.00043276731390585923,0,0,384.5,215.33,0.02,0.06,66538,537,175796224,602112,47408082,822434,3.1405655557594727
29-5-2021 19:25:24,1622330724.7417934,1500.0,93.5,695.65,301.82,976.17,10.5,13583909,18657841,0.0003040616647246645,0.00044784823039959506,0,0,390.59,219.76,0.02,0.06,67553,542,175796224,602112,47485898,828259,3.139523925260532
29-5-2021 19:25:29,1622330729.7439494,1500.0,84.5,704.66,306.68,982.07,10.5,13736060,18877976,0.00030417084036496065,0.0004400802357115012,0,0,396.4,223.72,0.02,0.06,68566,546,175796224,602112,47562582,832919,3.138779903475574
29-5-2021 19:25:34,1622330734.7472425,1500.0,93.2,714.01,310.65,988.62,10.5,13885406,19094326,0.0002984954086902223,0.0004324152081082158,0,0,402.11,227.01,0.02,0.06,69579,550,175796224,602112,47639326,837579,3.0919065310232283
29-5-2021 19:25:39,1622330739.7502754,1500.0,48.9,723.59,315.35,994.32,10.4,14036552,19320199,0.00030210874550287524,0.00045147214397318447,0,0,407.9,231.26,0.02,0.06,70592,554,175796224,602112,47716032,842237,3.1456249038971857
29-5-2021 19:25:44,1622330744.7539504,1500.0,52.6,732.9,319.94,1000.25,10.5,14186846,19538023,0.0003003672310476604,0.0004353280352890041,0,0,413.49,235.28,0.02,0.06,71605,558,175796224,602112,47792733,846897,3.147013744562441
29-5-2021 19:25:49,1622330749.757792,1500.0,90.1,743.94,324.15,1004.87,10.5,14338905,19764599,0.00030388451710395355,0.00045280409806289256,0,0,420.91,238.61,0.02,0.06,72620,563,175796224,602112,47870635,852722,3.144632874850575
29-5-2021 19:25:54,1622330754.7616117,1500.0,20.9,751.32,326.35,1015.17,10.5,14469994,19930923,0.00026197786441775145,0.00033239407060407886,0,0,424.42,240.03,0.02,0.06,73629,565,175796224,602112,47945030,855052,3.140168744140828
29-5-2021 19:25:59,1622330759.7641513,1500.0,82.1,756.75,327.85,1028.1,10.5,14602991,20080056,0.00026585896307017217,0.0002981145795735542,0,0,426.72,241.04,0.02,0.06,74636,566,175796224,602112,48018214,856217,3.1277187796058668
29-5-2021 19:26:4,1622330764.768107,1500.0,19.2,761.64,329.11,1041.83,10.4,14726458,20205225,0.00024673879987007884,0.00025014010902458064,0,0,427.92,241.64,0.02,0.06,75635,566,175796224,602112,48089903,856217,3.0829286681514034
29-5-2021 19:26:9,1622330769.7720294,1500.0,69.1,770.5,333.59,1048.29,10.6,14878241,20441245,0.00030332804142868113,0.000471669978442891,0,0,433.63,245.68,0.02,0.06,76642,570,175796224,602112,48166274,860875,3.1369446497393443
29-5-2021 19:26:14,1622330774.7746582,1500.0,61.7,781.95,338.65,1051.44,10.5,15039363,20703381,0.0003220746658141486,0.000523996503257517,0,0,441.99,250.2,0.02,0.06,77653,576,175796224,602112,48244957,867863,3.1407143601164647
29-5-2021 19:26:19,1622330779.7759411,1500.0,72.1,792.72,343.3,1055.61,10.5,15186558,20917332,0.00029431448300204114,0.00042779223446971505,0,0,449.3,254.42,0.02,0.06,78660,580,175796224,602112,48321317,872523,3.1606045425010048
29-5-2021 19:26:24,1622330784.7797658,1500.0,61.4,803.9,348.44,1059.12,10.4,15342360,21158269,0.0003113658231518268,0.0004815056760037207,0,0,457.29,258.99,0.02,0.06,79675,585,175796224,602112,48399122,878348,3.084763921887633
29-5-2021 19:26:29,1622330789.7859178,1500.0,93.2,813.95,353.37,1063.99,10.5,15497943,21396388,0.0003107836171458619,0.00047565276496246687,0,0,463.6,263.21,0.02,0.06,80690,590,175796224,602112,48476927,884169,3.136647041025361
29-5-2021 19:26:34,1622330794.791009,1500.0,55.8,823.47,357.34,1070.14,10.5,15650221,21616444,0.000304246204932207,0.000439664317055397,0,0,470.1,266.53,0.02,0.06,81703,594,175796224,602112,48553584,888829,3.1389287078325654
29-5-2021 19:26:39,1622330799.7964852,1500.0,64.4,832.51,361.52,1076.89,10.4,15799110,21831511,0.00029745221627256564,0.00042966341232120484,0,0,475.59,269.85,0.02,0.06,82716,598,175796224,602112,48630265,893489,3.1225602285634926
29-5-2021 19:26:44,1622330804.800316,1500.0,94.5,844.19,366.84,1079.64,10.5,15964349,22102740,0.0003302249875764666,0.0005420426966719567,0,0,483.76,274.51,0.02,0.06,83733,604,175796224,602112,48709251,900477,3.1510810636535433
29-5-2021 19:26:49,1622330809.8040607,1500.0,93.2,855.08,371.14,1084.21,10.5,16120387,22336950,0.0003118424548113219,0.0004680694532188294,0,0,490.92,278.23,0.02,0.06,84748,609,175796224,602112,48787091,906302,3.0889800453357275
29-5-2021 19:26:54,1622330814.8078125,1500.0,86.0,865.9,375.88,1088.41,10.6,16404944,22703455,0.0005686872849542599,0.0007324603976432174,0,0,497.5,282.12,0.02,0.06,85763,614,175796224,602112,48864941,912125,3.144533671945914
29-5-2021 19:26:59,1622330819.8118744,1500.0,74.3,876.21,380.99,1092.8,10.5,16551772,22915244,0.0002934176311939882,0.00042323416986503646,0,0,504.36,286.7,0.02,0.06,86774,617,175796224,602112,48940438,915620,3.1438888530656177
29-5-2021 19:27:4,1622330824.816207,1500.0,93.5,887.77,385.91,1096.32,10.5,16711305,23157736,0.0003187897659632166,0.0004845641210780987,0,0,512.58,290.79,0.02,0.06,87789,622,175796224,602112,49018301,921445,3.150287440416255
29-5-2021 19:27:9,1622330829.8200395,1500.0,91.4,900.13,390.36,1099.38,10.5,16871470,23411800,0.0003200846500802021,0.0005077388102143194,0,0,521.48,294.82,0.02,0.06,88806,628,175796224,602112,49097299,928435,3.149394614274306
29-5-2021 19:27:14,1622330834.823713,1500.0,87.9,910.62,394.68,1104.28,10.5,17026180,23640894,0.0003091928327194909,0.00045785161152504073,0,0,528.33,298.34,0.02,0.06,89819,632,175796224,602112,49173959,933095,3.1240978735857383
29-5-2021 19:27:19,1622330839.82814,1500.0,70.3,921.74,399.73,1107.79,10.5,17184041,23890364,0.00031544270978949685,0.000498498633678906,0,0,535.88,302.92,0.02,0.06,90828,637,175796224,602112,49251475,938920,3.1524699043187985
29-5-2021 19:27:24,1622330844.8318932,1500.0,79.8,934.1,404.41,1110.6,10.5,17344923,24142760,0.0003215226531826781,0.0005044133686347462,0,0,544.42,306.74,0.02,0.06,91839,643,175796224,602112,49330159,945910,3.147162548919433
29-5-2021 19:27:29,1622330849.8339255,1500.0,77.7,944.17,409.08,1115.59,10.5,17502478,24384078,0.0003149819736889017,0.0004824399094072443,0,0,550.8,310.72,0.02,0.06,92854,648,175796224,602112,49408032,951735,3.1509818607488826
29-5-2021 19:27:34,1622330854.8419616,1500.0,74.5,955.01,413.39,1120.24,10.5,17658809,24624836,0.00031216028745608353,0.0004807433361735789,0,0,558.45,314.37,0.02,0.06,93874,653,175796224,602112,49486211,957560,3.150089034606933
29-5-2021 19:27:39,1622330859.8439467,1500.0,57.7,966.02,417.06,1125.37,10.5,17810541,24856377,0.00030334356816918485,0.00046289822263900315,0,0,565.7,317.65,0.02,0.06,94894,658,175796224,602112,49564392,963383,3.1467657373007887
29-5-2021 19:27:44,1622330864.853971,1500.0,94.5,977.49,422.03,1128.82,10.5,17971903,25105490,0.0003220782775545225,0.0004972291243070844,0,0,573.51,321.87,0.02,0.06,95914,663,175796224,602112,49642571,969208,3.0919561324755587
29-5-2021 19:27:49,1622330869.857696,1500.0,60.6,990.22,426.73,1131.36,10.5,18126653,25352352,0.00030926959094577136,0.0004933564443299193,0,0,582.37,326.34,0.02,0.06,96936,669,175796224,602112,49721918,976198,3.144434469041254
29-5-2021 19:27:54,1622330874.8662372,1500.0,94.7,1001.56,431.57,1135.05,10.4,18285329,25607064,0.0003168108169714363,0.0005085552749781219,0,0,590.17,330.21,0.02,0.06,97956,674,175796224,602112,49800121,982023,3.1434424399946432
29-5-2021 19:27:59,1622330879.8700354,1500.0,81.3,1010.91,437.06,1139.98,10.5,18433591,25816934,0.0002962989167421999,0.0004194213868468353,0,0,595.8,334.88,0.02,0.06,98974,678,175796224,602112,49877141,986683,3.1450296864692193
29-5-2021 19:28:4,1622330884.8739452,1500.0,94.3,1020.31,441.09,1146.31,10.5,18589859,26044796,0.0003122917986637932,0.000455367918109461,0,0,601.99,338.24,0.02,0.06,99986,682,175796224,602112,49953817,991343,3.148700193941679
29-5-2021 19:28:9,1622330889.8777483,1500.0,72.1,1029.89,445.19,1152.33,10.5,18742660,26275264,0.00030536973487849014,0.0004605856771747296,0,0,607.72,341.61,0.02,0.06,101000,687,175796224,602112,50031710,997168,3.1484025852276956
29-5-2021 19:28:14,1622330894.8817985,1500.0,81.6,1039.9,449.93,1157.36,10.5,18902603,26520095,0.0003196270857709371,0.0004892656698722939,0,0,614.68,345.77,0.02,0.06,102014,692,175796224,602112,50109564,1002991,3.134266171313496
29-5-2021 19:28:19,1622330899.8838935,1500.0,57.1,1050.68,454.79,1161.44,10.5,19049800,26739997,0.00029427070151452026,0.00043961980070549017,0,0,621.92,350.2,0.02,0.06,103026,696,175796224,602112,50186268,1007651,3.151924288343163
29-5-2021 19:28:24,1622330904.8876603,1500.0,65.4,1060.98,459.73,1166.07,10.5,19201342,26968479,0.0003028558420291796,0.0004566200030256366,0,0,628.38,354.14,0.02,0.06,104034,701,175796224,602112,50263787,1013476,3.151577078176849
29-5-2021 19:28:29,1622330909.8884966,1500.0,70.1,1072.76,464.18,1169.84,10.4,19361016,27216906,0.00031929459016502863,0.0004967709029079722,0,0,637.02,358.05,0.02,0.06,105042,706,175796224,602112,50341304,1019299,3.1466169329437967
29-5-2021 19:28:34,1622330914.8922079,1500.0,94.3,1084.59,469.07,1172.97,10.5,19516425,27460497,0.0003105874680915683,0.0004868206599353526,0,0,644.86,362.19,0.02,0.06,106050,711,175796224,602112,50418839,1025124,3.1491962084649843
29-5-2021 19:28:39,1622330919.8939216,1500.0,57.6,1095.61,474.05,1176.77,10.4,19674453,27701207,0.00031594770874927093,0.0004812550495673995,0,0,652.29,366.76,0.02,0.06,107060,717,175796224,602112,50497505,1032114,3.1434424399946432
29-5-2021 19:28:44,1622330924.8983793,1500.0,61.4,1104.97,478.1,1183.17,10.5,19827217,27929773,0.00030525585145498973,0.00045672481045050655,0,0,657.78,370.0,0.02,0.06,108066,721,175796224,602112,50573842,1036774,3.147311353276424
29-5-2021 19:28:49,1622330929.902256,1500.0,95.0,1115.97,482.69,1187.41,10.5,19991018,28193754,0.0003273481947609514,0.0005275529685483648,0,0,665.51,374.07,0.02,0.06,109082,727,175796224,602112,50652836,1043764,3.166705521137659
29-5-2021 19:28:54,1622330934.9065423,1500.0,67.9,1127.73,486.79,1191.38,10.6,20290161,28567978,0.0005977735539325429,0.0007478069366385037,0,0,673.34,377.64,0.02,0.06,110094,731,175796224,602112,50729520,1048424,3.1447320777552363
29-5-2021 19:28:59,1622330939.9103491,1500.0,68.5,1136.18,491.58,1197.93,10.6,20437848,28772355,0.00029514928340301056,0.0004084430254122373,0,0,678.01,381.44,0.02,0.06,111106,735,175796224,602112,50806256,1053084,3.1464681285868052
29-5-2021 19:29:4,1622330944.9144664,1500.0,93.1,1147.45,495.84,1202.22,10.5,20598199,29015681,0.00032043813518921934,0.00048625159608017403,0,0,685.62,385.07,0.02,0.06,112120,740,175796224,602112,50884127,1058909,3.1466169329437967
29-5-2021 19:29:9,1622330949.9185781,1500.0,94.8,1159.86,500.5,1205.09,10.5,20754796,29257180,0.0003129366554889411,0.0004826011313366398,0,0,694.45,389.04,0.02,0.06,113134,745,175796224,602112,50961961,1064734,3.131984504506292
29-5-2021 19:29:14,1622330954.9224617,1500.0,96.3,1170.97,505.82,1208.6,10.5,20911036,29503826,0.00031223747889072177,0.0004929091475837235,0,0,701.92,393.82,0.02,0.06,114148,750,175796224,602112,51039825,1070557,3.1469641431101105
29-5-2021 19:29:19,1622330959.9239132,1500.0,74.4,1182.02,510.98,1212.18,10.5,21063039,29731347,0.0003039177731379097,0.0004549099403440087,0,0,709.03,398.11,0.02,0.06,115162,755,175796224,602112,51117679,1076382,3.141656787710744
29-5-2021 19:29:24,1622330964.9342022,1500.0,93.8,1195.01,515.79,1214.19,10.5,21217970,29969712,0.0003092256782576937,0.0004757510039817413,0,0,718.87,402.42,0.02,0.06,116181,760,175796224,602112,51195831,1082207,3.1694336010158377
29-5-2021 19:29:29,1622330969.9380267,1500.0,83.7,1206.49,520.71,1217.64,10.6,21374926,30210249,0.00031367207396038065,0.00048070631039404723,0,0,726.41,406.52,0.02,0.06,117200,765,175796224,602112,51273971,1088030,3.1485017881323567
29-5-2021 19:29:34,1622330974.9419706,1500.0,92.2,1218.36,525.37,1220.96,10.5,21537659,30473070,0.00032520947995674874,0.0005252277087727299,0,0,735.04,410.67,0.02,0.06,118221,771,175796224,602112,51353316,1095020,3.1502378389639247
