time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
12-6-2021 18:19:59,1623536399.350992,1500.0,96.2,932.7,353.55,1218.18,10.5,17399955,23363729,0.0003189671112433372,0.0004971143377288927,77.906,0,0,532.32,255.34,0.02,0.08,84711,554,175108096,438272,46223914,798171,3.1324805190295972
12-6-2021 18:20:4,1623536404.353391,1500.0,79.7,945.39,358.02,1220.88,10.5,17561520,23604172,0.00032297503866009724,0.00048065538464735403,78.393,0,0,541.21,258.89,0.02,0.08,85734,559,175108096,438272,46302207,803996,3.063484898837838
12-6-2021 18:20:9,1623536409.3575993,1500.0,91.1,958.59,362.53,1223.04,10.5,17717043,23837951,0.00031078442354488415,0.0004671648036103951,78.88,0,0,549.6,262.85,0.02,0.08,86757,564,175108096,438272,46380478,809821,3.115120010713914
12-6-2021 18:20:14,1623536414.3623214,1500.0,90.3,971.56,366.92,1225.49,10.5,17875453,24075679,0.0003165210700076784,0.0004750073917731543,77.906,0,0,558.72,266.54,0.02,0.08,87780,569,175108096,438272,46458769,815644,3.1160624383081936
12-6-2021 18:20:19,1623536419.363631,1500.0,91.5,983.16,371.77,1228.95,10.5,18027705,24303505,0.00030442426317226385,0.00045553268384969776,79.367,0,0,566.51,270.94,0.02,0.08,88803,574,175108096,438272,46537048,821467,3.115913633951202
12-6-2021 18:20:24,1623536424.3668437,1500.0,95.2,995.21,375.65,1232.75,10.5,18186931,24545683,0.0003182475138564484,0.0004840449826707131,78.88,0,0,574.67,274.15,0.02,0.08,89826,579,175108096,438272,46615342,827290,3.120328163208619
12-6-2021 18:20:29,1623536429.373792,1500.0,71.2,1007.62,380.12,1235.84,10.5,18345119,24776097,0.0003159369593007611,0.00046018850064686055,77.906,0,0,583.17,277.99,0.02,0.08,90849,584,175108096,438272,46693651,833113,3.118492909472389
12-6-2021 18:20:34,1623536434.3799944,1500.0,67.2,1017.37,385.3,1240.65,10.5,18493500,24982266,0.00029639432525008295,0.0004118271317923747,77.906,0,0,589.23,282.31,0.02,0.08,91868,587,175108096,438272,46769630,836606,3.1178976920444232
12-6-2021 18:20:39,1623536439.3921254,1500.0,71.0,1028.18,390.33,1244.84,10.5,18652020,25214808,0.000316272660805966,0.00046395834651237033,76.932,0,0,595.94,286.41,0.02,0.08,92891,592,175108096,438272,46847953,842431,3.1077293943166655
12-6-2021 18:20:44,1623536444.40208,1500.0,92.8,1039.58,395.65,1248.01,10.5,18803364,25434666,0.000302086564323416,0.0004388422921226979,78.88,0,0,603.59,290.99,0.02,0.08,93912,596,175108096,438272,46925111,847091,3.1171536702594653
12-6-2021 18:20:49,1623536449.4057076,1500.0,94.2,1051.36,400.16,1251.44,10.5,18959208,25664503,0.000311462031886332,0.00045934074473613927,78.393,0,0,611.46,294.68,0.02,0.08,94935,601,175108096,438272,47003421,852916,3.062244862529575
12-6-2021 18:20:54,1623536454.4102418,1500.0,94.1,1063.04,404.54,1255.15,10.5,19118852,25902782,0.000318998716362582,0.00047612622545263014,78.88,0,0,619.36,298.53,0.02,0.08,95958,606,175108096,438272,47081716,858741,3.1076301914120044
12-6-2021 18:20:59,1623536459.413392,1500.0,65.1,1074.29,409.71,1258.56,10.5,19270517,26132383,0.0003031390088022564,0.00045891286427327904,77.419,0,0,626.12,302.49,0.02,0.08,96981,611,175108096,438272,47160033,864566,3.132133308863284
12-6-2021 18:21:4,1623536464.4176395,1500.0,80.7,1086.56,414.65,1261.3,10.5,19431495,26375863,0.0003216827352138598,0.00048654668569537816,78.88,0,0,634.73,306.85,0.02,0.08,98004,616,175108096,438272,47238370,870391,3.1133839598823454
12-6-2021 18:21:9,1623536469.421321,1500.0,95.7,1099.39,419.42,1263.49,10.5,19586241,26605966,0.0003092642935697074,0.0004598674068684837,79.854,0,0,643.43,310.72,0.02,0.08,99027,621,175108096,438272,47316725,876216,3.079158957774284
